Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
4.27,0,-1.000,-1,0.00,0.17,0.02,0.03,0.11,NaN,NaN,NaN,NaN,NaN,NaN
4.37,0,-1.000,-1,0.01,0.27,0.02,0.00,0.08,NaN,NaN,NaN,NaN,NaN,NaN
4.47,0,-1.000,-1,0.01,0.39,0.05,0.01,0.08,NaN,NaN,NaN,NaN,NaN,NaN
4.55,0,-1.000,-1,0.00,0.33,0.00,0.03,0.07,NaN,NaN,NaN,NaN,NaN,NaN
4.64,0,-1.000,-1,0.00,0.70,0.05,0.03,0.10,NaN,NaN,NaN,NaN,NaN,NaN
4.72,0,-0.998,-1,0.01,0.83,0.01,0.05,0.10,NaN,NaN,NaN,NaN,NaN,NaN
4.81,0,-0.998,-1,0.01,0.44,0.03,0.05,0.11,NaN,NaN,NaN,NaN,NaN,NaN
4.89,0,-0.997,-1,0.01,0.51,0.04,0.06,0.11,NaN,NaN,NaN,NaN,NaN,NaN
4.97,0,-0.997,-1,0.01,0.05,0.06,0.06,0.14,NaN,NaN,NaN,NaN,NaN,NaN
5.06,0,-0.997,-1,0.00,0.28,0.10,0.06,0.13,NaN,NaN,NaN,NaN,NaN,NaN
5.17,0,-0.997,-1,0.01,0.29,0.11,0.06,0.14,NaN,NaN,NaN,NaN,NaN,NaN
5.27,0,-0.997,-1,0.00,0.32,0.11,0.06,0.15,NaN,NaN,NaN,NaN,NaN,NaN
5.36,0,-0.997,-1,0.00,0.32,0.11,0.06,0.14,NaN,NaN,NaN,NaN,NaN,NaN
5.46,0,-0.997,-1,0.00,0.31,0.11,0.07,0.15,NaN,NaN,NaN,NaN,NaN,NaN
5.57,0,-0.997,-1,0.01,0.22,0.11,0.07,0.15,NaN,NaN,NaN,NaN,NaN,NaN
5.67,0,-0.997,-1,0.00,0.06,0.10,0.06,0.14,NaN,NaN,NaN,NaN,NaN,NaN
5.74,0,-0.997,-1,0.00,0.06,0.10,0.06,0.15,NaN,NaN,NaN,NaN,NaN,NaN
5.84,0,-0.997,-1,0.00,0.12,0.05,0.04,0.14,NaN,NaN,NaN,NaN,NaN,NaN
5.95,0,-0.997,-1,0.00,0.34,0.04,0.06,0.13,NaN,NaN,NaN,NaN,NaN,NaN
6.05,0,-0.997,-1,0.01,0.26,0.04,0.06,0.13,NaN,NaN,NaN,NaN,NaN,NaN
6.14,0,-0.997,-1,0.01,0.17,0.03,0.06,0.12,NaN,NaN,NaN,NaN,NaN,NaN
6.21,0,-0.997,-1,0.00,0.14,0.03,0.06,0.13,NaN,NaN,NaN,NaN,NaN,NaN
6.30,0,-0.997,-1,0.01,0.06,0.05,0.06,0.12,NaN,NaN,NaN,NaN,NaN,NaN
6.40,0,-0.997,-1,0.00,0.30,0.06,0.06,0.12,NaN,NaN,NaN,NaN,NaN,NaN
6.49,0,-0.997,-1,0.00,0.26,0.07,0.06,0.12,NaN,NaN,NaN,NaN,NaN,NaN
6.59,0,-0.997,-1,0.01,0.01,0.06,0.06,0.11,NaN,NaN,NaN,NaN,NaN,NaN
6.69,0,-0.997,-1,0.00,0.25,0.06,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
6.79,0,-0.996,-1,0.00,0.51,0.10,0.05,0.04,NaN,NaN,NaN,NaN,NaN,NaN
6.86,0,-0.995,-1,0.01,1.21,0.07,0.04,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.94,0,-0.994,-1,0.00,1.47,0.06,0.03,0.07,NaN,NaN,NaN,NaN,NaN,NaN
7.01,0,-0.993,-1,0.00,0.90,0.04,0.00,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.12,0,-0.993,-1,0.01,0.02,0.04,0.03,0.10,NaN,NaN,NaN,NaN,NaN,NaN
7.21,0,-0.993,-1,0.01,0.08,0.03,0.03,0.10,NaN,NaN,NaN,NaN,NaN,NaN
7.31,0,-0.993,-1,0.01,0.19,0.05,0.04,0.09,NaN,NaN,NaN,NaN,NaN,NaN
7.38,0,-0.993,-1,0.00,0.23,0.06,0.04,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.49,0,-0.993,-1,0.00,0.31,0.06,0.03,0.12,NaN,NaN,NaN,NaN,NaN,NaN
7.58,0,-0.993,-1,0.00,0.29,0.06,0.04,0.12,NaN,NaN,NaN,NaN,NaN,NaN
7.68,0,-0.993,-1,0.00,0.09,0.06,0.04,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.77,0,-0.993,-1,0.00,0.19,0.06,0.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.87,0,-0.993,-1,0.00,0.33,0.10,0.03,0.09,NaN,NaN,NaN,NaN,NaN,NaN
7.94,0,-0.992,-1,0.01,0.46,0.15,0.05,0.07,NaN,NaN,NaN,NaN,NaN,NaN
8.04,0,-0.990,-1,0.00,1.30,0.20,0.06,0.05,NaN,NaN,NaN,NaN,NaN,NaN
8.12,0,-0.989,-1,0.00,1.79,0.22,0.06,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.22,0,-0.988,-1,0.00,0.06,0.14,0.00,0.07,NaN,NaN,NaN,NaN,NaN,NaN
8.32,0,-0.988,-1,0.00,0.13,0.05,0.00,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.42,0,-0.988,-1,0.00,0.28,0.00,0.01,0.09,NaN,NaN,NaN,NaN,NaN,NaN
8.52,0,-0.988,-1,0.01,0.26,0.01,0.02,0.08,NaN,NaN,NaN,NaN,NaN,NaN
8.61,0,-0.988,-1,0.00,0.28,0.01,0.02,0.09,NaN,NaN,NaN,NaN,NaN,NaN
8.71,0,-0.988,-1,0.00,0.35,0.01,0.02,0.09,NaN,NaN,NaN,NaN,NaN,NaN
8.80,0,-0.988,-1,0.01,0.30,0.00,0.03,0.10,NaN,NaN,NaN,NaN,NaN,NaN
8.90,0,-0.988,-1,0.00,0.23,0.05,0.02,0.10,NaN,NaN,NaN,NaN,NaN,NaN
9.00,0,-0.986,-1,0.00,1.14,0.15,0.05,0.06,NaN,NaN,NaN,NaN,NaN,NaN
9.08,0,-0.986,-1,0.01,0.34,0.13,0.00,0.09,NaN,NaN,NaN,NaN,NaN,NaN
9.17,0,-0.986,-1,0.00,0.39,0.01,0.00,0.12,NaN,NaN,NaN,NaN,NaN,NaN
9.27,0,-0.986,-1,0.00,0.34,0.00,0.00,0.09,NaN,NaN,NaN,NaN,NaN,NaN
9.38,0,-0.986,-1,0.00,0.38,0.01,0.01,0.12,NaN,NaN,NaN,NaN,NaN,NaN
9.47,0,-0.986,-1,0.00,0.38,0.00,0.02,0.12,NaN,NaN,NaN,NaN,NaN,NaN
9.58,0,-0.986,-1,0.01,0.38,0.01,0.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
9.68,0,-0.986,-1,0.01,0.35,0.01,0.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
9.77,0,-0.986,-1,0.00,0.32,0.02,0.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
9.87,0,-0.986,-1,0.00,0.36,0.02,0.01,0.12,NaN,NaN,NaN,NaN,NaN,NaN
9.97,0,-0.986,-1,0.01,0.36,0.01,0.02,0.11,NaN,NaN,NaN,NaN,NaN,NaN
10.06,0,-0.986,-1,0.00,0.34,0.01,0.01,0.12,NaN,NaN,NaN,NaN,NaN,NaN
10.14,0,-0.986,-1,0.01,0.16,0.02,0.01,0.12,NaN,NaN,NaN,NaN,NaN,NaN
10.24,0,-0.986,-1,0.01,0.22,0.01,0.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
10.33,0,-0.986,-1,0.00,0.15,0.02,0.02,0.11,NaN,NaN,NaN,NaN,NaN,NaN
10.42,0,-0.986,-1,0.01,0.06,0.01,0.02,0.11,NaN,NaN,NaN,NaN,NaN,NaN
10.52,0,-0.985,-1,0.00,0.50,0.19,0.08,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.60,0,-0.984,-1,0.00,2.22,0.18,0.05,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.67,0,-0.983,-1,0.00,0.05,0.12,0.01,0.12,NaN,NaN,NaN,NaN,NaN,NaN
10.76,0,-0.983,-1,0.01,0.46,0.13,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
10.87,0,-0.982,-1,0.00,0.56,0.15,0.04,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.95,0,-0.981,-1,0.00,0.58,0.05,0.02,0.12,NaN,NaN,NaN,NaN,NaN,NaN
11.03,0,-0.981,-1,0.00,0.18,0.04,0.02,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.12,0,-0.981,-1,0.00,0.39,0.00,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.20,0,-0.980,-1,0.00,1.65,0.27,0.09,0.04,NaN,NaN,NaN,NaN,NaN,NaN
11.30,0,-0.979,-1,0.00,0.33,0.12,0.03,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.42,0,-0.978,-1,0.00,1.99,0.50,0.05,0.08,NaN,NaN,NaN,NaN,NaN,NaN
11.49,0,-0.977,-1,0.01,0.15,0.02,0.02,0.11,NaN,NaN,NaN,NaN,NaN,NaN
11.58,0,-0.976,-1,0.00,2.14,0.18,0.01,0.05,NaN,NaN,NaN,NaN,NaN,NaN
11.66,0,-0.975,-1,0.00,0.27,0.22,0.01,0.08,NaN,NaN,NaN,NaN,NaN,NaN
11.77,0,-0.974,-1,0.01,1.08,0.19,0.02,0.08,NaN,NaN,NaN,NaN,NaN,NaN
11.84,0,-0.972,-1,0.00,1.54,0.20,0.06,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.92,0,-0.972,-1,0.00,0.53,0.24,0.07,0.15,NaN,NaN,NaN,NaN,NaN,NaN
11.99,0,-0.971,-1,0.01,0.75,0.19,0.06,0.11,NaN,NaN,NaN,NaN,NaN,NaN
12.08,0,-0.970,-1,0.00,0.13,0.16,0.04,0.12,NaN,NaN,NaN,NaN,NaN,NaN
12.19,0,-0.969,-1,0.00,0.49,0.12,0.03,0.15,NaN,NaN,NaN,NaN,NaN,NaN
12.29,0,-0.969,-1,0.00,0.40,0.10,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.36,0,-0.968,-1,0.00,0.63,0.27,0.00,0.02,NaN,NaN,NaN,NaN,NaN,NaN
12.46,0,-0.968,-1,0.00,0.42,0.23,0.00,0.05,NaN,NaN,NaN,NaN,NaN,NaN
12.56,0,-0.967,-1,0.01,0.90,0.41,0.04,0.08,NaN,NaN,NaN,NaN,NaN,NaN
12.66,0,-0.966,-1,0.00,1.91,0.32,0.07,0.05,NaN,NaN,NaN,NaN,NaN,NaN
12.76,0,-0.966,-1,0.00,0.27,0.41,0.13,0.16,NaN,NaN,NaN,NaN,NaN,NaN
12.85,0,-0.966,-1,0.00,0.05,0.28,0.11,0.15,NaN,NaN,NaN,NaN,NaN,NaN
12.95,0,-0.966,-1,0.00,0.34,0.19,0.08,0.13,NaN,NaN,NaN,NaN,NaN,NaN
13.03,0,-0.966,-1,0.01,0.35,0.18,0.07,0.11,NaN,NaN,NaN,NaN,NaN,NaN
13.15,0,-0.965,-1,0.00,1.23,0.13,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
13.24,0,-0.963,-1,0.00,1.77,0.16,0.01,0.08,NaN,NaN,NaN,NaN,NaN,NaN
13.31,0,-0.962,-1,0.01,0.08,0.18,0.03,0.09,NaN,NaN,NaN,NaN,NaN,NaN
13.39,0,-0.962,-1,0.00,0.23,0.17,0.04,0.10,NaN,NaN,NaN,NaN,NaN,NaN
13.46,0,-0.962,-1,0.00,0.16,0.20,0.04,0.09,NaN,NaN,NaN,NaN,NaN,NaN
13.54,0,-0.962,-1,0.00,0.19,0.19,0.02,0.08,NaN,NaN,NaN,NaN,NaN,NaN
13.64,0,-0.961,-1,0.00,0.19,0.91,0.99,0.07,NaN,NaN,NaN,NaN,NaN,NaN
13.72,0,-0.960,-1,0.01,0.20,0.99,1.00,0.09,NaN,NaN,NaN,NaN,NaN,NaN
13.83,0,-0.958,-1,0.00,0.29,3.55,0.44,0.01,NaN,NaN,NaN,NaN,NaN,NaN
13.92,0,-0.957,-1,0.00,0.48,2.74,0.40,0.06,NaN,NaN,NaN,NaN,NaN,NaN
14.01,0,-0.955,-1,0.00,0.45,0.18,0.53,0.13,NaN,NaN,NaN,NaN,NaN,NaN
14.08,0,-0.955,-1,0.00,0.40,0.33,0.38,0.11,NaN,NaN,NaN,NaN,NaN,NaN
14.18,0,-0.955,-1,0.01,0.40,0.27,0.45,0.48,NaN,NaN,NaN,NaN,NaN,NaN
14.26,0,-0.955,-1,0.01,0.39,0.34,0.47,0.27,NaN,NaN,NaN,NaN,NaN,NaN
14.34,0,-0.955,-1,0.01,0.39,0.18,0.44,0.07,NaN,NaN,NaN,NaN,NaN,NaN
14.41,0,-0.955,-1,0.01,0.39,0.12,0.39,0.23,NaN,NaN,NaN,NaN,NaN,NaN
14.48,0,-0.954,-1,0.01,0.39,1.53,0.39,0.30,NaN,NaN,NaN,NaN,NaN,NaN
14.58,0,-0.953,-1,0.01,0.39,3.28,0.37,0.41,NaN,NaN,NaN,NaN,NaN,NaN
14.65,0,-0.951,-1,0.01,0.38,1.77,0.37,0.38,NaN,NaN,NaN,NaN,NaN,NaN
14.74,0,-0.950,-1,0.00,0.39,0.73,1.42,0.25,NaN,NaN,NaN,NaN,NaN,NaN
14.83,0,-0.948,-1,0.02,0.38,0.08,1.16,0.13,NaN,NaN,NaN,NaN,NaN,NaN
14.91,0,-0.947,-1,0.01,0.38,0.03,2.05,0.38,NaN,NaN,NaN,NaN,NaN,NaN
15.00,0,-0.946,-1,0.01,0.37,0.37,1.20,0.36,NaN,NaN,NaN,NaN,NaN,NaN
15.09,0,-0.945,-1,0.01,0.39,0.31,0.20,0.36,NaN,NaN,NaN,NaN,NaN,NaN
15.23,0,-0.944,-1,0.01,0.40,0.37,0.54,0.15,NaN,NaN,NaN,NaN,NaN,NaN
15.30,0,-0.942,-1,0.00,0.38,0.31,0.46,0.60,NaN,NaN,NaN,NaN,NaN,NaN
15.38,0,-0.941,-1,0.01,0.38,0.31,0.36,1.28,NaN,NaN,NaN,NaN,NaN,NaN
15.47,0,-0.939,-1,0.01,0.38,0.28,0.27,1.49,NaN,NaN,NaN,NaN,NaN,NaN
15.57,0,-0.938,-1,0.00,0.38,0.30,0.36,0.80,NaN,NaN,NaN,NaN,NaN,NaN
15.64,0,-0.938,-1,0.01,0.38,0.29,0.35,0.20,NaN,NaN,NaN,NaN,NaN,NaN
15.73,0,-0.938,-1,0.01,0.38,0.29,0.31,0.15,NaN,NaN,NaN,NaN,NaN,NaN
15.81,0,-0.938,-1,0.01,0.38,0.29,0.22,0.20,NaN,NaN,NaN,NaN,NaN,NaN
15.91,0,-0.937,-1,0.01,0.38,0.29,0.24,1.72,NaN,NaN,NaN,NaN,NaN,NaN
15.99,0,-0.935,-1,0.00,0.38,0.29,0.19,0.66,NaN,NaN,NaN,NaN,NaN,NaN
16.07,0,-0.935,-1,0.01,0.38,0.30,0.41,0.27,NaN,NaN,NaN,NaN,NaN,NaN
16.17,0,-0.934,-1,0.00,0.37,0.28,0.35,0.69,NaN,NaN,NaN,NaN,NaN,NaN
16.26,0,-0.933,-1,0.00,0.37,0.29,0.33,1.66,NaN,NaN,NaN,NaN,NaN,NaN
16.34,0,-0.931,-1,0.01,0.38,0.29,0.35,1.07,NaN,NaN,NaN,NaN,NaN,NaN
16.42,0,-0.931,-1,0.01,0.37,0.29,0.34,0.06,NaN,NaN,NaN,NaN,NaN,NaN
16.49,0,-0.931,-1,0.01,0.37,0.28,0.34,0.06,NaN,NaN,NaN,NaN,NaN,NaN
16.59,0,-0.931,-1,0.01,0.37,0.29,0.83,0.29,NaN,NaN,NaN,NaN,NaN,NaN
16.68,0,-0.930,-1,0.01,0.37,0.29,1.37,0.30,NaN,NaN,NaN,NaN,NaN,NaN
16.77,0,-0.928,-1,0.00,0.38,0.29,1.53,0.18,NaN,NaN,NaN,NaN,NaN,NaN
16.85,0,-0.927,-1,0.01,0.38,0.28,1.19,0.24,NaN,NaN,NaN,NaN,NaN,NaN
16.94,0,-0.926,-1,0.00,0.37,0.29,0.50,0.30,NaN,NaN,NaN,NaN,NaN,NaN
17.01,0,-0.926,-1,0.01,0.37,0.11,0.48,0.34,NaN,NaN,NaN,NaN,NaN,NaN
17.09,0,-0.925,-1,0.00,0.37,0.09,0.51,0.31,NaN,NaN,NaN,NaN,NaN,NaN
17.17,0,-0.925,-1,0.01,0.37,0.43,0.41,0.29,NaN,NaN,NaN,NaN,NaN,NaN
17.25,0,-0.924,-1,0.00,0.36,0.70,0.35,0.27,NaN,NaN,NaN,NaN,NaN,NaN
17.33,0,-0.922,-1,0.00,0.37,1.22,0.31,0.26,NaN,NaN,NaN,NaN,NaN,NaN
17.43,0,-0.921,-1,0.01,0.37,1.52,0.24,0.24,NaN,NaN,NaN,NaN,NaN,NaN
17.52,0,-0.919,-1,0.01,0.37,1.27,0.24,0.24,NaN,NaN,NaN,NaN,NaN,NaN
17.60,0,-0.919,-1,0.00,0.37,0.25,0.32,0.26,NaN,NaN,NaN,NaN,NaN,NaN
17.68,0,-0.919,-1,0.01,0.36,0.28,0.31,0.27,NaN,NaN,NaN,NaN,NaN,NaN
17.76,0,-0.919,-1,0.00,0.29,0.21,0.31,0.29,NaN,NaN,NaN,NaN,NaN,NaN
17.86,0,-0.919,-1,0.00,0.13,0.19,0.34,0.31,NaN,NaN,NaN,NaN,NaN,NaN
17.93,0,-0.919,-1,0.01,0.21,0.28,0.39,0.31,NaN,NaN,NaN,NaN,NaN,NaN
18.04,0,-0.919,-1,0.01,0.32,0.32,0.37,0.30,NaN,NaN,NaN,NaN,NaN,NaN
18.15,0,-0.919,-1,0.00,0.44,0.30,0.35,0.29,NaN,NaN,NaN,NaN,NaN,NaN
18.22,0,-0.919,-1,0.01,0.42,0.28,0.35,0.30,NaN,NaN,NaN,NaN,NaN,NaN
18.30,0,-0.919,-1,0.01,0.32,0.28,0.34,0.29,NaN,NaN,NaN,NaN,NaN,NaN
18.40,0,-0.919,-1,0.01,0.16,0.28,0.34,0.30,NaN,NaN,NaN,NaN,NaN,NaN
18.48,0,-0.919,-1,0.00,0.17,0.28,0.34,0.29,NaN,NaN,NaN,NaN,NaN,NaN
18.58,0,-0.919,-1,0.00,0.46,0.23,0.33,0.29,NaN,NaN,NaN,NaN,NaN,NaN
18.66,0,-0.918,-1,0.01,1.49,1.18,0.34,0.30,NaN,NaN,NaN,NaN,NaN,NaN
18.76,0,-0.916,-1,0.00,2.62,3.24,1.12,0.11,NaN,NaN,NaN,NaN,NaN,NaN
18.83,0,-0.915,-1,0.01,4.83,3.72,0.81,0.65,NaN,NaN,NaN,NaN,NaN,NaN
18.92,0,-0.914,-1,0.01,7.13,3.68,1.29,1.18,NaN,NaN,NaN,NaN,NaN,NaN
19.00,0,-0.912,-1,0.01,8.75,4.23,2.16,2.39,NaN,NaN,NaN,NaN,NaN,NaN
19.09,0,-0.911,-1,0.01,10.33,6.23,3.10,4.15,NaN,NaN,NaN,NaN,NaN,NaN
19.16,0,-0.910,-1,0.01,5.23,2.33,1.53,2.19,NaN,NaN,NaN,NaN,NaN,NaN
19.25,0,-0.909,-1,0.00,0.26,0.29,0.07,0.03,NaN,NaN,NaN,NaN,NaN,NaN
19.32,0,-0.908,-1,0.00,0.55,0.31,0.37,0.17,NaN,NaN,NaN,NaN,NaN,NaN
19.41,0,-0.906,-1,0.00,4.96,2.08,1.69,0.60,NaN,NaN,NaN,NaN,NaN,NaN
19.50,0,-0.905,-1,0.00,6.04,3.01,0.87,0.85,NaN,NaN,NaN,NaN,NaN,NaN
19.60,0,-0.904,-1,0.01,0.06,0.08,0.36,0.09,NaN,NaN,NaN,NaN,NaN,NaN
19.71,0,-0.902,-1,0.00,7.19,6.12,7.21,4.71,NaN,NaN,NaN,NaN,NaN,NaN
19.80,0,-0.901,-1,0.01,2.78,2.78,1.76,0.57,NaN,NaN,NaN,NaN,NaN,NaN
19.89,0,-0.899,-1,0.01,0.11,0.23,0.63,0.48,NaN,NaN,NaN,NaN,NaN,NaN
19.97,0,-0.898,-1,0.00,0.54,0.82,0.56,0.60,NaN,NaN,NaN,NaN,NaN,NaN
20.05,0,-0.897,-1,0.00,3.03,3.19,3.15,3.97,NaN,NaN,NaN,NaN,NaN,NaN
20.13,0,-0.896,-1,0.00,3.86,4.19,1.79,1.06,NaN,NaN,NaN,NaN,NaN,NaN
20.22,0,-0.894,-1,0.00,0.94,0.44,0.78,0.45,NaN,NaN,NaN,NaN,NaN,NaN
20.30,0,-0.893,-1,0.01,1.64,0.45,0.36,0.43,NaN,NaN,NaN,NaN,NaN,NaN
20.39,0,-0.892,-1,0.00,3.27,2.69,1.56,2.07,NaN,NaN,NaN,NaN,NaN,NaN
20.48,0,-0.890,-1,0.00,2.39,2.54,0.00,1.55,NaN,NaN,NaN,NaN,NaN,NaN
20.56,0,-0.889,-1,0.00,0.26,0.33,0.52,0.03,NaN,NaN,NaN,NaN,NaN,NaN
20.64,0,-0.888,-1,0.01,0.53,1.58,0.56,1.88,NaN,NaN,NaN,NaN,NaN,NaN
20.71,0,-0.887,-1,0.00,4.79,3.99,3.75,4.61,NaN,NaN,NaN,NaN,NaN,NaN
20.81,0,-0.885,-1,0.00,1.60,1.73,0.32,0.05,NaN,NaN,NaN,NaN,NaN,NaN
20.89,0,-0.884,-1,0.01,2.31,2.31,1.28,0.40,NaN,NaN,NaN,NaN,NaN,NaN
20.97,0,-0.883,-1,0.00,6.31,4.84,3.89,0.82,NaN,NaN,NaN,NaN,NaN,NaN
21.04,0,-0.881,-1,0.00,2.71,2.37,1.35,0.29,NaN,NaN,NaN,NaN,NaN,NaN
21.12,0,-0.880,-1,0.00,1.91,1.85,1.66,0.76,NaN,NaN,NaN,NaN,NaN,NaN
21.22,0,-0.879,-1,0.01,4.38,3.73,5.04,3.21,NaN,NaN,NaN,NaN,NaN,NaN
21.30,0,-0.877,-1,0.01,0.32,1.39,0.76,0.63,NaN,NaN,NaN,NaN,NaN,NaN
21.39,0,-0.876,-1,0.00,1.27,5.59,5.70,4.09,NaN,NaN,NaN,NaN,NaN,NaN
