Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
2.35,0,-1.000,-1,0.00,0.01,0.11,0.15,0.00,NaN,NaN,NaN,NaN,NaN,NaN
2.44,0,-1.000,-1,0.01,0.01,0.12,0.15,0.02,NaN,NaN,NaN,NaN,NaN,NaN
2.54,0,-1.000,-1,0.01,0.02,0.12,0.15,0.02,NaN,NaN,NaN,NaN,NaN,NaN
2.63,0,-1.000,-1,0.00,0.01,0.11,0.15,0.02,NaN,NaN,NaN,NaN,NaN,NaN
2.70,0,-1.000,-1,0.01,0.01,0.11,0.15,0.03,NaN,NaN,NaN,NaN,NaN,NaN
2.78,0,-1.000,-1,0.01,0.02,0.12,0.15,0.02,NaN,NaN,NaN,NaN,NaN,NaN
2.87,0,-1.000,-1,0.00,0.03,0.11,0.15,0.04,NaN,NaN,NaN,NaN,NaN,NaN
2.96,0,-1.000,-1,0.03,0.05,0.12,0.30,1.33,NaN,NaN,NaN,NaN,NaN,NaN
3.05,0,-0.998,-1,0.09,0.07,0.19,0.88,2.19,NaN,NaN,NaN,NaN,NaN,NaN
3.14,0,-0.997,-1,0.15,0.17,0.35,0.56,4.03,NaN,NaN,NaN,NaN,NaN,NaN
3.23,0,-0.995,-1,0.17,0.17,0.34,0.44,4.57,NaN,NaN,NaN,NaN,NaN,NaN
3.32,0,-0.994,-1,0.19,0.31,0.31,0.66,4.49,NaN,NaN,NaN,NaN,NaN,NaN
3.41,0,-0.992,-1,0.18,0.31,0.30,2.84,3.27,NaN,NaN,NaN,NaN,NaN,NaN
3.50,0,-0.991,-1,0.17,0.28,0.39,3.30,2.21,NaN,NaN,NaN,NaN,NaN,NaN
3.59,0,-0.989,-1,0.09,0.28,1.57,2.66,0.83,NaN,NaN,NaN,NaN,NaN,NaN
3.69,0,-0.988,-1,0.07,0.27,3.91,1.24,0.26,NaN,NaN,NaN,NaN,NaN,NaN
3.78,0,-0.986,-1,0.06,0.22,5.40,0.98,0.22,NaN,NaN,NaN,NaN,NaN,NaN
3.87,0,-0.985,-1,0.02,0.06,1.99,0.44,0.25,NaN,NaN,NaN,NaN,NaN,NaN
3.96,0,-0.983,-1,0.19,0.15,0.14,0.57,0.19,NaN,NaN,NaN,NaN,NaN,NaN
4.05,0,-0.982,-1,0.19,1.27,0.58,0.52,0.19,NaN,NaN,NaN,NaN,NaN,NaN
4.15,0,-0.980,-1,0.16,3.60,0.43,0.56,0.29,NaN,NaN,NaN,NaN,NaN,NaN
4.24,0,-0.979,-1,0.16,3.24,0.16,0.48,0.29,NaN,NaN,NaN,NaN,NaN,NaN
4.31,0,-0.977,-1,0.16,0.75,0.45,0.43,0.27,NaN,NaN,NaN,NaN,NaN,NaN
4.38,0,-0.977,-1,0.18,0.07,0.19,0.41,0.31,NaN,NaN,NaN,NaN,NaN,NaN
4.48,0,-0.976,-1,0.19,0.35,5.37,0.29,0.37,NaN,NaN,NaN,NaN,NaN,NaN
4.57,0,-0.974,-1,0.25,0.01,5.68,0.22,0.33,NaN,NaN,NaN,NaN,NaN,NaN
4.66,0,-0.973,-1,0.11,0.40,1.61,0.32,0.33,NaN,NaN,NaN,NaN,NaN,NaN
4.75,0,-0.972,-1,0.01,0.26,0.33,0.34,0.26,NaN,NaN,NaN,NaN,NaN,NaN
4.82,0,-0.972,-1,1.49,0.17,0.32,0.25,0.19,NaN,NaN,NaN,NaN,NaN,NaN
4.92,0,-0.970,-1,2.20,0.07,0.19,0.11,0.03,NaN,NaN,NaN,NaN,NaN,NaN
5.01,0,-0.969,-1,2.48,0.13,0.13,0.19,0.03,NaN,NaN,NaN,NaN,NaN,NaN
5.10,0,-0.967,-1,2.42,0.18,0.19,0.30,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.19,0,-0.966,-1,2.30,0.23,0.23,0.33,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.28,0,-0.964,-1,1.62,0.19,0.23,0.28,0.15,NaN,NaN,NaN,NaN,NaN,NaN
5.37,0,-0.963,-1,0.16,0.18,0.24,0.30,0.20,NaN,NaN,NaN,NaN,NaN,NaN
5.46,0,-0.963,-1,0.04,0.17,0.19,0.30,0.22,NaN,NaN,NaN,NaN,NaN,NaN
5.55,0,-0.963,-1,1.45,0.06,0.20,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
5.65,0,-0.961,-1,2.51,0.20,0.11,0.05,0.16,NaN,NaN,NaN,NaN,NaN,NaN
5.74,0,-0.959,-1,2.99,0.19,0.01,0.07,0.00,NaN,NaN,NaN,NaN,NaN,NaN
5.81,0,-0.958,-1,2.82,0.13,0.03,0.04,0.02,NaN,NaN,NaN,NaN,NaN,NaN
5.88,0,-0.957,-1,1.99,0.10,0.20,0.22,0.19,NaN,NaN,NaN,NaN,NaN,NaN
5.97,0,-0.956,-1,0.22,0.26,0.33,0.33,0.26,NaN,NaN,NaN,NaN,NaN,NaN
6.06,0,-0.956,-1,0.06,0.19,0.28,0.35,0.25,NaN,NaN,NaN,NaN,NaN,NaN
6.15,0,-0.956,-1,0.05,0.23,0.30,0.35,0.24,NaN,NaN,NaN,NaN,NaN,NaN
6.24,0,-0.956,-1,0.05,0.22,0.30,0.35,0.25,NaN,NaN,NaN,NaN,NaN,NaN
6.33,0,-0.956,-1,0.65,0.22,0.30,0.41,0.27,NaN,NaN,NaN,NaN,NaN,NaN
6.42,0,-0.955,-1,2.62,0.15,0.29,0.31,0.20,NaN,NaN,NaN,NaN,NaN,NaN
6.51,0,-0.953,-1,2.73,0.23,0.23,0.29,0.21,NaN,NaN,NaN,NaN,NaN,NaN
6.59,0,-0.952,-1,2.68,0.22,0.27,0.31,0.20,NaN,NaN,NaN,NaN,NaN,NaN
6.69,0,-0.950,-1,2.46,0.19,0.29,0.37,0.27,NaN,NaN,NaN,NaN,NaN,NaN
6.78,0,-0.949,-1,1.95,0.20,0.30,0.37,0.31,NaN,NaN,NaN,NaN,NaN,NaN
6.87,0,-0.948,-1,0.10,0.21,0.28,0.37,0.29,NaN,NaN,NaN,NaN,NaN,NaN
6.96,0,-0.948,-1,0.06,0.21,0.28,0.35,0.30,NaN,NaN,NaN,NaN,NaN,NaN
7.05,0,-0.948,-1,0.06,0.19,0.27,0.34,0.26,NaN,NaN,NaN,NaN,NaN,NaN
7.14,0,-0.948,-1,0.11,0.19,0.27,0.35,0.30,NaN,NaN,NaN,NaN,NaN,NaN
7.23,0,-0.948,-1,0.16,0.20,0.28,0.36,0.26,NaN,NaN,NaN,NaN,NaN,NaN
7.32,0,-0.948,-1,0.11,0.20,0.27,0.36,0.30,NaN,NaN,NaN,NaN,NaN,NaN
7.41,0,-0.948,-1,0.05,0.19,0.27,0.31,0.26,NaN,NaN,NaN,NaN,NaN,NaN
7.50,0,-0.948,-1,0.07,0.18,0.27,0.29,0.26,NaN,NaN,NaN,NaN,NaN,NaN
7.59,0,-0.948,-1,0.23,0.53,0.25,0.31,0.27,NaN,NaN,NaN,NaN,NaN,NaN
7.68,0,-0.946,-1,0.80,3.99,0.84,0.26,0.31,NaN,NaN,NaN,NaN,NaN,NaN
7.77,0,-0.945,-1,0.88,6.64,0.20,0.35,0.30,NaN,NaN,NaN,NaN,NaN,NaN
7.86,0,-0.943,-1,0.67,2.17,0.48,0.38,0.29,NaN,NaN,NaN,NaN,NaN,NaN
7.95,0,-0.942,-1,0.02,0.08,0.45,0.37,0.32,NaN,NaN,NaN,NaN,NaN,NaN
8.04,0,-0.942,-1,0.06,0.17,0.20,0.37,0.33,NaN,NaN,NaN,NaN,NaN,NaN
8.13,0,-0.942,-1,0.26,0.01,1.70,0.37,0.33,NaN,NaN,NaN,NaN,NaN,NaN
8.22,0,-0.941,-1,0.29,0.25,6.03,0.37,0.31,NaN,NaN,NaN,NaN,NaN,NaN
8.31,0,-0.939,-1,0.26,0.02,4.02,0.35,0.31,NaN,NaN,NaN,NaN,NaN,NaN
8.38,0,-0.938,-1,0.34,0.15,1.04,0.27,0.31,NaN,NaN,NaN,NaN,NaN,NaN
8.47,0,-0.938,-1,0.19,0.26,0.60,0.15,0.31,NaN,NaN,NaN,NaN,NaN,NaN
8.56,0,-0.936,-1,0.48,0.19,0.02,1.10,0.31,NaN,NaN,NaN,NaN,NaN,NaN
8.65,0,-0.935,-1,0.59,0.01,0.56,5.44,0.41,NaN,NaN,NaN,NaN,NaN,NaN
8.74,0,-0.933,-1,0.68,0.15,0.50,1.69,0.33,NaN,NaN,NaN,NaN,NaN,NaN
8.83,0,-0.932,-1,0.19,0.23,0.53,0.23,0.31,NaN,NaN,NaN,NaN,NaN,NaN
8.92,0,-0.931,-1,0.08,0.22,0.41,0.54,0.32,NaN,NaN,NaN,NaN,NaN,NaN
9.01,0,-0.930,-1,0.04,0.21,0.36,0.60,0.21,NaN,NaN,NaN,NaN,NaN,NaN
9.10,0,-0.928,-1,0.15,0.21,0.33,0.49,0.62,NaN,NaN,NaN,NaN,NaN,NaN
9.17,0,-0.927,-1,0.67,0.20,0.32,0.68,4.55,NaN,NaN,NaN,NaN,NaN,NaN
9.25,0,-0.926,-1,0.65,0.20,0.31,0.46,8.22,NaN,NaN,NaN,NaN,NaN,NaN
9.32,0,-0.925,-1,0.61,0.19,0.30,0.01,5.89,NaN,NaN,NaN,NaN,NaN,NaN
9.39,0,-0.923,-1,0.05,0.19,0.30,0.56,2.58,NaN,NaN,NaN,NaN,NaN,NaN
9.49,0,-0.922,-1,0.09,0.19,0.29,0.22,1.44,NaN,NaN,NaN,NaN,NaN,NaN
9.58,0,-0.920,-1,0.21,0.19,0.28,0.04,4.20,NaN,NaN,NaN,NaN,NaN,NaN
9.67,0,-0.919,-1,0.31,0.19,0.29,0.34,4.52,NaN,NaN,NaN,NaN,NaN,NaN
9.76,0,-0.917,-1,0.21,0.19,0.28,0.37,4.02,NaN,NaN,NaN,NaN,NaN,NaN
9.85,0,-0.916,-1,0.11,0.19,0.28,0.83,3.91,NaN,NaN,NaN,NaN,NaN,NaN
9.94,0,-0.914,-1,0.34,0.19,0.28,4.13,3.64,NaN,NaN,NaN,NaN,NaN,NaN
10.03,0,-0.913,-1,0.22,0.19,0.05,5.21,4.13,NaN,NaN,NaN,NaN,NaN,NaN
10.12,0,-0.911,-1,0.20,0.19,0.03,5.00,4.15,NaN,NaN,NaN,NaN,NaN,NaN
10.21,0,-0.910,-1,0.03,0.19,1.75,4.85,3.87,NaN,NaN,NaN,NaN,NaN,NaN
10.30,0,-0.908,-1,0.06,0.23,4.22,4.75,3.70,NaN,NaN,NaN,NaN,NaN,NaN
10.40,0,-0.907,-1,0.09,0.22,4.52,4.60,3.72,NaN,NaN,NaN,NaN,NaN,NaN
10.49,0,-0.905,-1,0.06,0.21,5.43,4.51,4.16,NaN,NaN,NaN,NaN,NaN,NaN
10.58,0,-0.904,-1,0.15,3.04,6.99,4.28,4.58,NaN,NaN,NaN,NaN,NaN,NaN
10.67,0,-0.902,-1,0.21,6.91,7.40,3.77,4.39,NaN,NaN,NaN,NaN,NaN,NaN
10.76,0,-0.901,-1,0.24,6.36,8.10,4.16,4.92,NaN,NaN,NaN,NaN,NaN,NaN
10.85,0,-0.899,-1,0.04,4.11,7.74,4.70,5.50,NaN,NaN,NaN,NaN,NaN,NaN
10.94,0,-0.897,-1,0.06,3.51,7.53,4.96,5.60,NaN,NaN,NaN,NaN,NaN,NaN
11.03,0,-0.896,-1,2.10,3.65,8.83,5.24,5.71,NaN,NaN,NaN,NaN,NaN,NaN
11.12,0,-0.894,-1,2.33,4.13,10.12,5.56,5.78,NaN,NaN,NaN,NaN,NaN,NaN
11.21,0,-0.893,-1,2.38,4.11,10.33,5.60,5.39,NaN,NaN,NaN,NaN,NaN,NaN
11.30,0,-0.891,-1,2.51,3.95,10.33,5.70,5.18,NaN,NaN,NaN,NaN,NaN,NaN
11.39,0,-0.890,-1,2.82,4.12,10.33,6.15,5.42,NaN,NaN,NaN,NaN,NaN,NaN
11.48,0,-0.888,-1,3.71,5.36,10.33,6.63,6.00,NaN,NaN,NaN,NaN,NaN,NaN
11.57,0,-0.887,-1,4.31,6.00,10.33,7.02,6.27,NaN,NaN,NaN,NaN,NaN,NaN
11.66,0,-0.885,-1,4.72,6.77,10.33,7.26,6.02,NaN,NaN,NaN,NaN,NaN,NaN
11.76,0,-0.884,-1,4.99,7.89,10.33,7.72,6.02,NaN,NaN,NaN,NaN,NaN,NaN
11.85,0,-0.882,-1,5.28,10.13,10.33,7.94,5.70,NaN,NaN,NaN,NaN,NaN,NaN
11.93,0,-0.881,-1,5.39,10.44,10.33,7.98,5.71,NaN,NaN,NaN,NaN,NaN,NaN
12.00,0,-0.880,-1,5.50,10.44,10.33,8.05,5.91,NaN,NaN,NaN,NaN,NaN,NaN
12.09,0,-0.878,-1,5.71,10.44,10.33,8.13,5.88,NaN,NaN,NaN,NaN,NaN,NaN
12.19,0,-0.877,-1,5.75,10.44,10.33,8.29,5.85,NaN,NaN,NaN,NaN,NaN,NaN
12.27,0,-0.875,-1,5.83,10.44,10.33,9.05,6.01,NaN,NaN,NaN,NaN,NaN,NaN
12.36,0,-0.874,-1,5.95,10.44,10.33,9.20,6.11,NaN,NaN,NaN,NaN,NaN,NaN
12.45,0,-0.872,-1,5.98,10.44,10.33,9.20,6.39,NaN,NaN,NaN,NaN,NaN,NaN
12.54,0,-0.871,-1,5.97,10.44,10.33,9.20,6.63,NaN,NaN,NaN,NaN,NaN,NaN
12.63,0,-0.869,-1,5.94,10.44,10.33,9.20,7.63,NaN,NaN,NaN,NaN,NaN,NaN
12.72,0,-0.868,-1,5.99,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
12.81,0,-0.866,-1,5.80,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
12.88,0,-0.865,-1,5.40,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
12.98,0,-0.864,-1,5.09,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
13.07,0,-0.862,-1,5.03,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
13.16,0,-0.860,-1,5.08,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
13.25,0,-0.859,-1,5.08,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
13.34,0,-0.857,-1,5.03,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
13.43,0,-0.856,-1,4.83,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
13.52,0,-0.855,-1,4.82,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
13.61,0,-0.853,-1,4.75,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
13.70,0,-0.852,-1,4.54,10.44,10.33,9.20,8.22,NaN,NaN,NaN,NaN,NaN,NaN
13.79,0,-0.850,-1,3.38,9.33,9.31,5.00,3.55,NaN,NaN,NaN,NaN,NaN,NaN
13.88,0,-0.849,-1,2.14,1.60,2.96,1.30,0.28,NaN,NaN,NaN,NaN,NaN,NaN
13.96,0,-0.847,-1,0.08,0.31,0.30,0.87,0.61,NaN,NaN,NaN,NaN,NaN,NaN
14.05,0,-0.846,-1,0.04,0.16,0.51,0.63,0.44,NaN,NaN,NaN,NaN,NaN,NaN
14.15,0,-0.844,-1,0.01,0.20,0.30,0.49,0.35,NaN,NaN,NaN,NaN,NaN,NaN
14.23,0,-0.844,-1,0.02,0.16,0.21,0.33,0.25,NaN,NaN,NaN,NaN,NaN,NaN
14.32,0,-0.844,-1,0.05,0.18,0.19,0.30,0.31,NaN,NaN,NaN,NaN,NaN,NaN
14.41,0,-0.844,-1,0.02,0.18,0.15,0.30,0.31,NaN,NaN,NaN,NaN,NaN,NaN
14.50,0,-0.844,-1,0.03,0.18,0.18,0.30,0.34,NaN,NaN,NaN,NaN,NaN,NaN
14.59,0,-0.844,-1,0.04,0.17,0.21,0.30,0.31,NaN,NaN,NaN,NaN,NaN,NaN
14.68,0,-0.844,-1,0.19,0.17,0.24,0.32,0.31,NaN,NaN,NaN,NaN,NaN,NaN
14.77,0,-0.844,-1,0.20,0.16,0.23,0.30,0.28,NaN,NaN,NaN,NaN,NaN,NaN
14.86,0,-0.844,-1,0.24,0.16,0.20,0.34,0.31,NaN,NaN,NaN,NaN,NaN,NaN
14.95,0,-0.844,-1,0.25,0.15,0.21,0.33,0.31,NaN,NaN,NaN,NaN,NaN,NaN
15.02,0,-0.844,-1,0.26,0.13,0.22,0.34,0.31,NaN,NaN,NaN,NaN,NaN,NaN
15.10,0,-0.844,-1,0.26,0.15,0.20,0.31,0.31,NaN,NaN,NaN,NaN,NaN,NaN
15.20,0,-0.844,-1,0.26,0.19,0.23,0.27,0.25,NaN,NaN,NaN,NaN,NaN,NaN
15.27,0,-0.844,-1,0.25,0.19,0.23,0.33,0.27,NaN,NaN,NaN,NaN,NaN,NaN
15.41,0,-0.844,-1,0.38,0.19,0.24,0.33,0.27,NaN,NaN,NaN,NaN,NaN,NaN
15.49,0,-0.844,-1,0.48,0.18,0.23,0.02,0.19,NaN,NaN,NaN,NaN,NaN,NaN
15.58,0,-0.843,-1,0.63,0.20,0.06,1.71,0.79,NaN,NaN,NaN,NaN,NaN,NaN
15.67,0,-0.842,-1,0.71,0.18,0.11,6.29,0.96,NaN,NaN,NaN,NaN,NaN,NaN
15.76,0,-0.840,-1,0.72,0.18,0.08,6.31,0.00,NaN,NaN,NaN,NaN,NaN,NaN
15.85,0,-0.838,-1,0.97,0.18,0.30,0.70,0.56,NaN,NaN,NaN,NaN,NaN,NaN
15.95,0,-0.837,-1,0.97,0.18,0.27,0.45,0.39,NaN,NaN,NaN,NaN,NaN,NaN
16.02,0,-0.836,-1,0.94,0.19,0.25,0.12,0.35,NaN,NaN,NaN,NaN,NaN,NaN
16.12,0,-0.834,-1,0.94,0.19,0.26,0.61,0.34,NaN,NaN,NaN,NaN,NaN,NaN
16.21,0,-0.832,-1,0.93,0.18,0.26,0.45,0.31,NaN,NaN,NaN,NaN,NaN,NaN
16.30,0,-0.831,-1,0.94,0.19,0.26,0.25,0.33,NaN,NaN,NaN,NaN,NaN,NaN
16.38,0,-0.830,-1,0.93,0.19,0.25,0.26,0.33,NaN,NaN,NaN,NaN,NaN,NaN
16.45,0,-0.829,-1,0.84,0.19,0.23,0.29,0.32,NaN,NaN,NaN,NaN,NaN,NaN
16.54,0,-0.827,-1,0.86,0.19,0.10,0.32,0.34,NaN,NaN,NaN,NaN,NaN,NaN
16.63,0,-0.825,-1,0.89,0.19,1.63,0.18,0.31,NaN,NaN,NaN,NaN,NaN,NaN
16.72,0,-0.824,-1,1.16,0.20,10.16,0.18,0.32,NaN,NaN,NaN,NaN,NaN,NaN
16.81,0,-0.823,-1,1.75,0.20,10.33,0.28,0.32,NaN,NaN,NaN,NaN,NaN,NaN
16.90,0,-0.821,-1,2.26,0.20,10.33,0.27,0.33,NaN,NaN,NaN,NaN,NaN,NaN
16.99,0,-0.819,-1,2.37,0.19,10.33,0.26,0.31,NaN,NaN,NaN,NaN,NaN,NaN
17.08,0,-0.818,-1,2.34,0.19,10.33,0.34,0.34,NaN,NaN,NaN,NaN,NaN,NaN
17.17,0,-0.816,-1,2.10,0.19,5.34,0.41,0.31,NaN,NaN,NaN,NaN,NaN,NaN
17.24,0,-0.815,-1,1.84,0.20,0.79,0.36,0.32,NaN,NaN,NaN,NaN,NaN,NaN
17.34,0,-0.814,-1,1.47,0.03,0.64,0.35,0.34,NaN,NaN,NaN,NaN,NaN,NaN
17.41,0,-0.812,-1,1.50,0.06,0.46,0.34,0.31,NaN,NaN,NaN,NaN,NaN,NaN
17.48,0,-0.811,-1,1.52,0.56,0.33,0.30,0.33,NaN,NaN,NaN,NaN,NaN,NaN
17.57,0,-0.810,-1,2.23,5.48,0.61,0.34,0.31,NaN,NaN,NaN,NaN,NaN,NaN
17.66,0,-0.808,-1,2.49,10.23,0.01,0.33,0.34,NaN,NaN,NaN,NaN,NaN,NaN
17.75,0,-0.807,-1,2.49,10.44,0.31,0.34,0.33,NaN,NaN,NaN,NaN,NaN,NaN
17.84,0,-0.805,-1,2.50,10.44,0.42,0.34,0.34,NaN,NaN,NaN,NaN,NaN,NaN
17.93,0,-0.804,-1,2.47,10.44,0.34,0.34,0.31,NaN,NaN,NaN,NaN,NaN,NaN
18.02,0,-0.802,-1,2.44,10.44,0.30,0.33,0.34,NaN,NaN,NaN,NaN,NaN,NaN
18.11,0,-0.801,-1,2.41,10.44,0.28,0.34,0.31,NaN,NaN,NaN,NaN,NaN,NaN
18.20,0,-0.799,-1,2.39,10.44,0.27,0.34,0.35,NaN,NaN,NaN,NaN,NaN,NaN
18.29,0,-0.798,-1,2.27,10.44,0.27,0.34,0.31,NaN,NaN,NaN,NaN,NaN,NaN
18.38,0,-0.796,-1,2.06,6.96,0.29,0.34,0.35,NaN,NaN,NaN,NaN,NaN,NaN
18.47,0,-0.795,-1,1.88,0.94,0.36,0.34,0.31,NaN,NaN,NaN,NaN,NaN,NaN
18.56,0,-0.793,-1,1.72,0.06,0.21,0.21,0.33,NaN,NaN,NaN,NaN,NaN,NaN
18.65,0,-0.792,-1,1.32,0.14,0.23,0.21,0.31,NaN,NaN,NaN,NaN,NaN,NaN
18.74,0,-0.790,-1,1.36,0.06,0.22,0.19,0.37,NaN,NaN,NaN,NaN,NaN,NaN
18.83,0,-0.789,-1,1.34,0.31,0.27,0.35,0.52,NaN,NaN,NaN,NaN,NaN,NaN
18.92,0,-0.787,-1,1.58,0.29,0.25,0.15,6.27,NaN,NaN,NaN,NaN,NaN,NaN
19.01,0,-0.786,-1,1.48,0.20,0.26,0.09,8.22,NaN,NaN,NaN,NaN,NaN,NaN
19.10,0,-0.784,-1,0.24,0.20,0.25,0.39,8.22,NaN,NaN,NaN,NaN,NaN,NaN
19.19,0,-0.783,-1,0.83,0.19,0.25,0.15,8.22,NaN,NaN,NaN,NaN,NaN,NaN
19.28,0,-0.781,-1,0.85,0.19,0.25,0.19,8.22,NaN,NaN,NaN,NaN,NaN,NaN
19.37,0,-0.780,-1,0.62,0.19,0.26,0.44,8.22,NaN,NaN,NaN,NaN,NaN,NaN
19.45,0,-0.779,-1,0.62,0.19,0.26,0.41,8.22,NaN,NaN,NaN,NaN,NaN,NaN
19.54,0,-0.777,-1,0.27,0.19,0.26,0.38,8.07,NaN,NaN,NaN,NaN,NaN,NaN
19.63,0,-0.775,-1,0.25,0.19,0.26,0.33,5.99,NaN,NaN,NaN,NaN,NaN,NaN
19.72,0,-0.774,-1,0.25,0.19,0.25,0.16,5.80,NaN,NaN,NaN,NaN,NaN,NaN
19.81,0,-0.772,-1,0.25,0.19,0.26,0.38,5.55,NaN,NaN,NaN,NaN,NaN,NaN
19.90,0,-0.771,-1,0.24,0.20,0.26,0.42,4.84,NaN,NaN,NaN,NaN,NaN,NaN
19.99,0,-0.769,-1,0.24,0.19,0.27,2.88,2.50,NaN,NaN,NaN,NaN,NaN,NaN
20.08,0,-0.768,-1,0.22,0.19,0.25,9.20,1.30,NaN,NaN,NaN,NaN,NaN,NaN
20.18,0,-0.766,-1,0.23,0.19,0.25,9.20,1.44,NaN,NaN,NaN,NaN,NaN,NaN
20.27,0,-0.765,-1,0.23,0.19,0.25,9.20,0.64,NaN,NaN,NaN,NaN,NaN,NaN
20.36,0,-0.763,-1,0.23,0.19,0.24,6.54,0.46,NaN,NaN,NaN,NaN,NaN,NaN
20.45,0,-0.762,-1,0.41,0.19,0.26,0.57,0.36,NaN,NaN,NaN,NaN,NaN,NaN
20.54,0,-0.760,-1,1.89,0.19,0.26,0.67,0.35,NaN,NaN,NaN,NaN,NaN,NaN
20.63,0,-0.759,-1,2.30,0.19,0.28,0.49,0.32,NaN,NaN,NaN,NaN,NaN,NaN
20.72,0,-0.757,-1,3.00,0.19,0.25,0.44,0.34,NaN,NaN,NaN,NaN,NaN,NaN
20.81,0,-0.756,-1,3.29,0.19,0.27,0.39,0.32,NaN,NaN,NaN,NaN,NaN,NaN
20.90,0,-0.754,-1,3.42,0.19,0.25,0.36,0.34,NaN,NaN,NaN,NaN,NaN,NaN
20.99,0,-0.753,-1,3.56,0.19,0.26,0.34,0.33,NaN,NaN,NaN,NaN,NaN,NaN
