Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
3.15,0,-0.987,-1,0.07,0.02,0.05,0.02,2.19,NaN,NaN,NaN,NaN,NaN,NaN
3.23,0,-0.986,-1,0.04,0.03,0.05,0.02,3.68,NaN,NaN,NaN,NaN,NaN,NaN
3.30,0,-0.984,-1,0.03,0.02,0.06,0.02,3.77,NaN,NaN,NaN,NaN,NaN,NaN
3.39,0,-0.983,-1,0.05,0.03,0.05,0.03,3.99,NaN,NaN,NaN,NaN,NaN,NaN
3.47,0,-0.981,-1,0.04,0.03,0.05,0.03,6.74,NaN,NaN,NaN,NaN,NaN,NaN
3.57,0,-0.980,-1,0.05,0.03,0.05,0.02,8.36,NaN,NaN,NaN,NaN,NaN,NaN
3.66,0,-0.978,-1,0.03,0.03,0.06,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
3.73,0,-0.977,-1,0.03,0.04,0.04,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
3.80,0,-0.976,-1,0.02,0.02,0.04,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
3.90,0,-0.974,-1,0.04,0.03,0.05,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
3.97,0,-0.973,-1,0.04,0.03,0.05,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.04,0,-0.972,-1,0.02,0.02,0.06,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.12,0,-0.971,-1,0.04,0.03,0.05,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.19,0,-0.969,-1,0.04,0.03,0.05,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.26,0,-0.968,-1,0.02,0.02,0.06,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.36,0,-0.967,-1,0.04,0.03,0.05,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.45,0,-0.965,-1,0.05,0.04,0.05,0.12,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.53,0,-0.964,-1,0.04,0.03,0.05,0.05,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.60,0,-0.963,-1,0.02,0.02,0.06,0.04,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.67,0,-0.961,-1,0.05,0.03,0.06,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.75,0,-0.960,-1,0.04,0.03,0.05,0.04,8.36,NaN,NaN,NaN,NaN,NaN,NaN
4.84,0,-0.959,-1,0.03,0.04,0.06,0.03,4.82,NaN,NaN,NaN,NaN,NaN,NaN
4.91,0,-0.957,-1,0.03,0.04,0.05,0.03,3.31,NaN,NaN,NaN,NaN,NaN,NaN
4.98,0,-0.956,-1,0.03,0.04,0.06,0.04,3.09,NaN,NaN,NaN,NaN,NaN,NaN
5.06,0,-0.955,-1,0.04,0.03,0.06,0.03,2.80,NaN,NaN,NaN,NaN,NaN,NaN
5.15,0,-0.954,-1,0.04,0.04,0.06,0.03,1.52,NaN,NaN,NaN,NaN,NaN,NaN
5.22,0,-0.952,-1,0.03,0.03,0.06,0.03,1.32,NaN,NaN,NaN,NaN,NaN,NaN
5.29,0,-0.951,-1,0.04,0.03,0.06,0.03,1.16,NaN,NaN,NaN,NaN,NaN,NaN
5.37,0,-0.950,-1,0.04,0.04,0.06,0.03,0.94,NaN,NaN,NaN,NaN,NaN,NaN
5.46,0,-0.948,-1,0.03,0.03,0.06,0.03,0.48,NaN,NaN,NaN,NaN,NaN,NaN
5.55,0,-0.948,-1,0.03,0.04,0.06,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
5.63,0,-0.948,-1,0.04,0.04,0.06,0.03,0.08,NaN,NaN,NaN,NaN,NaN,NaN
5.72,0,-0.948,-1,0.03,0.03,0.06,0.03,0.25,NaN,NaN,NaN,NaN,NaN,NaN
5.79,0,-0.948,-1,0.05,0.04,0.06,0.03,0.04,NaN,NaN,NaN,NaN,NaN,NaN
5.86,0,-0.948,-1,0.03,0.04,0.06,0.03,0.00,NaN,NaN,NaN,NaN,NaN,NaN
5.96,0,-0.948,-1,0.04,0.03,0.06,0.02,0.29,NaN,NaN,NaN,NaN,NaN,NaN
6.04,0,-0.948,-1,0.04,0.04,0.06,0.02,0.77,NaN,NaN,NaN,NaN,NaN,NaN
6.13,0,-0.946,-1,0.05,0.05,0.05,0.03,0.82,NaN,NaN,NaN,NaN,NaN,NaN
6.22,0,-0.945,-1,0.03,0.03,0.06,0.02,1.12,NaN,NaN,NaN,NaN,NaN,NaN
6.32,0,-0.943,-1,0.04,0.03,0.06,0.03,1.68,NaN,NaN,NaN,NaN,NaN,NaN
6.39,0,-0.942,-1,0.05,0.03,0.06,0.03,0.77,NaN,NaN,NaN,NaN,NaN,NaN
6.47,0,-0.941,-1,0.04,0.04,0.06,0.02,1.11,NaN,NaN,NaN,NaN,NaN,NaN
6.54,0,-0.940,-1,0.04,0.04,0.06,0.03,1.10,NaN,NaN,NaN,NaN,NaN,NaN
6.62,0,-0.939,-1,0.04,0.03,0.06,0.03,1.07,NaN,NaN,NaN,NaN,NaN,NaN
6.71,0,-0.937,-1,0.04,0.04,0.06,0.02,1.20,NaN,NaN,NaN,NaN,NaN,NaN
6.79,0,-0.936,-1,0.04,0.03,0.06,0.03,1.24,NaN,NaN,NaN,NaN,NaN,NaN
6.88,0,-0.934,-1,0.04,0.03,0.06,0.03,1.18,NaN,NaN,NaN,NaN,NaN,NaN
6.98,0,-0.933,-1,0.04,0.04,0.06,0.03,2.29,NaN,NaN,NaN,NaN,NaN,NaN
7.05,0,-0.931,-1,0.05,0.05,0.06,0.03,7.70,NaN,NaN,NaN,NaN,NaN,NaN
7.12,0,-0.930,-1,0.04,0.04,0.05,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
7.22,0,-0.928,-1,0.05,0.03,0.06,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
7.31,0,-0.927,-1,0.05,0.03,0.06,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
7.39,0,-0.926,-1,0.05,0.04,0.05,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
7.48,0,-0.924,-1,0.04,0.04,0.06,0.02,8.36,NaN,NaN,NaN,NaN,NaN,NaN
7.57,0,-0.923,-1,0.04,0.03,0.05,0.04,8.36,NaN,NaN,NaN,NaN,NaN,NaN
7.65,0,-0.921,-1,0.04,0.04,0.05,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
7.72,0,-0.920,-1,0.03,0.04,0.05,0.03,8.36,NaN,NaN,NaN,NaN,NaN,NaN
7.80,0,-0.919,-1,0.04,0.04,0.06,0.02,7.82,NaN,NaN,NaN,NaN,NaN,NaN
7.87,0,-0.918,-1,0.04,0.00,0.05,0.25,0.85,NaN,NaN,NaN,NaN,NaN,NaN
7.97,0,-0.917,-1,0.04,0.05,0.06,0.05,0.38,NaN,NaN,NaN,NaN,NaN,NaN
8.04,0,-0.917,-1,0.04,0.02,0.06,0.06,0.15,NaN,NaN,NaN,NaN,NaN,NaN
8.12,0,-0.917,-1,0.04,0.01,0.06,0.03,0.07,NaN,NaN,NaN,NaN,NaN,NaN
8.21,0,-0.917,-1,0.04,0.06,0.05,0.01,0.01,NaN,NaN,NaN,NaN,NaN,NaN
8.28,0,-0.917,-1,0.03,0.06,0.06,0.06,0.00,NaN,NaN,NaN,NaN,NaN,NaN
8.37,0,-0.917,-1,0.03,0.05,0.06,0.05,0.04,NaN,NaN,NaN,NaN,NaN,NaN
8.45,0,-0.917,-1,0.03,0.02,0.06,0.06,0.04,NaN,NaN,NaN,NaN,NaN,NaN
8.54,0,-0.917,-1,0.03,0.04,0.05,0.34,0.01,NaN,NaN,NaN,NaN,NaN,NaN
8.63,0,-0.917,-1,0.04,0.06,0.05,0.03,0.01,NaN,NaN,NaN,NaN,NaN,NaN
8.72,0,-0.917,-1,0.03,0.13,0.06,0.04,0.01,NaN,NaN,NaN,NaN,NaN,NaN
8.79,0,-0.917,-1,0.04,0.12,0.06,0.13,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.87,0,-0.917,-1,0.03,0.14,0.03,0.01,0.04,NaN,NaN,NaN,NaN,NaN,NaN
8.96,0,-0.917,-1,0.03,0.06,0.06,0.20,0.01,NaN,NaN,NaN,NaN,NaN,NaN
9.05,0,-0.916,-1,0.03,0.14,0.05,0.80,0.01,NaN,NaN,NaN,NaN,NaN,NaN
9.14,0,-0.915,-1,0.03,0.05,0.06,1.02,0.01,NaN,NaN,NaN,NaN,NaN,NaN
9.22,0,-0.914,-1,0.03,0.04,0.06,0.73,0.01,NaN,NaN,NaN,NaN,NaN,NaN
9.30,0,-0.912,-1,0.02,0.02,0.07,0.70,0.02,NaN,NaN,NaN,NaN,NaN,NaN
9.38,0,-0.911,-1,0.02,0.01,0.06,0.65,0.03,NaN,NaN,NaN,NaN,NaN,NaN
9.47,0,-0.910,-1,0.04,0.01,0.06,0.72,0.03,NaN,NaN,NaN,NaN,NaN,NaN
9.55,0,-0.908,-1,0.04,0.01,0.06,0.69,0.05,NaN,NaN,NaN,NaN,NaN,NaN
9.63,0,-0.907,-1,0.04,0.03,0.06,0.63,0.02,NaN,NaN,NaN,NaN,NaN,NaN
9.71,0,-0.905,-1,0.03,0.06,0.06,0.64,0.02,NaN,NaN,NaN,NaN,NaN,NaN
9.79,0,-0.904,-1,0.03,0.01,0.06,1.11,0.02,NaN,NaN,NaN,NaN,NaN,NaN
9.88,0,-0.903,-1,0.02,0.00,0.08,1.46,0.04,NaN,NaN,NaN,NaN,NaN,NaN
9.96,0,-0.901,-1,0.03,0.01,0.06,5.34,0.03,NaN,NaN,NaN,NaN,NaN,NaN
10.04,0,-0.900,-1,0.04,0.00,0.06,9.33,0.02,NaN,NaN,NaN,NaN,NaN,NaN
10.13,0,-0.899,-1,0.03,0.01,0.06,9.33,0.09,NaN,NaN,NaN,NaN,NaN,NaN
10.21,0,-0.897,-1,0.03,0.00,0.06,9.33,0.03,NaN,NaN,NaN,NaN,NaN,NaN
10.30,0,-0.896,-1,0.03,0.01,0.06,9.33,0.03,NaN,NaN,NaN,NaN,NaN,NaN
10.39,0,-0.894,-1,0.03,0.00,0.06,9.33,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.47,0,-0.893,-1,0.04,0.00,0.05,9.33,0.02,NaN,NaN,NaN,NaN,NaN,NaN
10.58,0,-0.891,-1,0.03,0.00,0.05,9.33,0.04,NaN,NaN,NaN,NaN,NaN,NaN
10.66,0,-0.890,-1,0.03,0.00,0.06,9.33,0.01,NaN,NaN,NaN,NaN,NaN,NaN
10.75,0,-0.888,-1,0.03,0.01,0.06,9.33,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.83,0,-0.887,-1,0.05,0.01,0.05,9.33,0.01,NaN,NaN,NaN,NaN,NaN,NaN
10.91,0,-0.885,-1,0.03,0.00,0.06,6.66,0.02,NaN,NaN,NaN,NaN,NaN,NaN
11.00,0,-0.884,-1,0.01,0.00,0.23,3.28,0.04,NaN,NaN,NaN,NaN,NaN,NaN
11.08,0,-0.883,-1,0.03,0.01,0.11,2.51,0.03,NaN,NaN,NaN,NaN,NaN,NaN
11.17,0,-0.881,-1,0.03,0.01,0.07,0.06,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.24,0,-0.881,-1,0.03,0.00,0.05,0.41,0.03,NaN,NaN,NaN,NaN,NaN,NaN
11.32,0,-0.881,-1,0.04,0.03,0.27,0.17,0.01,NaN,NaN,NaN,NaN,NaN,NaN
11.39,0,-0.881,-1,0.03,0.01,0.44,0.08,0.02,NaN,NaN,NaN,NaN,NaN,NaN
11.47,0,-0.880,-1,0.03,0.01,0.88,0.06,0.01,NaN,NaN,NaN,NaN,NaN,NaN
11.56,0,-0.879,-1,0.01,0.02,1.09,0.05,0.03,NaN,NaN,NaN,NaN,NaN,NaN
11.65,0,-0.877,-1,0.04,0.03,1.18,0.05,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.73,0,-0.876,-1,0.04,0.03,1.34,0.03,0.01,NaN,NaN,NaN,NaN,NaN,NaN
11.82,0,-0.875,-1,0.03,0.02,1.69,0.03,0.01,NaN,NaN,NaN,NaN,NaN,NaN
11.90,0,-0.873,-1,0.03,0.02,1.56,0.03,0.03,NaN,NaN,NaN,NaN,NaN,NaN
11.99,0,-0.872,-1,0.03,0.03,1.92,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
12.07,0,-0.870,-1,0.04,0.03,2.64,0.03,0.02,NaN,NaN,NaN,NaN,NaN,NaN
12.16,0,-0.869,-1,0.03,0.03,6.21,0.03,0.00,NaN,NaN,NaN,NaN,NaN,NaN
12.24,0,-0.868,-1,0.04,0.02,10.45,0.45,0.03,NaN,NaN,NaN,NaN,NaN,NaN
12.33,0,-0.866,-1,0.03,0.04,10.45,0.11,0.02,NaN,NaN,NaN,NaN,NaN,NaN
12.41,0,-0.865,-1,0.03,0.02,10.45,0.25,0.02,NaN,NaN,NaN,NaN,NaN,NaN
12.50,0,-0.863,-1,0.03,0.01,10.45,0.06,0.03,NaN,NaN,NaN,NaN,NaN,NaN
12.59,0,-0.862,-1,0.04,0.03,10.45,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
12.67,0,-0.860,-1,0.05,0.03,10.45,0.01,0.02,NaN,NaN,NaN,NaN,NaN,NaN
12.75,0,-0.859,-1,0.04,0.02,10.45,0.00,0.02,NaN,NaN,NaN,NaN,NaN,NaN
12.84,0,-0.858,-1,0.03,0.01,10.45,0.01,0.02,NaN,NaN,NaN,NaN,NaN,NaN
12.92,0,-0.856,-1,0.03,0.59,10.45,0.01,0.03,NaN,NaN,NaN,NaN,NaN,NaN
13.00,0,-0.855,-1,0.04,0.24,10.45,0.01,0.02,NaN,NaN,NaN,NaN,NaN,NaN
13.09,0,-0.853,-1,0.04,0.17,7.11,0.00,0.05,NaN,NaN,NaN,NaN,NaN,NaN
13.18,0,-0.852,-1,0.02,1.02,2.65,0.00,0.03,NaN,NaN,NaN,NaN,NaN,NaN
13.27,0,-0.851,-1,0.03,3.99,0.70,0.00,0.05,NaN,NaN,NaN,NaN,NaN,NaN
13.35,0,-0.849,-1,0.05,6.35,0.23,0.00,0.02,NaN,NaN,NaN,NaN,NaN,NaN
13.43,0,-0.848,-1,0.04,7.07,0.12,0.00,0.02,NaN,NaN,NaN,NaN,NaN,NaN
13.52,0,-0.846,-1,0.04,7.53,0.07,0.00,0.04,NaN,NaN,NaN,NaN,NaN,NaN
13.60,0,-0.845,-1,0.05,8.77,0.05,0.00,0.03,NaN,NaN,NaN,NaN,NaN,NaN
13.69,0,-0.843,-1,0.04,10.52,0.04,0.00,0.05,NaN,NaN,NaN,NaN,NaN,NaN
13.77,0,-0.842,-1,0.06,10.52,0.02,0.00,0.03,NaN,NaN,NaN,NaN,NaN,NaN
13.85,0,-0.841,-1,0.04,10.52,0.03,0.00,0.03,NaN,NaN,NaN,NaN,NaN,NaN
13.94,0,-0.839,-1,0.04,10.52,0.02,0.00,0.02,NaN,NaN,NaN,NaN,NaN,NaN
14.02,0,-0.838,-1,0.03,10.52,0.03,0.00,0.03,NaN,NaN,NaN,NaN,NaN,NaN
14.11,0,-0.836,-1,0.05,10.52,0.03,0.00,0.03,NaN,NaN,NaN,NaN,NaN,NaN
14.19,0,-0.835,-1,0.04,10.52,0.03,0.00,0.03,NaN,NaN,NaN,NaN,NaN,NaN
14.28,0,-0.834,-1,0.04,10.52,0.04,0.00,0.04,NaN,NaN,NaN,NaN,NaN,NaN
14.36,0,-0.832,-1,0.04,10.52,0.03,0.00,0.04,NaN,NaN,NaN,NaN,NaN,NaN
14.45,0,-0.831,-1,0.03,10.52,0.01,0.00,0.03,NaN,NaN,NaN,NaN,NaN,NaN
14.54,0,-0.829,-1,0.03,10.52,0.03,0.01,0.02,NaN,NaN,NaN,NaN,NaN,NaN
14.62,0,-0.828,-1,0.03,0.81,0.03,0.01,0.05,NaN,NaN,NaN,NaN,NaN,NaN
14.71,0,-0.827,-1,0.04,0.09,0.04,0.00,0.06,NaN,NaN,NaN,NaN,NaN,NaN
14.79,0,-0.827,-1,0.04,0.00,0.04,0.00,0.03,NaN,NaN,NaN,NaN,NaN,NaN
14.86,0,-0.827,-1,0.04,0.03,0.08,0.00,0.01,NaN,NaN,NaN,NaN,NaN,NaN
14.94,0,-0.827,-1,0.05,0.01,0.01,0.00,0.01,NaN,NaN,NaN,NaN,NaN,NaN
15.04,0,-0.827,-1,0.06,0.19,0.00,0.00,0.01,NaN,NaN,NaN,NaN,NaN,NaN
15.11,0,-0.827,-1,0.07,0.13,0.07,0.00,0.07,NaN,NaN,NaN,NaN,NaN,NaN
15.18,0,-0.827,-1,0.19,0.08,0.23,0.04,0.12,NaN,NaN,NaN,NaN,NaN,NaN
15.26,0,-0.827,-1,0.63,0.04,0.16,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
15.34,0,-0.825,-1,1.84,0.06,0.20,0.10,0.11,NaN,NaN,NaN,NaN,NaN,NaN
15.43,0,-0.824,-1,2.33,0.07,0.31,0.16,0.06,NaN,NaN,NaN,NaN,NaN,NaN
15.51,0,-0.822,-1,2.54,0.09,0.43,0.22,0.06,NaN,NaN,NaN,NaN,NaN,NaN
15.59,0,-0.821,-1,2.66,0.22,0.47,0.27,0.06,NaN,NaN,NaN,NaN,NaN,NaN
15.68,0,-0.820,-1,2.70,0.25,0.44,0.31,0.06,NaN,NaN,NaN,NaN,NaN,NaN
15.76,0,-0.818,-1,2.76,0.31,0.52,0.45,0.06,NaN,NaN,NaN,NaN,NaN,NaN
15.85,0,-0.817,-1,2.77,0.25,0.40,0.54,0.04,NaN,NaN,NaN,NaN,NaN,NaN
15.93,0,-0.815,-1,2.74,0.28,0.37,0.52,0.06,NaN,NaN,NaN,NaN,NaN,NaN
16.01,0,-0.814,-1,2.70,0.33,0.37,0.49,0.06,NaN,NaN,NaN,NaN,NaN,NaN
16.09,0,-0.813,-1,2.69,0.31,0.34,0.47,0.05,NaN,NaN,NaN,NaN,NaN,NaN
16.18,0,-0.811,-1,2.69,0.30,0.33,0.44,0.08,NaN,NaN,NaN,NaN,NaN,NaN
16.25,0,-0.810,-1,2.66,0.32,0.33,0.37,0.05,NaN,NaN,NaN,NaN,NaN,NaN
16.34,0,-0.809,-1,2.65,0.33,0.29,0.37,0.06,NaN,NaN,NaN,NaN,NaN,NaN
16.42,0,-0.807,-1,2.67,0.34,0.29,0.35,0.05,NaN,NaN,NaN,NaN,NaN,NaN
16.50,0,-0.806,-1,2.69,0.33,0.28,0.35,0.03,NaN,NaN,NaN,NaN,NaN,NaN
16.58,0,-0.805,-1,2.70,0.34,0.28,0.34,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.66,0,-0.803,-1,2.71,0.31,0.29,0.34,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.75,0,-0.802,-1,2.69,0.29,0.30,0.35,0.00,NaN,NaN,NaN,NaN,NaN,NaN
16.83,0,-0.800,-1,2.69,0.29,0.32,0.31,0.01,NaN,NaN,NaN,NaN,NaN,NaN
16.92,0,-0.799,-1,2.66,0.29,0.35,0.21,0.00,NaN,NaN,NaN,NaN,NaN,NaN
17.00,0,-0.798,-1,2.66,0.29,0.35,0.20,0.04,NaN,NaN,NaN,NaN,NaN,NaN
17.08,0,-0.796,-1,2.60,0.12,0.30,0.13,0.02,NaN,NaN,NaN,NaN,NaN,NaN
17.17,0,-0.795,-1,2.53,0.15,0.24,0.11,0.03,NaN,NaN,NaN,NaN,NaN,NaN
17.25,0,-0.793,-1,2.53,0.15,0.22,0.03,0.04,NaN,NaN,NaN,NaN,NaN,NaN
17.33,0,-0.792,-1,2.47,0.10,0.19,0.00,0.07,NaN,NaN,NaN,NaN,NaN,NaN
17.42,0,-0.791,-1,1.26,0.04,0.27,0.18,0.06,NaN,NaN,NaN,NaN,NaN,NaN
17.50,0,-0.790,-1,0.29,0.06,0.11,0.10,0.04,NaN,NaN,NaN,NaN,NaN,NaN
17.57,0,-0.790,-1,0.81,0.02,0.06,0.08,0.04,NaN,NaN,NaN,NaN,NaN,NaN
17.66,0,-0.788,-1,1.47,0.01,0.06,0.09,0.06,NaN,NaN,NaN,NaN,NaN,NaN
17.74,0,-0.787,-1,1.29,0.00,0.04,0.07,0.05,NaN,NaN,NaN,NaN,NaN,NaN
17.83,0,-0.786,-1,2.04,0.02,0.04,0.07,0.06,NaN,NaN,NaN,NaN,NaN,NaN
17.91,0,-0.784,-1,2.70,0.03,0.04,0.08,0.05,NaN,NaN,NaN,NaN,NaN,NaN
18.00,0,-0.783,-1,2.94,0.02,0.03,0.06,0.05,NaN,NaN,NaN,NaN,NaN,NaN
18.08,0,-0.781,-1,3.14,0.06,0.00,0.01,0.04,NaN,NaN,NaN,NaN,NaN,NaN
18.16,0,-0.780,-1,3.37,0.14,0.06,0.04,0.04,NaN,NaN,NaN,NaN,NaN,NaN
18.24,0,-0.779,-1,3.77,0.34,0.26,0.19,0.01,NaN,NaN,NaN,NaN,NaN,NaN
18.32,0,-0.777,-1,4.16,0.11,0.33,0.56,0.02,NaN,NaN,NaN,NaN,NaN,NaN
18.41,0,-0.776,-1,4.39,0.21,0.37,0.65,0.02,NaN,NaN,NaN,NaN,NaN,NaN
18.49,0,-0.774,-1,4.45,0.36,0.32,0.52,0.20,NaN,NaN,NaN,NaN,NaN,NaN
18.58,0,-0.773,-1,4.59,0.41,0.25,0.36,0.06,NaN,NaN,NaN,NaN,NaN,NaN
18.66,0,-0.772,-1,4.63,0.44,0.22,0.36,0.03,NaN,NaN,NaN,NaN,NaN,NaN
18.75,0,-0.770,-1,4.62,0.19,0.22,0.35,0.01,NaN,NaN,NaN,NaN,NaN,NaN
18.83,0,-0.769,-1,4.64,0.16,0.21,0.37,0.01,NaN,NaN,NaN,NaN,NaN,NaN
18.92,0,-0.767,-1,4.70,0.13,0.26,0.45,0.02,NaN,NaN,NaN,NaN,NaN,NaN
19.00,0,-0.766,-1,4.68,0.07,0.26,0.47,0.01,NaN,NaN,NaN,NaN,NaN,NaN
19.09,0,-0.765,-1,4.12,0.06,0.18,0.42,0.08,NaN,NaN,NaN,NaN,NaN,NaN
19.17,0,-0.763,-1,1.72,0.05,0.10,0.36,0.04,NaN,NaN,NaN,NaN,NaN,NaN
19.26,0,-0.762,-1,1.55,0.05,0.12,0.19,0.03,NaN,NaN,NaN,NaN,NaN,NaN
19.34,0,-0.761,-1,0.97,0.72,0.10,0.13,0.05,NaN,NaN,NaN,NaN,NaN,NaN
19.43,0,-0.759,-1,0.90,3.28,0.05,0.08,0.06,NaN,NaN,NaN,NaN,NaN,NaN
19.51,0,-0.758,-1,0.69,6.51,0.04,0.07,0.04,NaN,NaN,NaN,NaN,NaN,NaN
19.59,0,-0.757,-1,0.67,8.20,0.01,0.06,0.04,NaN,NaN,NaN,NaN,NaN,NaN
