Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
109.11,1,0.312,1,0.12,2.95,0.06,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
109.18,1,0.313,1,0.23,2.77,0.05,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
109.27,1,0.313,1,0.08,3.91,0.04,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
109.36,1,0.315,1,0.09,3.80,0.04,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
109.44,1,0.316,1,0.12,2.93,0.03,0.00,0.01,1.00,1.00,1.00,1.00,1.00,NaN
109.53,1,0.316,1,0.17,2.43,0.03,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
109.62,1,0.317,1,0.16,1.57,0.06,0.04,0.01,1.00,1.00,1.00,1.00,1.00,NaN
109.70,1,0.318,1,0.14,2.60,0.02,0.01,0.00,1.00,0.97,1.00,1.00,1.00,NaN
109.77,1,0.318,1,0.15,4.07,0.03,0.01,0.01,1.00,0.95,1.00,1.00,1.00,NaN
109.88,1,0.320,1,0.20,3.63,0.03,0.01,0.01,1.00,0.92,1.00,1.00,1.00,NaN
109.95,1,0.321,1,0.16,4.19,0.03,0.01,0.00,1.00,0.90,1.00,1.00,1.00,NaN
110.04,1,0.322,1,0.17,4.27,0.04,0.00,0.00,1.00,0.87,1.00,1.00,1.00,NaN
110.12,1,0.323,1,0.21,3.83,0.04,0.00,0.00,1.00,0.85,1.00,1.00,1.00,NaN
110.21,1,0.324,1,0.22,3.86,0.03,0.00,0.00,1.00,0.82,1.00,1.00,1.00,NaN
110.28,1,0.324,1,0.15,4.11,0.03,0.01,0.00,1.00,0.80,1.00,1.00,1.00,NaN
110.37,1,0.325,1,0.17,4.23,0.03,0.01,0.00,1.00,0.77,1.00,1.00,1.00,NaN
110.46,1,0.326,1,0.17,4.45,0.03,0.00,0.01,1.00,0.75,1.00,1.00,1.00,NaN
110.53,1,0.327,1,0.15,4.44,0.03,0.01,0.00,1.00,0.72,1.00,1.00,1.00,NaN
110.62,1,0.328,1,0.16,4.40,0.03,0.00,0.00,1.00,0.70,1.00,1.00,1.00,NaN
110.70,1,0.329,1,0.13,4.77,0.04,0.00,0.00,1.00,0.67,1.00,1.00,1.00,NaN
110.80,1,0.330,1,0.13,5.11,0.03,0.01,0.00,1.00,0.65,1.00,1.00,1.00,NaN
110.88,1,0.331,1,0.11,5.33,0.01,0.01,0.00,1.00,0.62,1.00,1.00,1.00,NaN
110.96,1,0.332,1,0.11,5.23,0.03,0.01,0.01,1.00,0.60,1.00,1.00,1.00,NaN
111.04,1,0.333,1,0.11,5.24,0.04,0.00,0.00,1.00,0.57,1.00,1.00,1.00,NaN
111.13,1,0.334,1,0.10,5.32,0.03,0.00,0.00,1.00,0.55,1.00,1.00,1.00,NaN
111.21,1,0.334,1,0.11,5.27,0.03,0.00,0.01,1.00,0.52,1.00,1.00,1.00,NaN
111.30,1,0.335,1,0.12,5.26,0.03,0.01,0.01,1.00,0.50,1.00,1.00,1.00,NaN
111.38,1,0.336,1,0.12,5.22,0.03,0.00,0.00,1.00,0.47,1.00,1.00,1.00,NaN
111.47,1,0.337,1,0.11,5.07,0.02,0.00,0.00,1.00,0.44,1.00,1.00,1.00,NaN
111.55,1,0.337,1,0.07,4.88,1.06,0.02,0.00,1.00,0.42,1.00,1.00,1.00,NaN
111.63,1,0.338,1,0.05,4.79,0.22,0.03,0.01,1.00,0.39,1.00,1.00,1.00,NaN
111.72,1,0.338,1,0.00,3.57,1.73,0.02,0.00,1.00,0.37,1.00,1.00,1.00,NaN
111.80,1,0.338,2,0.04,0.21,2.86,0.21,0.01,1.00,0.37,1.00,1.00,1.00,NaN
111.88,1,0.339,2,0.06,0.08,3.49,0.06,0.00,1.00,0.40,1.00,1.00,1.00,NaN
111.96,1,0.340,2,0.07,0.02,3.57,0.04,0.01,1.00,0.42,1.00,1.00,1.00,NaN
112.04,1,0.341,2,0.06,0.03,3.33,0.04,0.00,1.00,0.45,1.00,1.00,1.00,NaN
112.12,1,0.342,2,0.07,0.01,5.17,0.02,0.00,1.00,0.48,1.00,1.00,1.00,NaN
112.21,1,0.344,2,0.10,0.01,4.73,0.02,0.01,1.00,0.51,1.00,1.00,1.00,NaN
112.28,1,0.345,2,0.08,0.01,3.73,0.02,0.01,1.00,0.54,1.00,1.00,1.00,NaN
112.36,1,0.346,2,0.06,0.01,2.92,0.02,0.00,1.00,0.57,1.00,1.00,1.00,NaN
112.45,1,0.347,2,0.11,0.01,3.58,0.01,0.01,1.00,0.60,1.00,1.00,1.00,NaN
112.54,1,0.348,2,0.10,0.01,3.21,0.01,0.01,1.00,0.63,1.00,1.00,1.00,NaN
112.63,1,0.349,2,0.06,0.01,2.61,0.03,0.01,1.00,0.67,1.00,1.00,1.00,NaN
112.71,1,0.350,2,0.09,0.00,2.50,0.01,0.00,1.00,0.70,1.00,1.00,1.00,NaN
112.80,1,0.350,2,0.13,0.00,2.62,0.01,0.01,1.00,0.74,0.99,1.00,1.00,NaN
112.87,1,0.351,2,0.11,0.01,2.86,0.03,0.01,1.00,0.77,0.96,1.00,1.00,NaN
112.95,1,0.352,2,0.10,0.01,2.88,0.07,0.00,1.00,0.80,0.94,1.00,1.00,NaN
113.03,1,0.353,2,0.12,0.00,2.88,0.01,0.01,1.00,0.84,0.92,1.00,1.00,NaN
113.12,1,0.354,2,0.08,0.07,3.84,0.01,0.00,1.00,0.88,0.89,1.00,1.00,NaN
113.20,1,0.354,2,0.07,0.10,3.10,0.00,0.01,1.00,0.91,0.87,1.00,1.00,NaN
113.27,1,0.355,2,0.11,0.06,2.93,0.00,0.00,1.00,0.94,0.84,1.00,1.00,NaN
113.35,1,0.356,2,0.09,0.06,2.35,0.01,0.01,1.00,0.97,0.82,1.00,1.00,NaN
113.43,1,0.356,2,0.09,0.04,2.15,0.01,0.00,1.00,1.00,0.80,1.00,1.00,NaN
113.50,1,0.357,2,0.10,0.05,1.99,0.01,0.00,1.00,1.00,0.77,1.00,1.00,NaN
113.58,1,0.357,2,0.15,0.02,1.85,0.06,0.00,1.00,1.00,0.75,1.00,1.00,NaN
113.67,1,0.357,2,0.11,0.24,1.56,0.01,0.00,1.00,1.00,0.73,1.00,1.00,NaN
113.76,1,0.358,2,0.04,0.06,1.50,0.03,0.01,1.00,1.00,0.70,1.00,1.00,NaN
113.84,1,0.358,2,0.08,0.04,1.27,0.55,0.01,1.00,1.00,0.67,1.00,1.00,NaN
113.92,1,0.358,3,0.06,0.07,0.30,0.72,0.01,1.00,1.00,0.68,1.00,1.00,NaN
113.99,1,0.358,3,0.07,0.04,0.34,2.49,0.02,1.00,1.00,0.70,1.00,1.00,NaN
114.08,1,0.359,3,0.06,0.02,0.07,3.75,0.01,1.00,1.00,0.73,1.00,1.00,NaN
114.17,1,0.360,3,0.07,0.01,0.23,3.88,0.00,1.00,1.00,0.77,1.00,1.00,NaN
114.27,1,0.361,3,0.07,0.01,0.08,3.80,0.01,1.00,1.00,0.81,1.00,1.00,NaN
114.36,1,0.363,3,0.07,0.02,0.07,3.87,0.01,1.00,1.00,0.85,1.00,1.00,NaN
114.45,1,0.364,3,0.07,0.01,0.01,4.16,0.00,1.00,1.00,0.89,1.00,1.00,NaN
114.54,1,0.365,3,0.08,0.01,0.04,4.14,0.00,1.00,1.00,0.93,1.00,1.00,NaN
114.63,1,0.367,3,0.08,0.01,0.05,3.80,0.01,1.00,1.00,0.97,1.00,1.00,NaN
114.72,1,0.368,3,0.07,0.01,0.01,3.70,0.01,1.00,1.00,1.00,1.00,1.00,NaN
114.81,1,0.369,3,0.06,0.01,0.05,3.74,0.01,1.00,1.00,1.00,1.00,1.00,NaN
114.89,1,0.370,3,0.07,0.01,0.06,3.77,0.01,1.00,1.00,1.00,1.00,1.00,NaN
114.97,1,0.371,3,0.09,0.02,0.06,2.97,0.01,1.00,1.00,1.00,0.99,1.00,NaN
115.05,1,0.372,3,0.08,0.01,0.04,2.69,0.01,1.00,1.00,1.00,0.96,1.00,NaN
115.21,1,0.373,3,0.09,0.00,0.03,2.12,0.01,1.00,1.00,1.00,0.94,1.00,NaN
115.32,1,0.374,3,0.07,0.01,0.03,1.86,0.01,1.00,1.00,1.00,0.89,1.00,NaN
115.41,1,0.374,3,0.07,0.01,0.02,1.57,0.01,1.00,1.00,1.00,0.86,1.00,NaN
115.49,1,0.374,3,0.08,0.00,0.02,0.95,0.01,1.00,1.00,1.00,0.83,1.00,NaN
115.57,1,0.375,-1,0.07,0.02,0.04,0.35,0.04,1.00,1.00,1.00,0.83,1.00,NaN
115.64,1,0.375,3,0.07,0.02,0.04,0.24,0.78,1.00,1.00,1.00,0.84,1.00,NaN
115.73,1,0.375,4,0.07,0.02,0.03,0.10,2.17,1.00,1.00,1.00,0.88,1.00,NaN
115.81,1,0.376,4,0.07,0.01,0.03,0.04,3.32,1.00,1.00,1.00,0.92,1.00,NaN
115.89,1,0.377,4,0.08,0.01,0.04,0.01,3.39,1.00,1.00,1.00,0.95,1.00,NaN
115.98,1,0.378,4,0.07,0.01,0.02,0.01,3.73,1.00,1.00,1.00,0.99,1.00,NaN
116.07,1,0.379,4,0.07,0.01,0.02,0.01,4.72,1.00,1.00,1.00,1.00,1.00,NaN
116.14,1,0.380,4,0.08,0.01,0.03,0.01,4.17,1.00,1.00,1.00,1.00,1.00,NaN
116.23,1,0.381,4,0.07,0.01,0.03,0.00,4.14,1.00,1.00,1.00,1.00,1.00,NaN
116.32,1,0.383,4,0.07,0.01,0.03,0.00,3.73,1.00,1.00,1.00,1.00,1.00,NaN
116.39,1,0.384,4,0.07,0.01,0.03,0.01,3.71,1.00,1.00,1.00,1.00,1.00,NaN
116.49,1,0.385,4,0.07,0.01,0.02,0.00,3.61,1.00,1.00,1.00,1.00,1.00,NaN
116.57,1,0.386,4,0.08,0.01,0.03,0.00,3.53,1.00,1.00,1.00,1.00,1.00,NaN
116.66,1,0.387,4,0.11,0.01,0.04,0.00,3.41,1.00,1.00,1.00,1.00,0.99,NaN
116.74,1,0.388,4,0.11,0.01,0.03,0.00,3.20,1.00,1.00,1.00,1.00,0.96,NaN
116.81,1,0.389,4,0.11,0.01,0.03,0.00,2.74,1.00,1.00,1.00,1.00,0.94,NaN
116.89,1,0.389,4,0.06,0.01,0.03,0.01,1.42,1.00,1.00,1.00,1.00,0.92,NaN
116.97,1,0.389,4,2.01,0.02,0.04,0.01,0.71,1.00,1.00,1.00,1.00,0.91,NaN
117.05,1,0.390,0,1.98,0.01,0.03,0.00,3.02,1.00,1.00,1.00,1.00,0.94,NaN
117.13,1,0.390,4,2.70,0.01,0.02,0.01,4.20,1.00,1.00,1.00,1.00,0.94,NaN
117.24,1,0.391,0,2.66,0.00,0.03,0.00,0.03,1.00,1.00,1.00,1.00,0.97,NaN
117.32,1,0.391,0,2.54,0.01,0.03,0.00,0.02,1.00,1.00,1.00,1.00,1.00,NaN
117.40,1,0.392,0,2.42,0.01,0.02,0.00,0.05,1.00,1.00,1.00,1.00,1.00,NaN
117.47,1,0.393,0,2.43,0.01,0.02,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
117.54,1,0.393,0,2.41,0.01,0.02,0.00,0.03,1.00,1.00,1.00,1.00,1.00,NaN
117.64,1,0.394,0,2.46,0.00,0.02,0.00,0.01,1.00,1.00,1.00,1.00,1.00,NaN
117.74,1,0.395,0,2.31,0.01,0.03,0.00,0.02,1.00,1.00,1.00,1.00,1.00,NaN
117.84,1,0.396,0,2.22,0.01,0.02,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
117.92,1,0.397,0,0.07,0.02,0.03,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
118.00,1,0.397,0,0.06,0.02,0.03,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
118.09,1,0.397,-1,0.24,0.38,0.03,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
118.17,1,0.397,-1,0.06,0.05,1.37,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
118.25,1,0.397,2,0.06,0.11,2.16,0.10,0.00,1.00,1.00,1.00,1.00,1.00,NaN
118.34,1,0.398,2,0.02,0.08,3.35,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
118.43,1,0.399,2,0.18,0.06,3.63,0.00,0.01,1.00,1.00,1.00,1.00,1.00,NaN
118.50,1,0.400,2,0.37,0.06,2.92,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
118.58,1,0.401,2,0.27,0.04,4.47,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
118.69,1,0.402,2,0.18,0.15,3.16,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
118.78,1,0.403,2,0.05,0.07,2.51,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
118.87,1,0.403,2,0.14,0.10,1.77,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
118.95,1,0.404,2,0.04,0.06,2.03,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
119.03,1,0.405,2,0.34,0.91,2.22,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
119.11,1,0.405,1,0.08,3.64,0.71,0.02,0.01,1.00,1.00,1.00,1.00,1.00,NaN
119.19,1,0.406,1,0.20,5.17,0.31,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
119.28,1,0.407,1,0.11,5.85,0.18,0.02,0.00,1.00,1.00,1.00,1.00,1.00,NaN
119.37,1,0.409,1,0.12,5.54,0.12,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
119.45,1,0.410,1,0.04,5.22,0.07,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
119.53,1,0.412,1,0.04,4.35,0.06,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
119.60,1,0.413,1,0.06,4.24,0.06,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
119.67,1,0.414,1,0.07,3.57,0.06,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
119.77,1,0.415,1,0.07,3.85,0.06,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
119.85,1,0.416,1,0.07,3.78,0.06,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
119.93,1,0.417,1,0.08,1.80,0.55,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
120.02,1,0.418,1,0.07,1.93,0.78,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
120.10,1,0.418,2,0.07,1.59,1.78,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
120.21,1,0.419,2,0.08,0.08,4.43,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
120.28,1,0.420,2,0.07,0.16,3.65,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
120.37,1,0.421,2,0.07,0.05,2.75,0.00,0.00,1.00,1.00,1.00,1.00,1.00,NaN
120.46,1,0.422,2,0.08,0.03,2.24,0.23,0.00,1.00,1.00,1.00,1.00,1.00,NaN
120.55,1,0.422,2,0.07,0.02,1.49,0.40,0.00,1.00,1.00,1.00,1.00,1.00,NaN
120.63,1,0.422,2,0.08,0.02,1.15,0.44,0.01,1.00,1.00,1.00,1.00,1.00,NaN
120.71,1,0.423,-1,0.08,0.02,0.07,1.10,0.01,1.00,1.00,1.00,1.00,1.00,NaN
120.83,1,0.423,3,0.08,0.01,0.17,1.69,0.01,1.00,1.00,1.00,1.00,1.00,NaN
120.91,1,0.423,3,0.08,0.01,0.32,2.47,0.01,1.00,1.00,1.00,1.00,1.00,NaN
120.99,1,0.424,3,0.08,0.00,0.18,2.37,0.01,1.00,1.00,1.00,1.00,1.00,NaN
121.09,1,0.425,3,0.08,0.00,0.12,1.89,0.01,1.00,1.00,1.00,1.00,1.00,NaN
121.19,1,0.426,3,0.08,0.00,0.09,2.42,0.01,1.00,1.00,1.00,1.00,1.00,NaN
121.28,1,0.426,3,0.07,0.00,0.08,2.74,0.01,1.00,1.00,1.00,1.00,1.00,NaN
121.35,1,0.427,3,0.08,0.00,0.07,2.84,0.06,1.00,1.00,1.00,1.00,1.00,NaN
121.43,1,0.428,3,0.08,0.01,0.06,4.35,0.59,1.00,1.00,1.00,1.00,1.00,NaN
121.54,1,0.429,3,0.08,0.01,0.06,2.84,0.54,1.00,1.00,1.00,1.00,1.00,NaN
121.61,1,0.430,3,0.08,0.00,0.07,2.21,1.65,1.00,1.00,1.00,1.00,1.00,NaN
121.70,1,0.430,4,0.07,0.00,0.07,0.69,2.17,1.00,1.00,1.00,1.00,1.00,NaN
121.79,1,0.431,4,0.08,0.00,0.06,0.26,3.61,1.00,1.00,1.00,1.00,1.00,NaN
121.87,1,0.432,4,0.08,0.00,0.06,0.14,3.75,1.00,1.00,1.00,1.00,1.00,NaN
121.97,1,0.433,4,0.08,0.00,0.06,0.06,3.96,1.00,1.00,1.00,1.00,1.00,NaN
122.05,1,0.434,4,0.08,0.00,0.06,0.04,3.47,1.00,1.00,1.00,1.00,1.00,NaN
122.14,1,0.435,4,0.08,0.00,0.06,0.02,3.18,1.00,1.00,1.00,1.00,1.00,NaN
122.22,1,0.436,4,0.08,0.00,0.06,0.01,3.15,1.00,1.00,1.00,1.00,1.00,NaN
122.32,1,0.437,4,0.08,0.00,0.06,0.00,2.69,1.00,1.00,1.00,1.00,1.00,NaN
122.40,1,0.438,4,0.08,0.01,0.06,0.01,2.42,1.00,1.00,1.00,1.00,1.00,NaN
122.49,1,0.438,4,0.08,0.00,0.06,0.00,1.89,1.00,1.00,1.00,1.00,1.00,NaN
122.56,1,0.439,4,0.08,0.00,0.06,0.00,2.10,1.00,1.00,1.00,1.00,1.00,NaN
122.65,1,0.440,4,0.17,1.14,0.06,0.00,0.63,1.00,1.00,1.00,1.00,1.00,NaN
122.73,1,0.440,1,0.24,4.44,0.05,0.00,0.36,1.00,1.00,1.00,1.00,1.00,NaN
122.80,1,0.441,1,0.04,6.56,0.05,0.01,0.10,1.00,1.00,1.00,1.00,1.00,NaN
122.87,1,0.442,1,0.00,7.16,0.04,0.01,0.19,1.00,1.00,1.00,1.00,1.00,NaN
122.96,1,0.444,1,0.09,7.06,0.04,0.00,0.14,1.00,1.00,1.00,1.00,1.00,NaN
123.05,1,0.445,1,0.06,6.84,0.05,0.00,0.02,1.00,1.00,1.00,1.00,1.00,NaN
123.13,1,0.447,1,0.06,5.60,0.04,0.00,0.01,1.00,1.00,1.00,1.00,1.00,NaN
123.21,1,0.448,1,0.06,7.31,0.04,0.02,0.01,1.00,1.00,1.00,1.00,1.00,NaN
123.28,1,0.450,1,0.28,5.53,0.06,0.01,0.02,1.00,1.00,1.00,1.00,1.00,NaN
123.38,1,0.451,1,1.74,3.37,0.04,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
123.47,1,0.452,0,2.53,0.32,0.05,0.02,0.07,1.00,1.00,1.00,1.00,1.00,NaN
123.56,1,0.452,0,2.49,0.08,0.04,0.01,0.02,1.00,1.00,1.00,1.00,1.00,NaN
123.66,1,0.453,0,2.42,0.03,0.05,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
123.73,1,0.454,0,2.43,0.02,0.05,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
123.82,1,0.455,0,2.35,0.02,0.05,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
123.90,1,0.455,0,2.23,0.61,0.06,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
123.97,1,0.456,0,2.26,0.07,0.04,0.02,0.00,1.00,1.00,1.00,1.00,1.00,NaN
124.05,1,0.456,0,2.25,1.04,0.04,0.01,0.03,1.00,1.00,1.00,1.00,1.00,NaN
124.13,1,0.456,0,2.12,2.36,0.05,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
124.23,1,0.456,0,1.87,1.77,0.04,0.01,0.04,1.00,1.00,1.00,1.00,1.00,NaN
124.30,1,0.456,1,0.54,1.50,0.04,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
124.38,1,0.457,-1,1.99,0.99,0.04,0.02,0.02,1.00,1.00,1.00,1.00,1.00,NaN
124.45,1,0.457,0,2.34,0.08,0.04,0.00,0.01,1.00,1.00,1.00,1.00,1.00,NaN
124.53,1,0.458,0,1.79,0.11,0.05,0.02,0.01,1.00,1.00,1.00,1.00,1.00,NaN
124.63,1,0.458,0,0.05,0.02,0.05,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
124.73,1,0.458,0,0.22,0.02,0.00,0.02,0.00,1.00,1.00,1.00,1.00,1.00,NaN
124.83,1,0.458,-1,0.00,0.02,0.04,0.01,0.00,1.00,1.00,1.00,1.00,1.00,NaN
124.92,1,0.458,2,0.02,0.02,0.54,0.04,0.03,1.00,1.00,1.00,1.00,1.00,NaN
125.01,1,0.458,2,0.04,0.01,1.37,0.61,0.01,1.00,1.00,1.00,1.00,1.00,NaN
125.09,1,0.458,2,0.05,0.04,2.18,0.21,0.00,1.00,1.00,1.00,1.00,1.00,NaN
125.17,1,0.459,2,0.06,0.01,2.50,0.11,0.00,1.00,1.00,1.00,1.00,1.00,NaN
125.26,1,0.460,2,0.05,0.00,2.62,0.05,0.00,1.00,1.00,1.00,1.00,1.00,NaN
125.35,1,0.460,2,0.06,0.07,2.17,0.05,0.01,1.00,1.00,1.00,1.00,1.00,NaN
125.43,1,0.461,2,0.04,0.06,1.92,0.03,0.00,1.00,1.00,1.00,1.00,1.00,NaN
125.53,1,0.462,2,0.05,0.05,2.84,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
125.62,1,0.463,2,0.05,0.11,2.23,0.04,0.01,1.00,1.00,1.00,1.00,1.00,NaN
125.70,1,0.463,2,0.04,0.04,1.76,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
125.78,1,0.464,2,0.05,0.26,1.84,0.00,0.02,1.00,1.00,1.00,1.00,1.00,NaN
125.85,1,0.464,2,0.05,0.12,1.72,0.02,0.01,1.00,1.00,1.00,1.00,1.00,NaN
125.93,1,0.465,2,0.03,0.26,1.64,0.01,0.01,1.00,1.00,1.00,1.00,1.00,NaN
126.01,1,0.465,2,0.05,0.69,1.44,0.11,0.00,1.00,1.00,0.98,1.00,1.00,NaN
126.11,1,0.465,-1,0.03,0.09,0.35,0.01,0.01,1.00,1.00,0.97,1.00,1.00,NaN
126.20,1,0.465,2,0.05,0.04,0.97,0.11,0.02,1.00,1.00,0.99,1.00,1.00,NaN
126.29,1,0.465,2,0.05,0.10,0.19,0.89,0.01,1.00,1.00,1.00,1.00,1.00,NaN
126.38,1,0.465,3,0.04,0.04,0.41,0.54,0.01,1.00,1.00,1.00,1.00,1.00,NaN
126.48,1,0.466,3,0.04,0.01,0.16,3.56,0.02,1.00,1.00,1.00,1.00,1.00,NaN
126.56,1,0.467,3,0.04,0.02,0.11,1.99,0.02,1.00,1.00,1.00,1.00,1.00,NaN
126.64,1,0.467,3,0.04,0.01,0.08,0.88,0.01,1.00,1.00,1.00,1.00,1.00,NaN
126.73,1,0.468,3,0.05,0.00,0.05,2.40,0.02,1.00,1.00,1.00,1.00,1.00,NaN
126.80,1,0.468,3,0.05,0.02,0.07,2.07,0.00,1.00,1.00,1.00,1.00,1.00,NaN
126.90,1,0.469,3,0.03,0.01,0.03,1.26,0.02,1.00,1.00,1.00,1.00,1.00,NaN
126.98,1,0.469,3,0.04,0.00,0.04,1.37,0.02,1.00,1.00,1.00,1.00,1.00,NaN
127.07,1,0.470,3,0.04,0.02,0.06,1.82,0.00,1.00,1.00,1.00,1.00,1.00,NaN
127.16,1,0.470,3,0.05,0.01,0.06,1.63,0.00,1.00,1.00,1.00,1.00,1.00,NaN
127.24,1,0.471,3,0.05,0.01,0.06,1.71,0.01,1.00,1.00,1.00,1.00,1.00,NaN
127.34,1,0.471,3,0.04,0.01,0.06,1.64,0.00,1.00,1.00,1.00,1.00,1.00,NaN
127.43,1,0.472,3,0.11,0.01,0.06,2.38,0.01,1.00,1.00,1.00,0.99,1.00,NaN
127.52,1,0.473,3,0.08,0.01,0.06,2.64,0.00,1.00,1.00,1.00,0.96,1.00,NaN
127.62,1,0.474,3,0.09,0.01,0.06,2.96,0.00,1.00,1.00,1.00,0.93,1.00,NaN
127.70,1,0.474,3,0.19,0.01,0.06,2.96,0.01,1.00,1.00,1.00,0.90,1.00,NaN
127.78,1,0.475,3,0.14,0.01,0.06,2.56,0.01,1.00,1.00,1.00,0.88,1.00,NaN
127.86,1,0.476,3,0.00,0.01,0.06,1.59,0.00,1.00,1.00,1.00,0.86,1.00,NaN
127.94,1,0.476,3,0.01,0.01,0.06,0.68,0.01,1.00,1.00,1.00,0.83,1.00,NaN
128.01,1,0.476,3,0.04,0.01,0.06,0.98,0.01,1.00,1.00,1.00,0.81,1.00,NaN
128.08,1,0.476,3,0.02,0.00,0.06,0.87,0.00,1.00,1.00,1.00,0.79,1.00,NaN
128.17,1,0.477,3,0.03,0.01,0.07,0.90,0.01,1.00,1.00,1.00,0.76,1.00,NaN
128.24,1,0.477,3,0.03,0.00,0.06,0.28,0.21,1.00,1.00,1.00,0.74,1.00,NaN
128.34,1,0.477,3,0.05,0.01,0.06,0.32,0.05,1.00,1.00,1.00,0.75,1.00,NaN
128.41,1,0.477,3,0.05,0.01,0.04,0.17,0.03,1.00,1.00,1.00,0.77,1.00,NaN
128.49,1,0.477,-1,0.05,0.01,0.04,0.06,0.64,1.00,1.00,1.00,0.78,1.00,NaN
128.57,1,0.477,4,0.06,0.02,0.04,0.56,0.56,1.00,1.00,1.00,0.81,1.00,NaN
128.66,1,0.477,4,0.04,0.01,0.04,0.08,2.49,1.00,1.00,1.00,0.84,1.00,NaN
128.74,1,0.478,4,0.04,0.01,0.04,0.05,1.76,1.00,1.00,1.00,0.87,1.00,NaN
128.83,1,0.478,4,0.05,0.00,0.05,0.00,1.40,1.00,1.00,1.00,0.91,1.00,NaN
128.90,1,0.479,4,0.05,0.01,0.04,0.00,1.84,1.00,1.00,1.00,0.95,1.00,NaN
128.98,1,0.479,4,0.04,0.01,0.04,0.01,1.89,1.00,1.00,1.00,0.98,1.00,NaN
129.09,1,0.480,4,0.12,0.01,0.04,0.02,1.53,1.00,1.00,1.00,1.00,1.00,NaN
129.17,1,0.480,4,1.47,0.01,0.04,0.02,1.73,1.00,1.00,1.00,1.00,1.00,NaN
129.24,1,0.480,4,0.76,0.01,0.04,0.03,1.30,1.00,1.00,1.00,1.00,1.00,NaN
129.33,1,0.480,0,1.69,0.01,0.03,0.02,1.20,1.00,1.00,1.00,1.00,1.00,NaN
129.41,1,0.481,0,2.38,0.00,0.03,0.03,0.23,1.00,1.00,1.00,1.00,1.00,NaN
129.50,1,0.481,0,2.54,0.01,0.04,0.03,0.02,1.00,1.00,1.00,1.00,1.00,NaN
129.59,1,0.482,0,2.77,0.00,0.03,0.03,0.01,1.00,1.00,1.00,1.00,1.00,NaN
129.67,1,0.483,0,2.71,0.01,0.04,0.02,0.01,1.00,1.00,1.00,1.00,1.00,NaN
129.75,1,0.484,0,2.56,0.01,0.03,0.03,0.01,1.00,1.00,1.00,1.00,1.00,NaN
129.84,1,0.484,0,2.41,0.00,0.03,0.03,0.01,1.00,1.00,1.00,1.00,1.00,NaN
129.93,1,0.485,0,2.29,0.00,0.03,0.03,0.01,1.00,1.00,1.00,1.00,1.00,NaN
130.01,1,0.486,0,2.30,0.01,0.03,0.03,0.01,1.00,1.00,1.00,1.00,1.00,NaN
