Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
4.24,0,-0.998,-1,0.01,0.06,0.07,0.02,0.14,NaN,NaN,NaN,NaN,NaN,NaN
4.31,0,-0.998,-1,0.00,0.06,0.06,0.04,0.15,NaN,NaN,NaN,NaN,NaN,NaN
4.41,0,-0.998,-1,0.00,0.06,0.07,0.02,0.15,NaN,NaN,NaN,NaN,NaN,NaN
4.50,0,-0.998,-1,0.01,0.06,0.07,0.06,0.13,NaN,NaN,NaN,NaN,NaN,NaN
4.60,0,-0.998,-1,0.03,0.06,0.06,0.06,0.12,NaN,NaN,NaN,NaN,NaN,NaN
4.68,0,-0.998,-1,0.43,0.06,0.06,0.06,0.10,NaN,NaN,NaN,NaN,NaN,NaN
4.79,0,-0.997,-1,0.94,0.06,0.02,0.10,0.11,NaN,NaN,NaN,NaN,NaN,NaN
4.88,0,-0.996,-1,1.23,0.11,0.06,0.02,0.27,NaN,NaN,NaN,NaN,NaN,NaN
4.97,0,-0.994,-1,0.28,0.12,0.08,0.07,0.37,NaN,NaN,NaN,NaN,NaN,NaN
5.08,0,-0.993,-1,1.02,0.23,0.47,0.85,0.85,NaN,NaN,NaN,NaN,NaN,NaN
5.17,0,-0.992,-1,2.32,0.17,0.39,0.57,0.83,NaN,NaN,NaN,NaN,NaN,NaN
5.25,0,-0.990,-1,2.48,0.15,0.38,0.52,0.94,NaN,NaN,NaN,NaN,NaN,NaN
5.35,0,-0.989,-1,2.51,0.15,0.28,0.31,0.85,NaN,NaN,NaN,NaN,NaN,NaN
5.42,0,-0.987,-1,2.63,0.21,0.37,0.64,1.13,NaN,NaN,NaN,NaN,NaN,NaN
5.51,0,-0.986,-1,2.60,0.16,0.25,0.65,0.44,NaN,NaN,NaN,NaN,NaN,NaN
5.59,0,-0.985,-1,2.12,0.28,0.51,1.15,0.96,NaN,NaN,NaN,NaN,NaN,NaN
5.66,0,-0.983,-1,1.69,0.13,0.30,0.52,0.26,NaN,NaN,NaN,NaN,NaN,NaN
5.74,0,-0.982,-1,1.69,0.06,0.25,0.55,0.31,NaN,NaN,NaN,NaN,NaN,NaN
5.81,0,-0.981,-1,0.86,0.21,0.67,0.92,0.67,NaN,NaN,NaN,NaN,NaN,NaN
5.90,0,-0.980,-1,0.26,0.26,0.61,0.74,0.75,NaN,NaN,NaN,NaN,NaN,NaN
5.98,0,-0.978,-1,0.07,0.25,0.50,0.57,0.77,NaN,NaN,NaN,NaN,NaN,NaN
6.06,0,-0.977,-1,0.07,0.19,0.37,0.32,0.90,NaN,NaN,NaN,NaN,NaN,NaN
6.15,0,-0.975,-1,0.41,0.18,0.36,0.14,0.94,NaN,NaN,NaN,NaN,NaN,NaN
6.24,0,-0.974,-1,0.59,0.25,0.44,0.30,1.38,NaN,NaN,NaN,NaN,NaN,NaN
6.33,0,-0.972,-1,0.64,0.21,0.19,0.19,1.22,NaN,NaN,NaN,NaN,NaN,NaN
6.41,0,-0.971,-1,0.63,0.20,0.16,0.17,1.37,NaN,NaN,NaN,NaN,NaN,NaN
6.52,0,-0.970,-1,0.68,0.17,0.20,0.06,1.36,NaN,NaN,NaN,NaN,NaN,NaN
6.62,0,-0.968,-1,0.71,0.15,0.10,0.07,0.68,NaN,NaN,NaN,NaN,NaN,NaN
6.71,0,-0.966,-1,0.69,0.11,0.09,0.02,0.62,NaN,NaN,NaN,NaN,NaN,NaN
6.79,0,-0.965,-1,0.67,0.06,0.06,0.08,0.62,NaN,NaN,NaN,NaN,NaN,NaN
6.88,0,-0.963,-1,0.68,0.10,0.03,0.03,0.59,NaN,NaN,NaN,NaN,NaN,NaN
6.97,0,-0.962,-1,0.66,0.14,0.00,0.04,0.53,NaN,NaN,NaN,NaN,NaN,NaN
7.05,0,-0.960,-1,0.66,0.13,0.03,0.00,0.57,NaN,NaN,NaN,NaN,NaN,NaN
7.13,0,-0.959,-1,0.51,0.10,0.11,0.16,0.53,NaN,NaN,NaN,NaN,NaN,NaN
7.23,0,-0.958,-1,0.66,0.22,0.03,0.05,0.44,NaN,NaN,NaN,NaN,NaN,NaN
7.32,0,-0.956,-1,0.68,0.17,0.19,0.04,0.44,NaN,NaN,NaN,NaN,NaN,NaN
7.41,0,-0.954,-1,0.63,0.02,0.22,0.41,0.05,NaN,NaN,NaN,NaN,NaN,NaN
7.49,0,-0.953,-1,0.50,0.06,0.22,0.29,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.58,0,-0.952,-1,0.32,0.00,0.23,0.21,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.67,0,-0.952,-1,0.31,0.02,0.21,0.18,0.09,NaN,NaN,NaN,NaN,NaN,NaN
7.78,0,-0.952,-1,0.33,0.06,0.17,0.17,0.09,NaN,NaN,NaN,NaN,NaN,NaN
7.88,0,-0.952,-1,0.36,0.00,0.21,0.30,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.96,0,-0.952,-1,0.82,0.02,0.23,0.35,0.03,NaN,NaN,NaN,NaN,NaN,NaN
8.04,0,-0.951,-1,0.28,0.03,0.11,0.19,0.03,NaN,NaN,NaN,NaN,NaN,NaN
8.13,0,-0.951,-1,0.27,0.18,0.27,0.13,0.01,NaN,NaN,NaN,NaN,NaN,NaN
8.22,0,-0.951,-1,0.12,0.13,0.17,0.10,0.19,NaN,NaN,NaN,NaN,NaN,NaN
8.30,0,-0.951,-1,0.15,0.16,0.01,0.08,0.41,NaN,NaN,NaN,NaN,NaN,NaN
8.38,0,-0.951,-1,0.15,0.09,0.05,0.17,0.81,NaN,NaN,NaN,NaN,NaN,NaN
8.45,0,-0.950,-1,0.78,0.14,0.05,0.40,1.36,NaN,NaN,NaN,NaN,NaN,NaN
8.53,0,-0.948,-1,0.80,0.10,0.06,0.39,1.06,NaN,NaN,NaN,NaN,NaN,NaN
8.62,0,-0.947,-1,0.74,0.03,0.24,0.10,0.11,NaN,NaN,NaN,NaN,NaN,NaN
8.70,0,-0.946,-1,0.36,0.01,0.17,0.10,0.02,NaN,NaN,NaN,NaN,NaN,NaN
8.78,0,-0.946,-1,0.36,0.02,0.17,0.16,0.03,NaN,NaN,NaN,NaN,NaN,NaN
8.89,0,-0.946,-1,0.23,0.02,0.18,0.31,0.10,NaN,NaN,NaN,NaN,NaN,NaN
8.96,0,-0.946,-1,0.14,0.01,0.21,0.32,0.08,NaN,NaN,NaN,NaN,NaN,NaN
9.05,0,-0.946,-1,0.17,0.06,0.22,0.28,0.09,NaN,NaN,NaN,NaN,NaN,NaN
9.13,0,-0.946,-1,0.93,0.19,0.20,0.24,0.12,NaN,NaN,NaN,NaN,NaN,NaN
9.21,0,-0.945,-1,0.98,0.14,0.14,0.17,0.17,NaN,NaN,NaN,NaN,NaN,NaN
9.30,0,-0.944,-1,0.95,0.06,0.16,0.17,0.15,NaN,NaN,NaN,NaN,NaN,NaN
9.39,0,-0.942,-1,0.94,0.07,0.16,0.19,0.15,NaN,NaN,NaN,NaN,NaN,NaN
9.47,0,-0.941,-1,0.99,0.27,0.13,0.16,0.15,NaN,NaN,NaN,NaN,NaN,NaN
9.56,0,-0.939,-1,1.30,0.74,0.12,0.17,0.15,NaN,NaN,NaN,NaN,NaN,NaN
9.64,0,-0.938,-1,1.85,1.62,0.08,0.16,0.19,NaN,NaN,NaN,NaN,NaN,NaN
9.73,0,-0.936,-1,2.09,1.85,0.09,0.17,0.17,NaN,NaN,NaN,NaN,NaN,NaN
9.81,0,-0.935,-1,2.22,1.66,0.09,0.13,0.18,NaN,NaN,NaN,NaN,NaN,NaN
9.89,0,-0.934,-1,2.45,1.26,0.13,0.12,0.19,NaN,NaN,NaN,NaN,NaN,NaN
10.00,0,-0.932,-1,2.41,1.05,0.11,0.11,0.19,NaN,NaN,NaN,NaN,NaN,NaN
10.08,0,-0.931,-1,2.41,1.37,0.11,0.11,0.19,NaN,NaN,NaN,NaN,NaN,NaN
10.16,0,-0.929,-1,2.41,1.35,0.11,0.10,0.25,NaN,NaN,NaN,NaN,NaN,NaN
10.24,0,-0.928,-1,2.31,0.89,0.14,0.15,0.24,NaN,NaN,NaN,NaN,NaN,NaN
10.33,0,-0.926,-1,2.22,0.53,0.15,0.21,0.37,NaN,NaN,NaN,NaN,NaN,NaN
10.42,0,-0.925,-1,2.19,0.47,0.12,0.24,0.38,NaN,NaN,NaN,NaN,NaN,NaN
10.51,0,-0.923,-1,2.21,0.55,0.08,0.19,0.39,NaN,NaN,NaN,NaN,NaN,NaN
10.59,0,-0.922,-1,2.21,0.54,0.09,0.19,0.31,NaN,NaN,NaN,NaN,NaN,NaN
10.70,0,-0.920,-1,2.21,0.48,0.08,0.17,0.41,NaN,NaN,NaN,NaN,NaN,NaN
10.79,0,-0.919,-1,2.06,0.20,0.10,0.19,0.30,NaN,NaN,NaN,NaN,NaN,NaN
10.88,0,-0.917,-1,1.60,0.06,0.15,0.21,0.09,NaN,NaN,NaN,NaN,NaN,NaN
10.97,0,-0.916,-1,1.19,0.00,0.12,0.29,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.05,0,-0.914,-1,0.41,0.02,0.11,0.29,0.07,NaN,NaN,NaN,NaN,NaN,NaN
11.13,0,-0.914,-1,0.24,0.00,0.14,0.31,0.05,NaN,NaN,NaN,NaN,NaN,NaN
11.20,0,-0.914,-1,0.74,0.01,0.11,0.34,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.29,0,-0.913,-1,0.44,0.03,0.14,0.34,0.05,NaN,NaN,NaN,NaN,NaN,NaN
11.38,0,-0.913,-1,0.14,0.13,0.14,0.29,0.05,NaN,NaN,NaN,NaN,NaN,NaN
11.47,0,-0.913,-1,0.14,0.21,0.11,0.27,0.07,NaN,NaN,NaN,NaN,NaN,NaN
11.55,0,-0.913,-1,0.14,0.12,0.11,0.23,0.09,NaN,NaN,NaN,NaN,NaN,NaN
11.65,0,-0.913,-1,0.14,0.04,0.11,0.21,0.09,NaN,NaN,NaN,NaN,NaN,NaN
11.72,0,-0.913,-1,0.14,0.06,0.11,0.23,0.07,NaN,NaN,NaN,NaN,NaN,NaN
11.83,0,-0.913,-1,0.16,0.00,0.11,0.22,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.91,0,-0.913,-1,0.16,0.02,0.11,0.22,0.09,NaN,NaN,NaN,NaN,NaN,NaN
12.01,0,-0.913,-1,0.16,0.01,0.11,0.22,0.08,NaN,NaN,NaN,NaN,NaN,NaN
12.11,0,-0.913,-1,0.16,0.04,0.11,0.18,0.09,NaN,NaN,NaN,NaN,NaN,NaN
12.21,0,-0.913,-1,0.17,0.03,0.10,0.19,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.32,0,-0.913,-1,0.19,0.10,0.08,0.10,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.39,0,-0.913,-1,0.35,0.29,0.06,0.08,0.09,NaN,NaN,NaN,NaN,NaN,NaN
12.49,0,-0.913,-1,0.18,0.30,0.05,0.15,0.06,NaN,NaN,NaN,NaN,NaN,NaN
12.60,0,-0.913,-1,0.11,0.41,0.07,0.21,0.01,NaN,NaN,NaN,NaN,NaN,NaN
12.70,0,-0.913,-1,0.10,0.36,0.01,0.08,0.19,NaN,NaN,NaN,NaN,NaN,NaN
12.78,0,-0.913,-1,0.09,0.23,0.09,0.16,0.26,NaN,NaN,NaN,NaN,NaN,NaN
12.85,0,-0.913,-1,0.08,0.68,0.08,0.12,0.28,NaN,NaN,NaN,NaN,NaN,NaN
12.93,0,-0.912,-1,0.09,0.80,0.03,0.05,0.30,NaN,NaN,NaN,NaN,NaN,NaN
13.01,0,-0.910,-1,0.08,0.56,0.03,0.08,0.26,NaN,NaN,NaN,NaN,NaN,NaN
13.10,0,-0.909,-1,0.10,2.12,0.05,0.18,0.23,NaN,NaN,NaN,NaN,NaN,NaN
13.19,0,-0.908,-1,0.04,9.07,0.16,0.27,0.23,NaN,NaN,NaN,NaN,NaN,NaN
13.28,0,-0.906,-1,0.59,7.28,0.14,0.27,0.02,NaN,NaN,NaN,NaN,NaN,NaN
13.36,0,-0.905,-1,0.19,6.15,0.13,0.26,0.06,NaN,NaN,NaN,NaN,NaN,NaN
13.45,0,-0.903,-1,0.13,10.50,0.06,0.26,0.69,NaN,NaN,NaN,NaN,NaN,NaN
13.54,0,-0.902,-1,0.41,10.50,0.21,0.25,0.74,NaN,NaN,NaN,NaN,NaN,NaN
13.63,0,-0.900,-1,0.02,6.20,0.00,0.23,0.48,NaN,NaN,NaN,NaN,NaN,NaN
13.73,0,-0.899,-1,0.03,4.77,0.14,0.23,0.14,NaN,NaN,NaN,NaN,NaN,NaN
13.82,0,-0.897,-1,2.37,5.84,0.06,0.23,0.86,NaN,NaN,NaN,NaN,NaN,NaN
13.91,0,-0.895,-1,3.25,10.50,0.01,0.05,0.77,NaN,NaN,NaN,NaN,NaN,NaN
13.99,0,-0.894,-1,3.55,10.50,0.10,0.19,0.74,NaN,NaN,NaN,NaN,NaN,NaN
14.09,0,-0.892,-1,3.47,10.50,0.07,0.19,0.54,NaN,NaN,NaN,NaN,NaN,NaN
14.17,0,-0.891,-1,3.68,10.50,0.06,0.24,0.58,NaN,NaN,NaN,NaN,NaN,NaN
14.25,0,-0.890,-1,3.56,10.50,0.06,0.26,0.44,NaN,NaN,NaN,NaN,NaN,NaN
14.34,0,-0.888,-1,3.06,7.27,0.17,0.22,0.21,NaN,NaN,NaN,NaN,NaN,NaN
14.43,0,-0.887,-1,2.73,3.63,0.10,0.19,0.02,NaN,NaN,NaN,NaN,NaN,NaN
14.53,0,-0.885,-1,2.50,2.16,0.14,0.13,0.06,NaN,NaN,NaN,NaN,NaN,NaN
14.61,0,-0.884,-1,2.25,1.67,0.86,0.64,0.04,NaN,NaN,NaN,NaN,NaN,NaN
14.69,0,-0.882,-1,2.09,1.37,0.44,0.83,0.06,NaN,NaN,NaN,NaN,NaN,NaN
14.79,0,-0.881,-1,1.52,0.78,0.57,0.33,0.02,NaN,NaN,NaN,NaN,NaN,NaN
14.88,0,-0.879,-1,0.37,0.51,0.31,0.35,0.06,NaN,NaN,NaN,NaN,NaN,NaN
14.96,0,-0.878,-1,0.19,0.31,0.50,0.30,0.20,NaN,NaN,NaN,NaN,NaN,NaN
15.07,0,-0.877,-1,0.12,0.62,0.69,0.45,0.38,NaN,NaN,NaN,NaN,NaN,NaN
15.17,0,-0.876,-1,0.15,0.56,0.92,0.33,0.30,NaN,NaN,NaN,NaN,NaN,NaN
15.25,0,-0.874,-1,0.04,0.64,0.97,0.38,0.30,NaN,NaN,NaN,NaN,NaN,NaN
15.34,0,-0.873,-1,0.01,0.61,0.69,0.32,0.28,NaN,NaN,NaN,NaN,NaN,NaN
15.42,0,-0.872,-1,0.42,0.59,0.62,0.31,0.35,NaN,NaN,NaN,NaN,NaN,NaN
15.51,0,-0.870,-1,0.86,0.62,0.85,0.56,0.44,NaN,NaN,NaN,NaN,NaN,NaN
15.60,0,-0.869,-1,1.07,0.55,0.86,0.35,0.34,NaN,NaN,NaN,NaN,NaN,NaN
15.68,0,-0.867,-1,0.44,0.54,0.36,0.17,0.29,NaN,NaN,NaN,NaN,NaN,NaN
15.80,0,-0.867,-1,0.22,0.57,0.63,0.65,0.45,NaN,NaN,NaN,NaN,NaN,NaN
15.87,0,-0.865,-1,0.29,0.44,0.49,0.46,0.45,NaN,NaN,NaN,NaN,NaN,NaN
15.98,0,-0.864,-1,1.33,0.35,0.09,0.08,0.22,NaN,NaN,NaN,NaN,NaN,NaN
16.10,0,-0.863,-1,1.77,0.11,0.11,0.44,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.19,0,-0.861,-1,1.49,0.20,0.09,0.40,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.32,0,-0.860,-1,0.11,0.01,0.18,0.42,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.40,0,-0.859,-1,0.02,0.02,0.39,0.56,0.03,NaN,NaN,NaN,NaN,NaN,NaN
16.51,0,-0.858,-1,0.02,0.00,0.31,0.50,0.04,NaN,NaN,NaN,NaN,NaN,NaN
16.60,0,-0.858,-1,0.04,0.00,0.29,0.46,0.05,NaN,NaN,NaN,NaN,NaN,NaN
16.68,0,-0.858,-1,0.04,0.01,0.27,0.44,0.05,NaN,NaN,NaN,NaN,NaN,NaN
16.78,0,-0.858,-1,0.04,0.01,0.21,0.42,0.04,NaN,NaN,NaN,NaN,NaN,NaN
16.87,0,-0.858,-1,0.04,0.01,0.19,0.38,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.98,0,-0.858,-1,0.01,0.03,0.13,0.32,0.03,NaN,NaN,NaN,NaN,NaN,NaN
17.05,0,-0.858,-1,0.01,0.01,0.12,0.32,0.01,NaN,NaN,NaN,NaN,NaN,NaN
17.15,0,-0.858,-1,0.01,0.03,0.08,0.30,0.01,NaN,NaN,NaN,NaN,NaN,NaN
17.23,0,-0.858,-1,0.13,0.15,0.48,0.11,0.14,NaN,NaN,NaN,NaN,NaN,NaN
17.34,0,-0.858,-1,0.02,0.02,0.04,0.28,0.32,NaN,NaN,NaN,NaN,NaN,NaN
17.42,0,-0.858,-1,0.03,0.03,0.16,0.04,0.26,NaN,NaN,NaN,NaN,NaN,NaN
17.52,0,-0.858,-1,0.00,0.24,0.22,0.52,0.35,NaN,NaN,NaN,NaN,NaN,NaN
17.60,0,-0.857,-1,0.02,0.19,0.19,0.11,0.22,NaN,NaN,NaN,NaN,NaN,NaN
17.71,0,-0.857,-1,0.11,0.04,0.08,0.16,0.11,NaN,NaN,NaN,NaN,NaN,NaN
17.81,0,-0.857,-1,0.36,0.09,0.18,0.02,0.19,NaN,NaN,NaN,NaN,NaN,NaN
17.88,0,-0.857,-1,0.76,0.17,0.28,0.23,0.19,NaN,NaN,NaN,NaN,NaN,NaN
17.96,0,-0.856,-1,0.55,0.08,0.15,0.16,0.06,NaN,NaN,NaN,NaN,NaN,NaN
18.05,0,-0.854,-1,0.46,0.14,0.27,0.25,0.09,NaN,NaN,NaN,NaN,NaN,NaN
18.15,0,-0.854,-1,0.51,0.14,0.28,0.28,0.17,NaN,NaN,NaN,NaN,NaN,NaN
18.23,0,-0.854,-1,0.48,0.12,0.30,0.30,0.21,NaN,NaN,NaN,NaN,NaN,NaN
18.32,0,-0.853,-1,0.49,0.18,0.42,0.52,0.39,NaN,NaN,NaN,NaN,NaN,NaN
18.41,0,-0.852,-1,0.54,0.43,0.75,0.79,0.50,NaN,NaN,NaN,NaN,NaN,NaN
18.49,0,-0.851,-1,0.60,0.43,0.56,0.34,0.23,NaN,NaN,NaN,NaN,NaN,NaN
18.58,0,-0.849,-1,0.62,0.37,0.42,0.31,0.19,NaN,NaN,NaN,NaN,NaN,NaN
18.67,0,-0.848,-1,0.56,0.22,0.43,0.31,0.14,NaN,NaN,NaN,NaN,NaN,NaN
18.75,0,-0.847,-1,0.47,0.18,0.28,0.06,0.03,NaN,NaN,NaN,NaN,NaN,NaN
18.86,0,-0.846,-1,0.56,0.57,1.11,1.07,0.26,NaN,NaN,NaN,NaN,NaN,NaN
18.93,0,-0.845,-1,0.60,0.61,0.93,0.91,0.24,NaN,NaN,NaN,NaN,NaN,NaN
19.02,0,-0.844,-1,0.62,0.31,0.21,0.10,0.06,NaN,NaN,NaN,NaN,NaN,NaN
19.11,0,-0.842,-1,0.63,1.31,0.24,0.29,0.01,NaN,NaN,NaN,NaN,NaN,NaN
19.20,0,-0.841,-1,0.69,5.24,0.18,0.56,0.06,NaN,NaN,NaN,NaN,NaN,NaN
19.28,0,-0.839,-1,0.80,5.55,0.02,0.38,0.03,NaN,NaN,NaN,NaN,NaN,NaN
19.36,0,-0.838,-1,0.90,7.06,0.25,0.31,0.01,NaN,NaN,NaN,NaN,NaN,NaN
19.45,0,-0.837,-1,1.02,10.50,0.31,0.24,0.01,NaN,NaN,NaN,NaN,NaN,NaN
19.53,0,-0.835,-1,0.95,10.50,0.08,0.23,0.00,NaN,NaN,NaN,NaN,NaN,NaN
19.62,0,-0.834,-1,0.88,10.15,0.18,0.21,0.01,NaN,NaN,NaN,NaN,NaN,NaN
19.71,0,-0.832,-1,0.91,10.50,0.07,0.21,0.01,NaN,NaN,NaN,NaN,NaN,NaN
19.79,0,-0.831,-1,0.78,10.50,0.06,0.21,0.01,NaN,NaN,NaN,NaN,NaN,NaN
19.88,0,-0.830,-1,0.50,10.26,0.08,0.21,0.00,NaN,NaN,NaN,NaN,NaN,NaN
19.96,0,-0.828,-1,0.36,8.84,0.06,0.20,0.01,NaN,NaN,NaN,NaN,NaN,NaN
20.06,0,-0.826,-1,0.28,8.29,0.00,0.19,0.01,NaN,NaN,NaN,NaN,NaN,NaN
20.14,0,-0.825,-1,0.30,2.16,0.20,0.19,0.00,NaN,NaN,NaN,NaN,NaN,NaN
20.23,0,-0.824,-1,0.00,0.20,0.23,0.20,0.01,NaN,NaN,NaN,NaN,NaN,NaN
20.30,0,-0.824,-1,0.02,0.06,0.20,0.19,0.01,NaN,NaN,NaN,NaN,NaN,NaN
20.41,0,-0.824,-1,0.15,0.57,1.32,0.16,0.00,NaN,NaN,NaN,NaN,NaN,NaN
20.49,0,-0.822,-1,0.03,0.37,3.35,0.09,0.00,NaN,NaN,NaN,NaN,NaN,NaN
20.58,0,-0.821,-1,0.04,0.17,9.80,0.19,0.01,NaN,NaN,NaN,NaN,NaN,NaN
20.67,0,-0.820,-1,0.03,0.09,10.43,0.18,0.01,NaN,NaN,NaN,NaN,NaN,NaN
20.74,0,-0.818,-1,0.02,0.06,10.43,0.19,0.00,NaN,NaN,NaN,NaN,NaN,NaN
20.83,0,-0.817,-1,0.02,0.02,10.43,0.19,0.02,NaN,NaN,NaN,NaN,NaN,NaN
20.91,0,-0.815,-1,0.02,0.02,10.43,0.19,0.01,NaN,NaN,NaN,NaN,NaN,NaN
20.99,0,-0.814,-1,0.01,0.02,10.43,0.19,0.00,NaN,NaN,NaN,NaN,NaN,NaN
