Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
82.22,1,0.145,1,2.16,4.63,0.27,0.21,0.32,1.00,1.00,1.00,1.00,1.00,NaN
82.30,1,0.145,1,2.15,4.24,0.27,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
82.40,1,0.146,1,2.10,3.60,0.28,0.20,0.32,1.00,1.00,1.00,1.00,1.00,NaN
82.49,1,0.147,1,1.95,3.42,0.28,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
82.59,1,0.147,1,1.90,3.20,0.28,0.20,0.32,1.00,1.00,1.00,1.00,1.00,NaN
82.69,1,0.147,1,1.84,3.26,0.28,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
82.79,1,0.148,1,1.63,3.03,0.28,0.20,0.32,1.00,0.97,1.00,1.00,1.00,NaN
82.87,1,0.148,1,1.61,2.80,0.28,0.20,0.33,1.00,0.94,1.00,1.00,1.00,NaN
82.98,1,0.149,1,2.28,1.78,0.28,0.20,0.32,1.00,0.94,1.00,1.00,1.00,NaN
83.07,1,0.149,0,2.42,0.16,0.28,0.20,0.32,1.00,0.98,1.00,1.00,1.00,NaN
83.17,1,0.150,0,2.40,0.35,0.28,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
83.26,1,0.150,0,2.45,0.20,0.29,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
83.36,1,0.151,0,2.46,0.16,0.29,0.21,0.31,1.00,1.00,1.00,1.00,1.00,NaN
83.45,1,0.152,0,2.44,0.12,0.29,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
83.55,1,0.152,0,2.43,0.11,0.29,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
83.63,1,0.153,0,2.41,0.18,0.29,0.21,0.33,1.00,1.00,1.00,1.00,1.00,NaN
83.71,1,0.154,0,2.48,3.10,0.27,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
83.80,1,0.154,1,2.49,4.89,0.29,0.20,0.32,1.00,1.00,1.00,1.00,1.00,NaN
83.89,1,0.155,1,2.46,5.13,0.25,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
83.96,1,0.156,1,2.45,5.22,0.26,0.20,0.32,1.00,1.00,1.00,1.00,1.00,NaN
84.04,1,0.156,1,2.42,4.78,0.26,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
84.13,1,0.157,1,2.37,4.19,0.15,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
84.23,1,0.158,1,2.30,3.87,0.22,0.20,0.32,1.00,1.00,1.00,1.00,1.00,NaN
84.33,1,0.158,1,2.20,3.69,0.26,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
84.41,1,0.159,1,2.11,3.15,0.56,0.20,0.32,1.00,1.00,1.00,1.00,1.00,NaN
84.52,1,0.159,1,1.65,2.48,4.74,0.19,0.33,1.00,1.00,1.00,1.00,1.00,NaN
84.63,1,0.160,2,1.59,2.30,5.81,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
84.72,1,0.161,2,1.58,2.06,5.88,0.19,0.33,1.00,1.00,1.00,1.00,1.00,NaN
84.81,1,0.163,2,1.55,1.32,5.38,0.19,0.33,1.00,1.00,1.00,1.00,1.00,NaN
84.98,1,0.163,2,1.51,0.86,4.33,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
85.07,1,0.165,2,1.50,0.97,3.99,0.20,0.32,1.00,1.00,1.00,1.00,1.00,NaN
85.15,1,0.166,2,1.49,1.30,2.27,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
85.25,1,0.166,1,1.52,2.67,0.08,0.19,0.32,1.00,1.00,1.00,1.00,1.00,NaN
85.35,1,0.167,1,1.52,3.51,0.35,0.20,0.32,1.00,1.00,1.00,1.00,1.00,NaN
85.44,1,0.167,1,1.53,3.42,0.21,0.64,0.32,1.00,1.00,1.00,1.00,1.00,NaN
85.55,1,0.168,1,1.72,1.91,2.14,2.98,0.33,1.00,1.00,1.00,1.00,1.00,NaN
85.66,1,0.168,3,1.74,1.75,1.58,3.05,0.34,1.00,1.00,1.00,1.00,1.00,NaN
85.76,1,0.169,3,1.70,1.65,1.52,1.47,0.34,1.00,1.00,1.00,1.00,1.00,NaN
85.85,1,0.169,2,1.60,1.46,1.19,0.60,0.34,1.00,1.00,1.00,1.00,1.00,NaN
85.95,1,0.169,0,1.45,0.83,0.50,0.28,0.33,1.00,1.00,1.00,1.00,1.00,NaN
86.04,1,0.169,0,1.72,0.64,0.47,0.26,0.34,1.00,1.00,1.00,1.00,1.00,NaN
86.13,1,0.169,0,0.87,0.16,0.36,0.31,0.38,1.00,1.00,1.00,1.00,1.00,NaN
86.21,1,0.169,-1,0.15,0.34,0.31,0.29,0.45,1.00,1.00,1.00,1.00,1.00,NaN
86.29,1,0.169,0,1.71,0.35,0.31,0.02,0.92,1.00,1.00,1.00,1.00,1.00,NaN
86.37,1,0.170,4,0.57,0.12,0.31,0.41,2.59,1.00,1.00,1.00,1.00,1.00,NaN
86.52,1,0.170,4,1.53,0.13,0.31,0.16,1.60,1.00,1.00,1.00,1.00,1.00,NaN
86.63,1,0.170,0,1.45,0.13,0.31,0.13,0.63,1.00,1.00,1.00,1.00,1.00,NaN
86.72,1,0.171,0,1.44,0.14,0.31,0.00,0.50,1.00,1.00,1.00,1.00,1.00,NaN
86.81,1,0.171,0,1.44,0.13,0.31,0.02,0.49,1.00,1.00,1.00,1.00,1.00,NaN
86.89,1,0.171,0,1.44,0.14,0.31,0.08,0.27,1.00,1.00,1.00,1.00,1.00,NaN
86.97,1,0.172,0,1.44,0.14,0.31,0.37,0.26,1.00,1.00,1.00,1.00,1.00,NaN
87.05,1,0.172,0,1.39,0.14,0.31,0.36,0.44,1.00,1.00,1.00,1.00,1.00,NaN
87.13,1,0.172,0,0.74,0.12,0.30,0.31,0.36,1.00,1.00,1.00,1.00,1.00,NaN
87.21,1,0.172,0,0.70,0.11,0.30,0.28,0.37,1.00,1.00,1.00,1.00,1.00,NaN
87.30,1,0.172,0,0.73,0.13,0.29,0.26,0.38,1.00,1.00,1.00,1.00,1.00,NaN
87.37,1,0.172,0,0.71,0.10,0.29,0.24,0.38,1.00,1.00,1.00,1.00,1.00,NaN
87.46,1,0.172,0,0.69,0.11,0.28,0.24,0.36,1.00,1.00,1.00,1.00,1.00,NaN
87.54,1,0.172,0,0.65,0.14,0.28,0.23,0.34,1.00,1.00,1.00,1.00,1.00,NaN
87.61,1,0.172,0,0.55,0.14,0.28,0.22,0.35,1.00,1.00,1.00,1.00,1.00,NaN
87.71,1,0.172,0,0.49,0.14,0.27,0.22,0.35,1.00,1.00,1.00,1.00,1.00,NaN
87.81,1,0.172,-1,1.65,0.12,0.28,0.22,0.34,1.00,1.00,1.00,1.00,1.00,NaN
87.91,1,0.173,0,2.19,0.10,0.28,0.22,0.34,1.00,1.00,1.00,1.00,1.00,NaN
88.00,1,0.173,0,2.21,0.12,0.29,0.22,0.33,1.00,1.00,1.00,1.00,1.00,NaN
88.09,1,0.174,0,2.16,0.12,0.29,0.22,0.34,1.00,1.00,1.00,1.00,1.00,NaN
88.17,1,0.174,0,2.17,0.09,0.27,0.21,0.32,1.00,1.00,1.00,1.00,1.00,NaN
88.27,1,0.175,0,2.18,0.13,0.30,0.21,0.32,1.00,1.00,1.00,1.00,1.00,NaN
88.36,1,0.176,0,2.17,0.16,0.30,0.21,0.35,1.00,1.00,1.00,1.00,1.00,NaN
88.44,1,0.176,0,2.12,0.15,0.30,0.21,0.35,1.00,1.00,1.00,1.00,1.00,NaN
88.52,1,0.177,0,2.08,0.60,0.29,0.21,0.35,1.00,1.00,1.00,1.00,1.00,NaN
88.63,1,0.177,1,2.05,3.43,0.27,0.21,0.34,1.00,1.00,1.00,1.00,1.00,NaN
88.72,1,0.177,1,1.97,4.27,0.28,0.20,0.36,1.00,1.00,1.00,1.00,1.00,NaN
88.79,1,0.178,1,1.95,4.61,0.28,0.22,0.36,1.00,1.00,1.00,1.00,1.00,NaN
88.88,1,0.179,1,1.93,4.71,0.28,0.21,0.36,1.00,1.00,1.00,1.00,1.00,NaN
88.97,1,0.180,1,1.57,5.06,0.28,0.21,0.36,1.00,1.00,1.00,1.00,1.00,NaN
89.07,1,0.181,1,1.62,4.81,0.27,0.21,0.36,1.00,1.00,1.00,1.00,1.00,NaN
89.16,1,0.182,1,1.53,2.84,0.27,0.20,0.36,1.00,1.00,1.00,1.00,1.00,NaN
89.24,1,0.182,1,1.11,2.40,0.09,0.21,0.36,1.00,1.00,1.00,1.00,1.00,NaN
89.33,1,0.183,1,0.97,2.85,0.35,0.21,0.35,1.00,1.00,1.00,1.00,1.00,NaN
89.44,1,0.183,1,0.50,1.02,3.01,0.21,0.35,1.00,1.00,1.00,1.00,1.00,NaN
89.53,1,0.185,2,0.53,0.15,5.96,0.20,0.35,1.00,1.00,1.00,1.00,1.00,NaN
89.62,1,0.186,2,0.48,0.16,5.10,0.21,0.35,1.00,1.00,1.00,1.00,1.00,NaN
89.71,1,0.188,2,1.61,0.17,4.97,0.20,0.35,1.00,1.00,1.00,1.00,1.00,NaN
89.80,1,0.189,2,1.57,0.17,5.02,0.20,0.34,1.00,1.00,1.00,1.00,1.00,NaN
89.89,1,0.190,2,1.46,0.16,4.50,0.21,0.35,1.00,1.00,1.00,1.00,1.00,NaN
89.99,1,0.191,2,1.30,0.15,2.18,0.20,0.35,1.00,1.00,1.00,1.00,1.00,NaN
90.07,1,0.191,2,1.04,0.16,1.58,0.21,0.35,1.00,1.00,1.00,1.00,1.00,NaN
90.15,1,0.191,2,0.97,0.16,0.01,0.20,0.35,1.00,1.00,1.00,1.00,1.00,NaN
90.26,1,0.191,0,0.93,0.15,0.30,1.39,0.35,1.00,1.00,1.00,1.00,1.00,NaN
90.34,1,0.191,3,0.93,0.15,0.57,0.49,0.35,1.00,1.00,1.00,1.00,1.00,NaN
90.42,1,0.192,3,0.94,0.15,0.66,4.93,0.35,1.00,1.00,1.00,1.00,1.00,NaN
90.50,1,0.193,3,0.94,0.15,0.26,4.95,0.35,1.00,1.00,1.00,1.00,1.00,NaN
90.59,1,0.194,3,0.94,0.15,0.25,3.65,0.37,1.00,1.00,1.00,1.00,1.00,NaN
90.68,1,0.195,3,0.92,0.15,0.62,2.19,0.56,1.00,1.00,1.00,1.00,1.00,NaN
90.77,1,0.195,3,0.91,0.16,0.08,2.04,0.02,1.00,1.00,1.00,1.00,1.00,NaN
90.85,1,0.195,3,0.90,0.15,0.05,1.93,0.48,1.00,1.00,1.00,1.00,1.00,NaN
90.95,1,0.195,3,0.77,0.15,0.33,1.01,0.39,1.00,1.00,1.00,1.00,1.00,NaN
91.03,1,0.195,0,0.60,0.16,0.32,0.50,0.26,1.00,1.00,1.00,1.00,1.00,NaN
91.11,1,0.195,3,0.56,0.16,0.29,0.74,0.13,1.00,1.00,1.00,1.00,1.00,NaN
91.19,1,0.195,0,0.70,0.16,0.27,0.25,1.08,1.00,1.00,1.00,1.00,1.00,NaN
91.27,1,0.196,4,0.68,0.15,0.28,0.34,3.35,1.00,1.00,1.00,1.00,1.00,NaN
91.36,1,0.196,4,0.68,0.15,0.27,0.11,3.33,1.00,1.00,1.00,1.00,1.00,NaN
91.45,1,0.197,4,0.68,0.16,0.26,0.07,2.42,1.00,1.00,1.00,1.00,1.00,NaN
91.55,1,0.198,4,0.67,0.16,0.27,0.05,2.04,1.00,1.00,1.00,1.00,1.00,NaN
91.64,1,0.198,4,0.68,0.16,0.27,0.02,1.36,1.00,1.00,1.00,1.00,1.00,NaN
91.73,1,0.198,4,0.67,0.16,0.26,0.05,0.50,1.00,1.00,1.00,1.00,1.00,NaN
91.83,1,0.198,0,0.69,0.16,0.26,0.38,0.18,1.00,1.00,1.00,1.00,1.00,NaN
91.90,1,0.198,0,0.69,0.16,0.26,0.30,0.46,1.00,1.00,1.00,1.00,1.00,NaN
91.98,1,0.198,-1,0.45,0.16,0.25,0.28,0.44,1.00,1.00,1.00,1.00,1.00,NaN
92.09,1,0.198,-1,0.35,0.16,0.26,0.24,0.09,1.00,1.00,1.00,1.00,1.00,NaN
92.20,1,0.199,0,2.16,0.16,0.25,0.24,0.14,1.00,1.00,1.00,1.00,1.00,NaN
92.29,1,0.199,0,2.21,0.16,0.25,0.24,0.44,1.00,1.00,1.00,1.00,1.00,NaN
92.37,1,0.200,0,2.20,0.16,0.25,0.23,0.43,1.00,1.00,1.00,1.00,1.00,NaN
92.45,1,0.200,0,2.24,0.16,0.25,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
92.53,1,0.201,0,2.28,0.16,0.25,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
92.60,1,0.201,0,2.26,0.15,0.25,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
92.69,1,0.202,0,2.24,0.16,0.25,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
92.78,1,0.203,0,2.23,0.16,0.25,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
92.88,1,0.203,0,2.12,0.16,0.25,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
92.97,1,0.204,0,1.66,0.20,0.25,0.23,0.34,1.00,1.00,1.00,1.00,1.00,NaN
93.06,1,0.204,0,0.39,0.56,0.25,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
93.16,1,0.204,1,0.96,0.90,0.25,0.22,0.35,1.00,1.00,1.00,1.00,1.00,NaN
93.27,1,0.204,1,1.56,3.05,0.25,0.22,0.34,1.00,1.00,1.00,1.00,1.00,NaN
93.36,1,0.205,1,1.55,3.27,0.24,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
93.45,1,0.205,1,1.52,3.30,0.25,0.22,0.34,1.00,1.00,1.00,1.00,1.00,NaN
93.55,1,0.206,1,1.51,3.39,0.25,0.22,0.34,1.00,1.00,1.00,1.00,1.00,NaN
93.63,1,0.207,1,1.46,3.36,0.24,0.22,0.35,1.00,1.00,1.00,1.00,1.00,NaN
93.72,1,0.207,1,1.42,3.23,0.25,0.22,0.35,1.00,1.00,1.00,1.00,1.00,NaN
93.81,1,0.208,1,1.33,2.38,1.44,0.24,0.35,1.00,1.00,1.00,1.00,1.00,NaN
93.89,1,0.208,2,1.33,0.65,3.54,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
93.98,1,0.209,2,1.33,0.08,4.77,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
94.07,1,0.210,2,1.34,0.37,4.64,0.23,0.34,1.00,1.00,1.00,1.00,1.00,NaN
94.16,1,0.211,2,1.33,0.10,4.63,0.23,0.35,1.00,1.00,1.00,1.00,1.00,NaN
94.25,1,0.212,2,1.34,0.12,3.80,0.22,0.35,1.00,1.00,1.00,1.00,1.00,NaN
94.35,1,0.213,2,1.22,0.12,2.39,0.57,0.35,1.00,1.00,1.00,1.00,1.00,NaN
94.43,1,0.213,2,1.22,0.12,1.68,4.50,0.36,1.00,1.00,1.00,1.00,1.00,NaN
94.52,1,0.214,3,1.01,0.12,0.17,3.99,0.36,1.00,1.00,1.00,1.00,1.00,NaN
94.61,1,0.215,3,0.93,0.12,0.15,3.81,0.35,1.00,1.00,1.00,1.00,1.00,NaN
94.71,1,0.216,3,0.81,0.12,0.37,3.11,0.36,1.00,1.00,1.00,1.00,1.00,NaN
94.81,1,0.216,3,0.57,0.12,0.29,1.07,0.37,1.00,1.00,1.00,1.00,1.00,NaN
94.89,1,0.216,3,0.51,0.13,0.29,0.44,0.97,1.00,1.00,1.00,1.00,1.00,NaN
94.97,1,0.216,4,0.53,0.13,0.28,0.31,2.13,1.00,1.00,1.00,1.00,1.00,NaN
95.05,1,0.217,4,0.56,0.13,0.28,0.14,3.11,1.00,1.00,1.00,1.00,1.00,NaN
95.13,1,0.217,4,0.56,0.13,0.27,0.04,2.69,1.00,1.00,1.00,1.00,1.00,NaN
95.23,1,0.218,4,0.56,0.13,0.26,0.03,2.33,1.00,1.00,1.00,1.00,1.00,NaN
95.31,1,0.219,4,0.56,0.13,0.27,0.03,2.16,1.00,1.00,1.00,1.00,1.00,NaN
95.40,1,0.219,4,0.56,0.13,0.28,0.04,2.13,1.00,1.00,1.00,1.00,1.00,NaN
95.49,1,0.220,4,0.51,0.13,0.26,0.06,1.79,1.00,1.00,1.00,1.00,1.00,NaN
95.58,1,0.220,4,0.50,0.13,0.27,0.06,1.66,1.00,1.00,1.00,1.00,1.00,NaN
95.68,1,0.220,4,0.51,0.14,0.27,0.06,1.61,1.00,1.00,1.00,1.00,1.00,NaN
95.76,1,0.221,4,0.50,0.14,0.27,0.06,1.62,1.00,1.00,1.00,1.00,1.00,NaN
95.85,1,0.221,4,0.49,0.13,0.27,0.05,1.62,1.00,1.00,1.00,1.00,1.00,NaN
95.94,1,0.222,4,0.48,0.14,0.28,0.06,1.43,1.00,1.00,1.00,1.00,0.99,NaN
96.03,1,0.222,4,0.48,0.13,0.27,0.04,0.90,1.00,1.00,1.00,1.00,0.96,NaN
96.11,1,0.222,4,0.47,0.13,0.28,0.09,1.16,1.00,1.00,1.00,1.00,0.97,NaN
96.20,1,0.222,4,0.46,0.14,0.28,0.18,0.01,1.00,1.00,1.00,1.00,0.98,NaN
96.30,1,0.222,3,0.49,0.13,0.28,3.52,0.44,1.00,1.00,1.00,1.00,1.00,NaN
96.38,1,0.224,3,0.75,0.14,0.28,6.82,0.56,1.00,1.00,1.00,1.00,1.00,NaN
96.48,1,0.225,3,0.75,0.13,0.27,6.23,0.36,1.00,1.00,1.00,1.00,1.00,NaN
96.57,1,0.227,3,0.74,0.14,0.27,6.18,0.37,1.00,1.00,1.00,1.00,1.00,NaN
96.66,1,0.228,3,0.75,0.13,0.28,5.61,0.33,1.00,1.00,1.00,1.00,1.00,NaN
96.76,1,0.230,3,0.72,0.13,0.27,4.23,0.18,1.00,1.00,1.00,1.00,1.00,NaN
96.84,1,0.231,3,0.69,0.14,0.27,3.07,0.12,1.00,1.00,1.00,1.00,1.00,NaN
96.91,1,0.232,3,0.70,0.00,0.27,2.39,0.17,1.00,1.00,1.00,1.00,1.00,NaN
97.00,1,0.232,3,0.70,0.47,0.27,1.74,0.15,1.00,1.00,1.00,1.00,1.00,NaN
97.07,1,0.232,-1,0.72,0.82,0.27,0.78,0.12,1.00,1.00,1.00,1.00,1.00,NaN
97.18,1,0.232,1,0.83,3.26,0.27,0.55,0.19,1.00,1.00,1.00,1.00,1.00,NaN
97.26,1,0.233,1,1.14,6.14,0.26,0.84,0.40,1.00,1.00,1.00,1.00,1.00,NaN
97.35,1,0.234,1,1.14,3.94,0.27,0.21,0.40,1.00,1.00,1.00,1.00,1.00,NaN
97.44,1,0.235,1,0.83,0.03,0.26,0.52,1.19,1.00,1.00,1.00,1.00,1.00,NaN
97.53,1,0.236,4,0.87,0.27,0.27,0.55,3.57,1.00,1.00,1.00,1.00,1.00,NaN
97.62,1,0.236,4,0.86,0.19,0.27,0.57,3.76,1.00,1.00,1.00,1.00,1.00,NaN
97.71,1,0.237,4,0.87,0.18,0.28,0.74,4.40,1.00,1.00,1.00,1.00,1.00,NaN
97.79,1,0.239,4,0.87,0.17,0.28,0.88,5.02,1.00,1.00,1.00,1.00,1.00,NaN
97.88,1,0.239,4,0.87,0.17,0.28,1.00,5.48,1.00,1.00,1.00,1.00,1.00,NaN
97.95,1,0.241,4,0.86,0.16,0.27,1.19,5.21,1.00,1.00,1.00,1.00,1.00,NaN
98.03,1,0.242,4,0.86,0.16,0.28,1.23,5.13,1.00,1.00,1.00,1.00,1.00,NaN
98.12,1,0.244,4,0.86,0.16,0.28,1.10,4.84,1.00,1.00,1.00,1.00,1.00,NaN
98.22,1,0.245,4,0.85,0.16,0.27,0.87,4.46,1.00,1.00,1.00,1.00,1.00,NaN
98.31,1,0.246,4,0.86,0.16,0.28,1.03,3.93,1.00,1.00,1.00,1.00,1.00,NaN
98.41,1,0.247,4,0.86,0.16,0.27,1.03,3.53,1.00,1.00,1.00,1.00,1.00,NaN
98.50,1,0.248,4,0.86,0.16,0.27,1.42,3.22,1.00,1.00,1.00,1.00,0.99,NaN
98.59,1,0.248,4,0.85,0.15,0.27,1.20,3.28,1.00,1.00,1.00,1.00,0.96,NaN
98.69,1,0.249,4,0.82,0.16,0.27,0.17,1.88,1.00,1.00,1.00,1.00,0.93,NaN
98.78,1,0.249,-1,0.60,0.16,0.27,0.57,0.29,1.00,1.00,1.00,1.00,0.92,NaN
98.86,1,0.249,0,0.57,0.15,0.28,0.89,0.48,1.00,1.00,1.00,1.00,0.94,NaN
98.95,1,0.249,3,0.69,0.15,0.27,1.83,0.34,1.00,1.00,1.00,1.00,0.96,NaN
99.04,1,0.249,3,0.69,0.15,0.27,2.63,0.34,1.00,1.00,1.00,1.00,1.00,NaN
99.13,1,0.250,3,0.69,0.15,0.27,2.42,0.34,1.00,1.00,1.00,1.00,1.00,NaN
99.22,1,0.251,3,0.75,0.15,0.27,2.35,0.34,1.00,1.00,1.00,1.00,1.00,NaN
99.31,1,0.251,3,0.74,0.15,0.28,2.37,0.33,1.00,1.00,1.00,1.00,1.00,NaN
99.40,1,0.252,3,0.70,0.14,0.27,2.36,0.32,1.00,1.00,1.00,1.00,1.00,NaN
99.48,1,0.252,3,0.70,0.15,0.27,2.34,0.32,1.00,1.00,1.00,1.00,1.00,NaN
99.57,1,0.253,3,0.69,0.15,0.28,2.31,0.31,1.00,1.00,1.00,1.00,1.00,NaN
99.66,1,0.253,3,0.69,0.15,0.27,2.22,0.33,1.00,1.00,1.00,1.00,1.00,NaN
99.75,1,0.254,3,0.69,0.15,0.27,2.17,0.33,1.00,1.00,1.00,1.00,1.00,NaN
99.83,1,0.254,3,0.69,0.15,0.28,2.14,0.33,1.00,1.00,1.00,1.00,1.00,NaN
99.94,1,0.255,3,0.68,0.15,0.28,1.89,0.31,1.00,1.00,1.00,1.00,1.00,NaN
100.04,1,0.255,3,0.68,0.15,0.27,1.43,0.30,1.00,1.00,1.00,0.97,1.00,NaN
100.14,1,0.255,3,0.67,0.15,0.28,1.46,0.30,1.00,1.00,1.00,0.93,1.00,NaN
100.22,1,0.255,3,0.67,0.15,0.27,1.29,0.29,1.00,1.00,1.00,0.91,1.00,NaN
100.30,1,0.256,3,0.63,0.15,0.27,1.37,0.28,1.00,1.00,1.00,0.90,1.00,NaN
100.38,1,0.256,-1,0.61,0.15,0.27,0.01,0.33,1.00,1.00,1.00,0.91,1.00,NaN
100.47,1,0.256,0,0.62,0.15,0.24,0.50,0.34,1.00,1.00,1.00,0.93,1.00,NaN
100.55,1,0.256,0,0.62,0.15,0.04,0.51,0.33,1.00,1.00,1.00,0.94,1.00,NaN
100.63,1,0.256,0,0.61,0.15,0.29,0.25,0.33,1.00,1.00,1.00,0.96,1.00,NaN
100.72,1,0.256,2,0.64,0.15,1.69,0.22,0.33,1.00,1.00,1.00,0.98,1.00,NaN
100.81,1,0.256,2,0.63,0.16,2.14,0.21,0.33,1.00,1.00,1.00,1.00,1.00,NaN
100.91,1,0.257,2,0.64,0.15,2.24,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
101.01,1,0.257,2,0.64,0.15,2.32,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
101.09,1,0.258,2,0.64,0.15,2.29,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
101.18,1,0.258,2,0.65,0.15,2.28,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
101.28,1,0.259,2,0.64,0.14,2.26,0.19,0.33,1.00,1.00,1.00,1.00,1.00,NaN
101.35,1,0.259,2,0.64,0.15,2.16,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
101.45,1,0.260,2,0.63,0.14,2.04,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
101.55,1,0.260,2,0.63,0.15,1.94,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
101.63,1,0.261,2,0.63,0.14,1.87,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
101.72,1,0.261,2,0.63,0.15,1.85,0.20,0.33,1.00,1.00,0.99,1.00,1.00,NaN
101.82,1,0.261,2,0.63,0.14,1.81,0.19,0.33,1.00,1.00,0.96,1.00,1.00,NaN
101.91,1,0.262,2,0.63,0.17,1.57,0.20,0.33,1.00,1.00,0.93,1.00,1.00,NaN
102.00,1,0.262,2,0.63,0.16,1.70,0.20,0.33,1.00,1.00,0.90,1.00,1.00,NaN
102.09,1,0.262,2,0.64,0.35,1.08,0.20,0.33,1.00,1.00,0.87,1.00,1.00,NaN
102.19,1,0.262,2,0.62,1.05,0.55,0.20,0.33,1.00,1.00,0.89,1.00,1.00,NaN
102.28,1,0.262,1,0.64,2.05,0.56,0.22,0.34,1.00,1.00,0.92,1.00,1.00,NaN
102.37,1,0.263,1,0.69,2.17,0.34,0.21,0.33,1.00,1.00,0.96,1.00,1.00,NaN
102.46,1,0.263,1,0.69,1.89,0.30,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
102.55,1,0.264,1,0.68,1.71,0.28,0.21,0.33,1.00,1.00,1.00,1.00,1.00,NaN
102.64,1,0.264,1,0.68,1.63,0.26,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
102.73,1,0.264,1,0.67,1.46,0.27,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
102.82,1,0.265,1,0.67,1.47,0.27,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
102.90,1,0.265,1,0.69,1.43,0.27,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
102.98,1,0.265,1,0.87,1.41,0.26,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
103.07,1,0.265,1,0.74,1.02,0.26,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
103.14,1,0.265,1,0.03,1.29,0.25,0.21,0.33,1.00,1.00,1.00,1.00,1.00,NaN
103.23,1,0.266,0,2.27,0.62,0.25,0.20,0.34,1.00,1.00,1.00,1.00,1.00,NaN
103.33,1,0.266,0,2.56,0.32,0.26,0.21,0.33,1.00,1.00,1.00,1.00,1.00,NaN
103.42,1,0.267,0,2.85,0.26,0.27,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
103.51,1,0.268,0,3.45,0.16,0.26,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
103.59,1,0.269,0,3.89,0.17,0.27,0.21,0.33,1.00,1.00,1.00,1.00,1.00,NaN
103.70,1,0.270,0,4.09,0.15,0.26,0.21,0.33,1.00,1.00,1.00,1.00,1.00,NaN
103.78,1,0.271,0,4.14,0.15,0.26,0.21,0.34,1.00,1.00,1.00,1.00,1.00,NaN
103.88,1,0.273,0,4.10,0.15,0.27,0.20,0.34,1.00,1.00,1.00,1.00,1.00,NaN
103.95,1,0.274,0,4.06,0.15,0.26,0.21,0.33,1.00,1.00,1.00,1.00,1.00,NaN
104.04,1,0.275,0,4.08,0.15,0.26,0.20,0.33,1.00,1.00,1.00,1.00,1.00,NaN
104.13,1,0.276,0,4.07,0.15,0.27,0.21,0.33,1.00,1.00,1.00,1.00,1.00,NaN
104.23,1,0.277,0,4.03,0.14,0.26,0.20,0.33,0.99,1.00,1.00,1.00,1.00,NaN
104.32,1,0.278,0,4.00,0.13,0.26,0.21,0.33,0.96,1.00,1.00,1.00,1.00,NaN
104.41,1,0.280,0,3.98,0.14,0.26,0.21,0.33,0.93,1.00,1.00,1.00,1.00,NaN
104.50,1,0.281,0,3.89,0.13,0.27,0.21,0.33,0.90,1.00,1.00,1.00,1.00,NaN
