Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
5.10,0,-0.978,-1,0.13,0.05,3.36,0.07,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.17,0,-0.977,-1,0.13,0.06,1.23,0.07,0.07,NaN,NaN,NaN,NaN,NaN,NaN
5.25,0,-0.977,-1,0.14,0.06,0.29,0.08,0.07,NaN,NaN,NaN,NaN,NaN,NaN
5.34,0,-0.977,-1,0.13,0.07,0.15,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
5.43,0,-0.976,-1,0.14,0.06,0.09,0.87,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.51,0,-0.975,-1,0.14,0.06,0.08,0.67,0.07,NaN,NaN,NaN,NaN,NaN,NaN
5.58,0,-0.974,-1,0.13,0.05,0.07,2.81,0.07,NaN,NaN,NaN,NaN,NaN,NaN
5.69,0,-0.972,-1,0.13,0.05,0.06,4.74,0.07,NaN,NaN,NaN,NaN,NaN,NaN
5.76,0,-0.971,-1,0.14,0.05,0.07,5.39,0.07,NaN,NaN,NaN,NaN,NaN,NaN
5.84,0,-0.969,-1,0.14,0.05,0.06,5.16,0.07,NaN,NaN,NaN,NaN,NaN,NaN
5.94,0,-0.968,-1,0.11,0.07,0.09,5.25,0.05,NaN,NaN,NaN,NaN,NaN,NaN
6.02,0,-0.966,-1,0.13,0.05,0.06,4.11,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.10,0,-0.965,-1,0.13,0.06,0.05,2.82,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.19,0,-0.964,-1,0.13,0.05,0.07,0.58,0.07,NaN,NaN,NaN,NaN,NaN,NaN
6.27,0,-0.964,-1,0.09,0.08,0.10,0.40,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.37,0,-0.964,-1,0.13,0.06,0.08,0.23,0.05,NaN,NaN,NaN,NaN,NaN,NaN
6.46,0,-0.964,-1,0.13,0.05,0.07,0.15,0.14,NaN,NaN,NaN,NaN,NaN,NaN
6.56,0,-0.964,-1,0.10,0.08,0.11,0.07,0.14,NaN,NaN,NaN,NaN,NaN,NaN
6.64,0,-0.963,-1,0.13,0.06,0.07,0.08,1.16,NaN,NaN,NaN,NaN,NaN,NaN
6.71,0,-0.961,-1,0.13,0.06,0.07,0.06,2.33,NaN,NaN,NaN,NaN,NaN,NaN
6.79,0,-0.960,-1,0.13,0.06,0.06,0.07,2.73,NaN,NaN,NaN,NaN,NaN,NaN
6.88,0,-0.959,-1,0.10,0.08,0.08,0.03,2.78,NaN,NaN,NaN,NaN,NaN,NaN
6.97,0,-0.957,-1,0.09,0.07,0.09,0.02,2.39,NaN,NaN,NaN,NaN,NaN,NaN
7.05,0,-0.956,-1,0.10,0.08,0.10,0.02,2.28,NaN,NaN,NaN,NaN,NaN,NaN
7.13,0,-0.954,-1,0.09,0.08,0.09,0.01,1.76,NaN,NaN,NaN,NaN,NaN,NaN
7.21,0,-0.954,-1,0.10,0.08,0.09,0.02,0.26,NaN,NaN,NaN,NaN,NaN,NaN
7.31,0,-0.954,-1,0.13,0.06,0.07,0.06,0.19,NaN,NaN,NaN,NaN,NaN,NaN
7.42,0,-0.954,-1,0.10,0.08,0.10,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.52,0,-0.953,-1,1.02,0.07,0.08,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.59,0,-0.952,-1,2.49,0.08,0.08,0.03,0.07,NaN,NaN,NaN,NaN,NaN,NaN
7.67,0,-0.951,-1,2.54,0.08,0.10,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.75,0,-0.949,-1,2.62,0.08,0.10,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
7.83,0,-0.948,-1,2.67,0.04,0.10,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
7.92,0,-0.947,-1,2.83,0.17,0.10,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
8.00,0,-0.945,-1,2.96,0.07,0.10,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.10,0,-0.944,-1,3.21,0.08,0.09,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
8.17,0,-0.942,-1,3.51,0.13,0.09,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
8.25,0,-0.941,-1,3.72,0.10,0.08,0.01,0.05,NaN,NaN,NaN,NaN,NaN,NaN
8.33,0,-0.940,-1,3.73,0.09,0.09,0.01,0.05,NaN,NaN,NaN,NaN,NaN,NaN
8.40,0,-0.939,-1,3.23,0.11,0.09,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
8.49,0,-0.937,-1,2.32,0.10,0.09,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.58,0,-0.937,-1,0.10,0.13,0.10,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
8.67,0,-0.937,-1,0.11,0.10,0.08,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.76,0,-0.937,-1,0.10,0.10,0.09,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
8.83,0,-0.936,-1,1.30,0.10,0.10,0.02,0.04,NaN,NaN,NaN,NaN,NaN,NaN
8.90,0,-0.935,-1,2.66,0.10,0.09,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
8.98,0,-0.933,-1,3.18,0.08,0.06,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
9.06,0,-0.932,-1,3.56,0.09,0.09,0.00,0.05,NaN,NaN,NaN,NaN,NaN,NaN
9.13,0,-0.931,-1,3.67,0.09,0.09,0.01,0.05,NaN,NaN,NaN,NaN,NaN,NaN
9.21,0,-0.930,-1,3.62,0.10,0.09,0.01,0.05,NaN,NaN,NaN,NaN,NaN,NaN
9.31,0,-0.928,-1,2.50,0.09,0.10,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
9.39,0,-0.927,-1,0.24,0.09,0.10,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
9.47,0,-0.927,-1,0.02,0.09,0.09,0.01,0.06,NaN,NaN,NaN,NaN,NaN,NaN
9.57,0,-0.927,-1,0.01,0.09,0.09,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
9.66,0,-0.927,-1,0.03,0.08,0.05,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
9.75,0,-0.927,-1,0.01,0.03,0.06,0.00,0.05,NaN,NaN,NaN,NaN,NaN,NaN
9.86,0,-0.926,-1,0.00,1.73,0.12,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
9.97,0,-0.924,-1,0.03,2.54,0.09,0.01,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.06,0,-0.923,-1,0.01,1.36,0.09,0.01,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.14,0,-0.922,-1,0.00,0.23,0.09,0.01,0.04,NaN,NaN,NaN,NaN,NaN,NaN
10.24,0,-0.922,-1,0.02,0.20,0.10,0.00,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.32,0,-0.922,-1,0.02,0.11,0.09,0.00,0.24,NaN,NaN,NaN,NaN,NaN,NaN
10.43,0,-0.921,-1,0.01,0.08,0.10,0.69,0.62,NaN,NaN,NaN,NaN,NaN,NaN
10.53,0,-0.919,-1,0.04,0.07,0.08,0.94,0.41,NaN,NaN,NaN,NaN,NaN,NaN
10.62,0,-0.918,-1,0.01,0.08,0.09,1.57,0.41,NaN,NaN,NaN,NaN,NaN,NaN
10.70,0,-0.916,-1,0.00,0.06,0.03,1.45,0.42,NaN,NaN,NaN,NaN,NaN,NaN
10.77,0,-0.915,-1,0.05,0.08,0.61,1.17,0.21,NaN,NaN,NaN,NaN,NaN,NaN
10.88,0,-0.913,-1,0.02,0.09,1.63,0.69,0.06,NaN,NaN,NaN,NaN,NaN,NaN
10.96,0,-0.912,-1,0.03,0.08,2.94,0.54,0.07,NaN,NaN,NaN,NaN,NaN,NaN
11.04,0,-0.911,-1,0.05,0.20,2.94,0.70,0.68,NaN,NaN,NaN,NaN,NaN,NaN
11.11,0,-0.910,-1,0.04,0.95,1.48,0.24,0.78,NaN,NaN,NaN,NaN,NaN,NaN
11.20,0,-0.908,-1,0.03,2.97,0.14,0.40,0.40,NaN,NaN,NaN,NaN,NaN,NaN
11.27,0,-0.907,-1,0.02,3.35,0.33,0.29,0.11,NaN,NaN,NaN,NaN,NaN,NaN
11.35,0,-0.906,-1,0.00,2.00,0.16,0.19,0.15,NaN,NaN,NaN,NaN,NaN,NaN
11.43,0,-0.905,-1,0.00,0.08,0.12,0.12,0.08,NaN,NaN,NaN,NaN,NaN,NaN
11.50,0,-0.905,-1,0.01,0.12,0.10,0.08,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.59,0,-0.905,-1,0.24,0.07,0.10,0.06,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.70,0,-0.904,-1,2.18,0.07,0.10,0.05,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.77,0,-0.903,-1,2.63,0.06,0.08,0.08,0.07,NaN,NaN,NaN,NaN,NaN,NaN
11.86,0,-0.901,-1,2.92,0.07,0.09,0.04,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.94,0,-0.900,-1,3.23,0.06,0.05,0.08,0.08,NaN,NaN,NaN,NaN,NaN,NaN
12.05,0,-0.898,-1,3.43,0.05,0.06,0.08,0.07,NaN,NaN,NaN,NaN,NaN,NaN
12.12,0,-0.897,-1,3.38,0.08,0.06,0.07,0.08,NaN,NaN,NaN,NaN,NaN,NaN
12.20,0,-0.896,-1,2.59,0.07,0.05,0.06,0.07,NaN,NaN,NaN,NaN,NaN,NaN
12.28,0,-0.895,-1,0.10,0.08,0.08,0.04,0.06,NaN,NaN,NaN,NaN,NaN,NaN
12.39,0,-0.895,-1,0.12,0.07,0.05,0.07,0.08,NaN,NaN,NaN,NaN,NaN,NaN
12.48,0,-0.895,-1,0.24,0.07,0.06,0.06,0.08,NaN,NaN,NaN,NaN,NaN,NaN
12.57,0,-0.895,-1,0.42,0.07,0.05,0.06,0.07,NaN,NaN,NaN,NaN,NaN,NaN
12.68,0,-0.892,-1,3.21,0.07,0.05,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
12.76,0,-0.891,-1,3.46,0.07,0.05,0.05,0.08,NaN,NaN,NaN,NaN,NaN,NaN
12.83,0,-0.890,-1,2.88,0.06,0.05,0.05,0.07,NaN,NaN,NaN,NaN,NaN,NaN
12.92,0,-0.888,-1,0.99,0.07,0.06,0.05,0.07,NaN,NaN,NaN,NaN,NaN,NaN
13.01,0,-0.888,-1,0.05,0.06,0.06,0.06,0.07,NaN,NaN,NaN,NaN,NaN,NaN
13.12,0,-0.888,-1,0.13,0.07,0.06,0.05,0.08,NaN,NaN,NaN,NaN,NaN,NaN
13.23,0,-0.888,-1,0.15,0.07,0.05,0.05,0.08,NaN,NaN,NaN,NaN,NaN,NaN
13.31,0,-0.888,-1,0.93,0.07,0.06,0.05,0.07,NaN,NaN,NaN,NaN,NaN,NaN
13.43,0,-0.886,-1,2.66,0.07,0.05,0.05,0.07,NaN,NaN,NaN,NaN,NaN,NaN
13.54,0,-0.884,-1,2.96,0.07,0.05,0.05,0.07,NaN,NaN,NaN,NaN,NaN,NaN
13.63,0,-0.883,-1,2.63,0.06,0.05,0.05,0.07,NaN,NaN,NaN,NaN,NaN,NaN
13.73,0,-0.882,-1,1.79,0.07,0.06,0.05,0.08,NaN,NaN,NaN,NaN,NaN,NaN
13.81,0,-0.882,-1,0.08,0.07,0.05,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
13.91,0,-0.882,-1,0.17,0.07,0.06,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
13.99,0,-0.882,-1,0.16,0.06,0.03,0.04,0.08,NaN,NaN,NaN,NaN,NaN,NaN
14.09,0,-0.882,-1,0.16,0.06,0.02,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
14.19,0,-0.882,-1,0.16,0.06,0.02,0.06,0.07,NaN,NaN,NaN,NaN,NaN,NaN
14.28,0,-0.882,-1,0.16,0.07,0.03,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
14.37,0,-0.882,-1,0.15,0.07,0.03,0.03,0.07,NaN,NaN,NaN,NaN,NaN,NaN
14.46,0,-0.882,-1,0.16,0.07,0.04,0.02,0.08,NaN,NaN,NaN,NaN,NaN,NaN
14.55,0,-0.882,-1,0.15,0.06,0.06,0.03,0.07,NaN,NaN,NaN,NaN,NaN,NaN
14.65,0,-0.882,-1,0.15,0.19,0.05,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
14.74,0,-0.881,-1,0.16,0.65,0.05,0.04,0.08,NaN,NaN,NaN,NaN,NaN,NaN
14.82,0,-0.880,-1,0.16,1.51,0.05,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
14.89,0,-0.879,-1,0.16,2.48,0.05,0.03,0.07,NaN,NaN,NaN,NaN,NaN,NaN
14.98,0,-0.878,-1,0.15,3.48,0.04,0.03,0.07,NaN,NaN,NaN,NaN,NaN,NaN
15.06,0,-0.876,-1,0.16,3.03,0.04,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
15.16,0,-0.876,-1,0.16,0.23,0.05,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
15.26,0,-0.876,-1,0.16,0.05,0.05,0.04,0.08,NaN,NaN,NaN,NaN,NaN,NaN
15.34,0,-0.876,-1,0.16,0.15,0.13,0.04,0.07,NaN,NaN,NaN,NaN,NaN,NaN
15.42,0,-0.875,-1,0.16,0.08,0.92,0.05,0.07,NaN,NaN,NaN,NaN,NaN,NaN
15.51,0,-0.874,-1,0.16,0.08,1.54,0.06,0.07,NaN,NaN,NaN,NaN,NaN,NaN
15.61,0,-0.872,-1,0.16,0.08,1.91,0.05,0.07,NaN,NaN,NaN,NaN,NaN,NaN
15.69,0,-0.870,-1,0.16,0.08,1.36,0.62,0.19,NaN,NaN,NaN,NaN,NaN,NaN
15.77,0,-0.869,-1,0.16,0.08,0.22,0.66,0.93,NaN,NaN,NaN,NaN,NaN,NaN
15.87,0,-0.868,-1,0.15,0.07,0.06,0.85,1.47,NaN,NaN,NaN,NaN,NaN,NaN
15.96,0,-0.866,-1,0.15,0.08,0.34,0.43,1.48,NaN,NaN,NaN,NaN,NaN,NaN
16.04,0,-0.865,-1,0.12,0.05,0.88,1.05,0.70,NaN,NaN,NaN,NaN,NaN,NaN
16.13,0,-0.863,-1,0.12,0.80,0.77,0.62,0.40,NaN,NaN,NaN,NaN,NaN,NaN
16.23,0,-0.862,-1,0.15,1.85,0.22,0.05,0.22,NaN,NaN,NaN,NaN,NaN,NaN
16.32,0,-0.860,-1,0.12,0.77,0.21,0.16,0.11,NaN,NaN,NaN,NaN,NaN,NaN
16.40,0,-0.860,-1,0.13,0.19,0.19,0.28,0.15,NaN,NaN,NaN,NaN,NaN,NaN
16.48,0,-0.860,-1,0.12,0.17,0.16,0.16,0.08,NaN,NaN,NaN,NaN,NaN,NaN
16.56,0,-0.860,-1,0.15,0.09,0.14,0.12,0.07,NaN,NaN,NaN,NaN,NaN,NaN
16.64,0,-0.860,-1,0.12,0.08,0.13,0.08,0.05,NaN,NaN,NaN,NaN,NaN,NaN
16.71,0,-0.860,-1,0.13,0.08,0.13,0.06,0.05,NaN,NaN,NaN,NaN,NaN,NaN
16.82,0,-0.860,-1,0.16,0.08,0.13,0.04,0.05,NaN,NaN,NaN,NaN,NaN,NaN
16.92,0,-0.860,-1,0.27,0.08,0.13,0.03,0.03,NaN,NaN,NaN,NaN,NaN,NaN
17.03,0,-0.860,-1,0.15,0.08,0.07,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
17.10,0,-0.860,-1,0.18,0.08,0.13,0.02,0.04,NaN,NaN,NaN,NaN,NaN,NaN
17.18,0,-0.859,-1,0.26,0.40,0.13,0.02,0.04,NaN,NaN,NaN,NaN,NaN,NaN
17.27,0,-0.858,-1,0.22,0.21,1.40,0.96,1.10,NaN,NaN,NaN,NaN,NaN,NaN
17.36,0,-0.857,-1,0.69,0.03,1.16,1.08,1.53,NaN,NaN,NaN,NaN,NaN,NaN
17.45,0,-0.855,-1,0.19,1.58,0.44,0.40,0.10,NaN,NaN,NaN,NaN,NaN,NaN
17.54,0,-0.854,-1,0.13,0.38,1.96,0.40,0.19,NaN,NaN,NaN,NaN,NaN,NaN
17.64,0,-0.852,-1,0.08,0.36,0.57,0.25,1.53,NaN,NaN,NaN,NaN,NaN,NaN
17.73,0,-0.850,-1,0.07,0.19,0.04,0.38,1.96,NaN,NaN,NaN,NaN,NaN,NaN
17.82,0,-0.849,-1,0.06,0.58,1.67,0.27,0.08,NaN,NaN,NaN,NaN,NaN,NaN
17.90,0,-0.847,-1,0.05,0.02,3.54,0.31,0.18,NaN,NaN,NaN,NaN,NaN,NaN
17.98,0,-0.846,-1,0.05,0.08,1.76,0.05,1.38,NaN,NaN,NaN,NaN,NaN,NaN
18.08,0,-0.845,-1,0.05,0.07,0.48,0.50,3.70,NaN,NaN,NaN,NaN,NaN,NaN
18.16,0,-0.843,-1,0.05,0.12,1.09,1.09,2.20,NaN,NaN,NaN,NaN,NaN,NaN
18.23,0,-0.842,-1,0.05,0.51,2.47,0.56,0.05,NaN,NaN,NaN,NaN,NaN,NaN
18.32,0,-0.840,-1,0.05,0.83,2.47,0.56,0.10,NaN,NaN,NaN,NaN,NaN,NaN
18.40,0,-0.839,-1,0.05,0.18,0.61,0.99,2.48,NaN,NaN,NaN,NaN,NaN,NaN
18.49,0,-0.838,-1,0.05,0.23,0.24,1.59,3.55,NaN,NaN,NaN,NaN,NaN,NaN
18.58,0,-0.836,-1,0.05,0.06,4.27,1.38,0.60,NaN,NaN,NaN,NaN,NaN,NaN
18.67,0,-0.835,-1,0.04,1.03,3.41,0.57,0.14,NaN,NaN,NaN,NaN,NaN,NaN
18.76,0,-0.833,-1,0.05,1.38,0.54,0.98,2.14,NaN,NaN,NaN,NaN,NaN,NaN
18.85,0,-0.832,-1,0.04,0.08,1.41,2.59,3.50,NaN,NaN,NaN,NaN,NaN,NaN
18.93,0,-0.830,-1,0.05,0.21,2.52,1.92,1.50,NaN,NaN,NaN,NaN,NaN,NaN
19.01,0,-0.829,-1,0.04,0.91,0.40,0.09,0.18,NaN,NaN,NaN,NaN,NaN,NaN
19.09,0,-0.828,-1,0.03,0.09,1.21,0.60,0.20,NaN,NaN,NaN,NaN,NaN,NaN
19.18,0,-0.826,-1,0.04,0.08,1.39,1.05,0.51,NaN,NaN,NaN,NaN,NaN,NaN
19.27,0,-0.825,-1,0.04,0.67,0.21,1.13,2.19,NaN,NaN,NaN,NaN,NaN,NaN
19.34,0,-0.824,-1,0.05,0.85,0.89,1.13,2.99,NaN,NaN,NaN,NaN,NaN,NaN
19.42,0,-0.822,-1,0.01,3.58,4.97,5.57,4.82,NaN,NaN,NaN,NaN,NaN,NaN
19.51,0,-0.821,-1,0.05,7.16,9.49,8.46,6.76,NaN,NaN,NaN,NaN,NaN,NaN
19.61,0,-0.819,-1,0.04,8.35,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
19.70,0,-0.818,-1,0.00,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
19.80,0,-0.816,-1,0.04,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
19.88,0,-0.814,-1,0.01,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
19.98,0,-0.813,-1,0.01,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
20.05,0,-0.812,-1,0.00,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
20.13,0,-0.810,-1,0.03,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
20.21,0,-0.809,-1,0.00,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
20.30,0,-0.808,-1,0.04,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
20.39,0,-0.806,-1,0.00,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
20.48,0,-0.805,-1,0.00,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
20.58,0,-0.803,-1,0.01,9.53,9.49,8.46,7.60,NaN,NaN,NaN,NaN,NaN,NaN
20.67,0,-0.801,-1,0.04,8.92,9.49,8.27,4.28,NaN,NaN,NaN,NaN,NaN,NaN
20.75,0,-0.801,-1,0.04,0.11,0.07,0.37,0.03,NaN,NaN,NaN,NaN,NaN,NaN
20.83,0,-0.801,-1,0.03,0.18,0.25,0.18,0.06,NaN,NaN,NaN,NaN,NaN,NaN
