Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
7.66,0,-0.986,-1,0.09,0.20,3.88,0.61,0.07,NaN,NaN,NaN,NaN,NaN,NaN
7.75,0,-0.985,-1,0.15,0.18,3.39,0.04,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.83,0,-0.983,-1,0.06,0.10,0.44,0.15,0.16,NaN,NaN,NaN,NaN,NaN,NaN
7.92,0,-0.983,-1,0.05,0.07,0.22,0.02,0.20,NaN,NaN,NaN,NaN,NaN,NaN
8.02,0,-0.983,-1,0.07,0.03,0.02,0.03,0.16,NaN,NaN,NaN,NaN,NaN,NaN
8.12,0,-0.983,-1,0.06,0.07,1.39,0.10,0.13,NaN,NaN,NaN,NaN,NaN,NaN
8.22,0,-0.982,-1,0.16,0.03,4.31,0.31,0.12,NaN,NaN,NaN,NaN,NaN,NaN
8.30,0,-0.980,-1,0.04,0.11,0.27,0.03,0.19,NaN,NaN,NaN,NaN,NaN,NaN
8.37,0,-0.980,-1,0.05,0.08,0.27,0.02,0.19,NaN,NaN,NaN,NaN,NaN,NaN
8.45,0,-0.980,-1,0.05,0.08,0.11,0.02,0.19,NaN,NaN,NaN,NaN,NaN,NaN
8.54,0,-0.980,-1,0.06,0.08,0.03,0.60,0.18,NaN,NaN,NaN,NaN,NaN,NaN
8.62,0,-0.979,-1,0.12,0.08,0.65,1.60,0.25,NaN,NaN,NaN,NaN,NaN,NaN
8.73,0,-0.977,-1,0.20,0.06,0.38,5.19,0.16,NaN,NaN,NaN,NaN,NaN,NaN
8.81,0,-0.976,-1,0.19,0.06,0.23,5.93,0.21,NaN,NaN,NaN,NaN,NaN,NaN
8.90,0,-0.974,-1,0.18,0.06,0.31,6.12,0.18,NaN,NaN,NaN,NaN,NaN,NaN
8.98,0,-0.973,-1,0.12,0.06,0.09,6.45,0.18,NaN,NaN,NaN,NaN,NaN,NaN
9.07,0,-0.971,-1,0.06,0.06,0.05,5.56,0.16,NaN,NaN,NaN,NaN,NaN,NaN
9.15,0,-0.970,-1,0.05,0.07,0.06,5.12,0.17,NaN,NaN,NaN,NaN,NaN,NaN
9.24,0,-0.969,-1,0.08,0.06,0.13,5.06,0.16,NaN,NaN,NaN,NaN,NaN,NaN
9.33,0,-0.967,-1,0.07,0.07,0.07,3.90,0.16,NaN,NaN,NaN,NaN,NaN,NaN
9.43,0,-0.966,-1,0.08,0.06,0.05,4.06,0.16,NaN,NaN,NaN,NaN,NaN,NaN
9.52,0,-0.964,-1,0.09,0.07,0.04,5.08,0.17,NaN,NaN,NaN,NaN,NaN,NaN
9.60,0,-0.963,-1,0.08,0.07,0.03,5.81,0.16,NaN,NaN,NaN,NaN,NaN,NaN
9.68,0,-0.961,-1,0.05,0.07,0.19,2.22,0.15,NaN,NaN,NaN,NaN,NaN,NaN
9.76,0,-0.960,-1,0.00,0.07,0.00,0.28,0.42,NaN,NaN,NaN,NaN,NaN,NaN
9.84,0,-0.960,-1,0.02,0.07,0.01,0.29,0.14,NaN,NaN,NaN,NaN,NaN,NaN
9.92,0,-0.960,-1,0.03,0.07,0.01,0.14,0.04,NaN,NaN,NaN,NaN,NaN,NaN
9.99,0,-0.960,-1,0.04,0.07,0.01,0.06,0.07,NaN,NaN,NaN,NaN,NaN,NaN
10.09,0,-0.960,-1,0.02,0.07,0.01,0.02,0.30,NaN,NaN,NaN,NaN,NaN,NaN
10.20,0,-0.959,-1,0.06,0.07,0.01,1.09,1.86,NaN,NaN,NaN,NaN,NaN,NaN
10.28,0,-0.958,-1,0.06,0.07,0.01,0.67,2.98,NaN,NaN,NaN,NaN,NaN,NaN
10.37,0,-0.956,-1,0.06,0.07,0.01,0.48,4.25,NaN,NaN,NaN,NaN,NaN,NaN
10.45,0,-0.955,-1,0.10,0.07,0.01,0.22,4.75,NaN,NaN,NaN,NaN,NaN,NaN
10.54,0,-0.954,-1,0.07,0.07,0.01,0.09,4.59,NaN,NaN,NaN,NaN,NaN,NaN
10.62,0,-0.952,-1,0.06,0.07,0.01,0.05,4.29,NaN,NaN,NaN,NaN,NaN,NaN
10.75,0,-0.950,-1,0.05,0.07,0.01,0.00,3.64,NaN,NaN,NaN,NaN,NaN,NaN
10.83,0,-0.949,-1,0.01,0.08,0.01,0.06,1.55,NaN,NaN,NaN,NaN,NaN,NaN
10.91,0,-0.948,-1,0.03,0.07,0.01,0.06,0.15,NaN,NaN,NaN,NaN,NaN,NaN
11.00,0,-0.948,-1,0.07,0.06,0.00,0.06,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.08,0,-0.948,-1,0.06,0.36,0.00,0.06,0.03,NaN,NaN,NaN,NaN,NaN,NaN
11.19,0,-0.948,-1,0.04,0.14,0.01,0.06,0.01,NaN,NaN,NaN,NaN,NaN,NaN
11.26,0,-0.948,-1,0.19,0.11,0.01,0.06,0.02,NaN,NaN,NaN,NaN,NaN,NaN
11.38,0,-0.947,-1,2.64,0.08,0.00,0.06,0.01,NaN,NaN,NaN,NaN,NaN,NaN
11.47,0,-0.945,-1,2.73,0.09,0.00,0.04,0.23,NaN,NaN,NaN,NaN,NaN,NaN
11.55,0,-0.944,-1,2.59,0.50,0.00,0.05,0.16,NaN,NaN,NaN,NaN,NaN,NaN
11.64,0,-0.943,-1,2.29,3.41,1.79,1.04,1.03,NaN,NaN,NaN,NaN,NaN,NaN
11.72,0,-0.941,-1,3.25,8.56,5.46,4.18,4.25,NaN,NaN,NaN,NaN,NaN,NaN
11.80,0,-0.940,-1,3.65,10.48,7.71,6.32,6.81,NaN,NaN,NaN,NaN,NaN,NaN
11.89,0,-0.938,-1,3.78,10.48,9.50,8.23,7.50,NaN,NaN,NaN,NaN,NaN,NaN
11.98,0,-0.937,-1,3.90,10.48,10.28,9.40,7.75,NaN,NaN,NaN,NaN,NaN,NaN
12.07,0,-0.935,-1,4.11,10.48,10.47,9.40,8.02,NaN,NaN,NaN,NaN,NaN,NaN
12.17,0,-0.934,-1,4.09,10.48,10.47,9.40,7.77,NaN,NaN,NaN,NaN,NaN,NaN
12.24,0,-0.932,-1,4.08,10.48,10.47,9.40,7.66,NaN,NaN,NaN,NaN,NaN,NaN
12.33,0,-0.931,-1,4.06,10.48,10.47,9.40,7.52,NaN,NaN,NaN,NaN,NaN,NaN
12.42,0,-0.929,-1,4.06,10.48,10.47,9.40,6.99,NaN,NaN,NaN,NaN,NaN,NaN
12.50,0,-0.928,-1,4.06,10.48,10.47,9.40,6.33,NaN,NaN,NaN,NaN,NaN,NaN
12.60,0,-0.927,-1,3.72,7.61,7.73,7.02,3.81,NaN,NaN,NaN,NaN,NaN,NaN
12.70,0,-0.925,-1,2.35,1.43,1.68,0.92,1.49,NaN,NaN,NaN,NaN,NaN,NaN
12.80,0,-0.923,-1,0.15,0.25,0.37,0.44,0.38,NaN,NaN,NaN,NaN,NaN,NaN
12.87,0,-0.923,-1,0.07,0.22,0.27,0.13,0.32,NaN,NaN,NaN,NaN,NaN,NaN
12.95,0,-0.923,-1,0.01,0.20,0.10,0.03,0.19,NaN,NaN,NaN,NaN,NaN,NaN
13.04,0,-0.923,-1,0.00,0.14,0.04,0.02,0.15,NaN,NaN,NaN,NaN,NaN,NaN
13.14,0,-0.923,-1,0.02,0.07,0.00,0.09,0.01,NaN,NaN,NaN,NaN,NaN,NaN
13.22,0,-0.923,-1,0.01,0.01,0.05,0.09,0.05,NaN,NaN,NaN,NaN,NaN,NaN
13.29,0,-0.923,-1,0.04,0.05,0.01,0.05,0.15,NaN,NaN,NaN,NaN,NaN,NaN
13.37,0,-0.923,-1,0.06,0.07,0.00,0.05,0.14,NaN,NaN,NaN,NaN,NaN,NaN
13.45,0,-0.923,-1,0.09,0.07,0.03,0.05,0.12,NaN,NaN,NaN,NaN,NaN,NaN
13.55,0,-0.923,-1,0.06,0.07,0.03,0.05,0.11,NaN,NaN,NaN,NaN,NaN,NaN
13.62,0,-0.923,-1,0.45,0.55,0.53,0.67,0.65,NaN,NaN,NaN,NaN,NaN,NaN
13.70,0,-0.922,-1,2.94,4.30,2.76,2.00,1.96,NaN,NaN,NaN,NaN,NaN,NaN
13.77,0,-0.921,-1,3.50,9.19,6.65,5.96,5.60,NaN,NaN,NaN,NaN,NaN,NaN
13.86,0,-0.919,-1,3.81,10.48,10.47,9.40,7.92,NaN,NaN,NaN,NaN,NaN,NaN
13.94,0,-0.918,-1,4.00,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.01,0,-0.917,-1,4.31,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.11,0,-0.915,-1,4.55,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.20,0,-0.914,-1,4.66,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.28,0,-0.912,-1,4.75,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.36,0,-0.911,-1,4.71,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.46,0,-0.909,-1,5.27,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.56,0,-0.908,-1,5.33,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.64,0,-0.906,-1,5.52,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.72,0,-0.905,-1,5.67,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.81,0,-0.904,-1,5.56,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.90,0,-0.902,-1,5.48,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
14.99,0,-0.901,-1,5.27,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
15.07,0,-0.899,-1,5.12,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
15.16,0,-0.898,-1,4.89,10.48,10.47,9.40,8.31,NaN,NaN,NaN,NaN,NaN,NaN
15.24,0,-0.896,-1,4.68,10.48,10.47,9.40,8.03,NaN,NaN,NaN,NaN,NaN,NaN
15.34,0,-0.895,-1,4.73,10.48,10.47,9.40,8.04,NaN,NaN,NaN,NaN,NaN,NaN
15.43,0,-0.893,-1,4.77,10.48,10.47,9.40,8.06,NaN,NaN,NaN,NaN,NaN,NaN
15.52,0,-0.892,-1,4.78,10.48,10.47,9.40,8.06,NaN,NaN,NaN,NaN,NaN,NaN
15.60,0,-0.890,-1,4.73,10.48,10.47,9.40,7.75,NaN,NaN,NaN,NaN,NaN,NaN
15.69,0,-0.889,-1,4.59,10.48,10.47,9.40,7.14,NaN,NaN,NaN,NaN,NaN,NaN
15.78,0,-0.887,-1,4.48,10.48,10.47,9.40,6.58,NaN,NaN,NaN,NaN,NaN,NaN
15.86,0,-0.886,-1,4.37,10.48,10.47,9.40,6.17,NaN,NaN,NaN,NaN,NaN,NaN
15.95,0,-0.885,-1,4.20,10.48,10.47,9.40,6.00,NaN,NaN,NaN,NaN,NaN,NaN
16.03,0,-0.883,-1,4.06,10.17,9.64,9.25,5.77,NaN,NaN,NaN,NaN,NaN,NaN
16.12,0,-0.882,-1,3.95,9.53,8.69,8.92,5.79,NaN,NaN,NaN,NaN,NaN,NaN
16.19,0,-0.880,-1,3.89,9.32,8.56,8.82,5.81,NaN,NaN,NaN,NaN,NaN,NaN
16.27,0,-0.879,-1,3.87,9.33,8.43,8.79,5.83,NaN,NaN,NaN,NaN,NaN,NaN
16.36,0,-0.878,-1,3.80,8.86,7.87,8.40,5.83,NaN,NaN,NaN,NaN,NaN,NaN
16.44,0,-0.876,-1,3.63,8.04,7.14,7.97,5.83,NaN,NaN,NaN,NaN,NaN,NaN
16.52,0,-0.875,-1,3.49,7.16,6.27,7.36,5.43,NaN,NaN,NaN,NaN,NaN,NaN
16.60,0,-0.874,-1,3.38,6.28,5.47,6.32,4.94,NaN,NaN,NaN,NaN,NaN,NaN
16.70,0,-0.872,-1,3.23,5.80,5.02,5.47,4.63,NaN,NaN,NaN,NaN,NaN,NaN
16.79,0,-0.870,-1,3.01,5.11,4.52,4.89,4.13,NaN,NaN,NaN,NaN,NaN,NaN
16.87,0,-0.869,-1,2.97,4.79,3.99,4.41,3.80,NaN,NaN,NaN,NaN,NaN,NaN
16.97,0,-0.867,-1,2.99,4.69,3.83,4.25,3.69,NaN,NaN,NaN,NaN,NaN,NaN
17.06,0,-0.866,-1,2.89,4.33,3.71,3.99,3.37,NaN,NaN,NaN,NaN,NaN,NaN
17.14,0,-0.865,-1,2.78,3.98,3.37,3.55,2.88,NaN,NaN,NaN,NaN,NaN,NaN
17.22,0,-0.863,-1,2.53,2.94,2.70,2.79,1.85,NaN,NaN,NaN,NaN,NaN,NaN
17.30,0,-0.862,-1,1.64,0.62,1.61,0.81,1.39,NaN,NaN,NaN,NaN,NaN,NaN
17.38,0,-0.861,-1,0.44,0.29,0.45,0.45,0.42,NaN,NaN,NaN,NaN,NaN,NaN
17.45,0,-0.860,-1,0.14,0.13,0.34,0.21,0.42,NaN,NaN,NaN,NaN,NaN,NaN
17.53,0,-0.860,-1,0.12,0.10,0.17,0.06,0.25,NaN,NaN,NaN,NaN,NaN,NaN
17.64,0,-0.860,-1,0.11,0.06,0.04,0.12,0.03,NaN,NaN,NaN,NaN,NaN,NaN
17.74,0,-0.860,-1,0.10,0.05,0.10,0.14,0.05,NaN,NaN,NaN,NaN,NaN,NaN
17.85,0,-0.860,-1,0.09,0.05,0.07,0.08,0.07,NaN,NaN,NaN,NaN,NaN,NaN
17.93,0,-0.860,-1,0.09,0.06,0.03,0.04,0.15,NaN,NaN,NaN,NaN,NaN,NaN
18.04,0,-0.860,-1,0.04,0.06,0.02,0.06,0.13,NaN,NaN,NaN,NaN,NaN,NaN
18.15,0,-0.859,-1,2.48,0.06,0.06,0.07,0.13,NaN,NaN,NaN,NaN,NaN,NaN
18.24,0,-0.857,-1,2.32,0.06,0.01,0.05,0.19,NaN,NaN,NaN,NaN,NaN,NaN
18.33,0,-0.856,-1,1.75,5.23,0.00,0.06,0.15,NaN,NaN,NaN,NaN,NaN,NaN
18.42,0,-0.854,-1,1.35,5.27,0.00,0.06,0.14,NaN,NaN,NaN,NaN,NaN,NaN
18.51,0,-0.853,-1,1.13,4.43,1.84,0.06,0.15,NaN,NaN,NaN,NaN,NaN,NaN
18.60,0,-0.851,-1,0.95,1.86,5.75,0.06,0.14,NaN,NaN,NaN,NaN,NaN,NaN
18.70,0,-0.850,-1,0.05,0.12,4.59,1.26,0.15,NaN,NaN,NaN,NaN,NaN,NaN
18.79,0,-0.848,-1,0.02,0.12,2.07,4.18,0.16,NaN,NaN,NaN,NaN,NaN,NaN
18.87,0,-0.847,-1,0.00,0.06,0.36,2.54,1.50,NaN,NaN,NaN,NaN,NaN,NaN
18.96,0,-0.845,-1,0.02,0.06,0.53,0.02,2.35,NaN,NaN,NaN,NaN,NaN,NaN
19.04,0,-0.844,-1,0.02,0.05,0.22,0.23,1.67,NaN,NaN,NaN,NaN,NaN,NaN
19.12,0,-0.843,-1,0.02,0.05,0.12,0.06,1.96,NaN,NaN,NaN,NaN,NaN,NaN
19.23,0,-0.841,-1,0.03,0.06,0.06,0.02,1.53,NaN,NaN,NaN,NaN,NaN,NaN
19.31,0,-0.839,-1,0.03,0.05,0.03,0.86,2.01,NaN,NaN,NaN,NaN,NaN,NaN
19.40,0,-0.838,-1,0.02,0.05,0.75,0.86,2.76,NaN,NaN,NaN,NaN,NaN,NaN
19.49,0,-0.836,-1,0.03,0.06,2.61,3.22,1.32,NaN,NaN,NaN,NaN,NaN,NaN
19.58,0,-0.835,-1,0.03,0.55,2.55,0.55,0.10,NaN,NaN,NaN,NaN,NaN,NaN
19.66,0,-0.834,-1,0.03,3.09,0.05,0.39,0.32,NaN,NaN,NaN,NaN,NaN,NaN
19.74,0,-0.832,-1,2.43,1.58,0.40,0.18,0.22,NaN,NaN,NaN,NaN,NaN,NaN
19.82,0,-0.831,-1,2.46,0.29,0.22,0.04,0.16,NaN,NaN,NaN,NaN,NaN,NaN
19.90,0,-0.830,-1,2.42,0.09,0.13,0.01,0.16,NaN,NaN,NaN,NaN,NaN,NaN
19.98,0,-0.828,-1,2.44,0.06,0.06,0.02,0.16,NaN,NaN,NaN,NaN,NaN,NaN
20.08,0,-0.827,-1,2.44,0.07,0.05,0.03,0.17,NaN,NaN,NaN,NaN,NaN,NaN
20.16,0,-0.825,-1,2.44,1.05,0.02,0.05,0.16,NaN,NaN,NaN,NaN,NaN,NaN
20.24,0,-0.824,-1,2.46,5.85,0.01,0.05,0.16,NaN,NaN,NaN,NaN,NaN,NaN
20.33,0,-0.822,-1,1.48,6.73,1.57,0.05,0.15,NaN,NaN,NaN,NaN,NaN,NaN
20.43,0,-0.821,-1,0.10,3.10,3.23,1.16,0.14,NaN,NaN,NaN,NaN,NaN,NaN
20.52,0,-0.819,-1,0.08,0.15,2.91,1.58,0.86,NaN,NaN,NaN,NaN,NaN,NaN
20.59,0,-0.818,-1,0.08,0.16,0.11,0.09,1.26,NaN,NaN,NaN,NaN,NaN,NaN
20.68,0,-0.817,-1,0.08,0.06,0.31,0.26,2.83,NaN,NaN,NaN,NaN,NaN,NaN
20.76,0,-0.815,-1,0.08,0.06,0.14,0.09,2.57,NaN,NaN,NaN,NaN,NaN,NaN
20.86,0,-0.814,-1,0.08,0.06,0.06,0.11,2.57,NaN,NaN,NaN,NaN,NaN,NaN
20.94,0,-0.812,-1,0.07,0.05,1.54,0.95,2.18,NaN,NaN,NaN,NaN,NaN,NaN
21.04,0,-0.811,-1,0.07,1.65,2.39,2.11,0.94,NaN,NaN,NaN,NaN,NaN,NaN
21.11,0,-0.809,-1,0.35,3.92,1.12,0.41,0.02,NaN,NaN,NaN,NaN,NaN,NaN
