Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
3.20,0,-0.966,-1,0.05,0.19,5.55,0.01,0.38,NaN,NaN,NaN,NaN,NaN,NaN
3.28,0,-0.965,-1,0.04,0.19,6.71,0.15,0.39,NaN,NaN,NaN,NaN,NaN,NaN
3.36,0,-0.964,-1,0.04,0.14,9.62,0.19,0.58,NaN,NaN,NaN,NaN,NaN,NaN
3.44,0,-0.962,-1,0.05,0.07,10.42,0.09,0.62,NaN,NaN,NaN,NaN,NaN,NaN
3.52,0,-0.961,-1,0.04,0.17,10.42,0.00,0.67,NaN,NaN,NaN,NaN,NaN,NaN
3.60,0,-0.960,-1,0.06,0.22,10.42,0.06,0.62,NaN,NaN,NaN,NaN,NaN,NaN
3.68,0,-0.958,-1,0.06,0.18,10.42,0.05,0.60,NaN,NaN,NaN,NaN,NaN,NaN
3.76,0,-0.957,-1,0.05,0.15,10.42,0.08,0.60,NaN,NaN,NaN,NaN,NaN,NaN
3.83,0,-0.956,-1,0.06,0.13,10.42,0.13,0.61,NaN,NaN,NaN,NaN,NaN,NaN
3.91,0,-0.954,-1,0.05,0.12,8.50,0.23,0.60,NaN,NaN,NaN,NaN,NaN,NaN
4.00,0,-0.953,-1,0.05,0.09,3.41,0.30,0.60,NaN,NaN,NaN,NaN,NaN,NaN
4.08,0,-0.952,-1,0.06,0.48,0.72,0.28,0.58,NaN,NaN,NaN,NaN,NaN,NaN
4.16,0,-0.950,-1,0.05,0.45,0.31,0.19,0.47,NaN,NaN,NaN,NaN,NaN,NaN
4.23,0,-0.950,-1,0.06,0.31,0.15,0.10,0.38,NaN,NaN,NaN,NaN,NaN,NaN
4.30,0,-0.950,-1,0.05,0.01,0.13,0.06,0.50,NaN,NaN,NaN,NaN,NaN,NaN
4.38,0,-0.949,-1,0.06,0.02,0.07,0.09,0.60,NaN,NaN,NaN,NaN,NaN,NaN
4.46,0,-0.948,-1,0.06,0.24,0.25,0.08,0.59,NaN,NaN,NaN,NaN,NaN,NaN
4.54,0,-0.946,-1,0.06,0.16,0.18,0.07,0.60,NaN,NaN,NaN,NaN,NaN,NaN
4.62,0,-0.945,-1,0.01,0.14,0.17,0.07,0.58,NaN,NaN,NaN,NaN,NaN,NaN
4.70,0,-0.944,-1,0.16,0.11,0.26,0.12,0.58,NaN,NaN,NaN,NaN,NaN,NaN
4.77,0,-0.942,-1,0.14,0.06,1.43,0.24,0.61,NaN,NaN,NaN,NaN,NaN,NaN
4.85,0,-0.941,-1,0.02,0.12,2.11,0.36,0.61,NaN,NaN,NaN,NaN,NaN,NaN
4.94,0,-0.940,-1,0.02,0.11,2.52,0.22,0.59,NaN,NaN,NaN,NaN,NaN,NaN
5.01,0,-0.938,-1,0.03,0.11,4.04,0.22,0.59,NaN,NaN,NaN,NaN,NaN,NaN
5.10,0,-0.937,-1,0.02,0.11,6.39,0.21,0.59,NaN,NaN,NaN,NaN,NaN,NaN
5.18,0,-0.936,-1,0.02,0.10,10.42,0.20,0.58,NaN,NaN,NaN,NaN,NaN,NaN
5.26,0,-0.934,-1,0.02,0.09,10.42,0.19,0.58,NaN,NaN,NaN,NaN,NaN,NaN
5.33,0,-0.933,-1,0.02,0.09,10.42,0.19,0.58,NaN,NaN,NaN,NaN,NaN,NaN
5.42,0,-0.932,-1,0.88,0.11,10.42,0.19,0.57,NaN,NaN,NaN,NaN,NaN,NaN
5.50,0,-0.930,-1,1.25,0.11,10.42,0.19,0.56,NaN,NaN,NaN,NaN,NaN,NaN
5.58,0,-0.929,-1,1.26,0.09,10.42,0.18,0.58,NaN,NaN,NaN,NaN,NaN,NaN
5.66,0,-0.928,-1,1.28,0.08,10.42,0.19,0.57,NaN,NaN,NaN,NaN,NaN,NaN
5.74,0,-0.926,-1,1.13,0.09,10.42,0.18,0.58,NaN,NaN,NaN,NaN,NaN,NaN
5.81,0,-0.925,-1,1.14,0.08,10.42,0.18,0.57,NaN,NaN,NaN,NaN,NaN,NaN
5.89,0,-0.924,-1,1.24,0.09,10.42,0.18,0.56,NaN,NaN,NaN,NaN,NaN,NaN
5.97,0,-0.922,-1,0.99,0.09,10.42,0.05,0.55,NaN,NaN,NaN,NaN,NaN,NaN
6.05,0,-0.921,-1,0.52,0.09,10.42,0.22,0.53,NaN,NaN,NaN,NaN,NaN,NaN
6.13,0,-0.920,-1,0.46,0.08,10.42,0.19,0.56,NaN,NaN,NaN,NaN,NaN,NaN
6.21,0,-0.918,-1,0.44,0.08,10.42,0.19,0.56,NaN,NaN,NaN,NaN,NaN,NaN
6.29,0,-0.917,-1,0.44,0.09,10.42,0.20,0.56,NaN,NaN,NaN,NaN,NaN,NaN
6.37,0,-0.916,-1,0.43,0.10,10.42,0.19,0.56,NaN,NaN,NaN,NaN,NaN,NaN
6.45,0,-0.914,-1,0.45,0.10,10.42,0.19,0.56,NaN,NaN,NaN,NaN,NaN,NaN
6.52,0,-0.913,-1,0.44,0.11,10.42,0.18,0.58,NaN,NaN,NaN,NaN,NaN,NaN
6.61,0,-0.912,-1,0.42,0.10,10.42,0.19,0.56,NaN,NaN,NaN,NaN,NaN,NaN
6.68,0,-0.910,-1,0.29,0.11,10.42,0.18,0.58,NaN,NaN,NaN,NaN,NaN,NaN
6.76,0,-0.909,-1,0.31,0.10,10.42,0.19,0.58,NaN,NaN,NaN,NaN,NaN,NaN
6.84,0,-0.908,-1,0.31,0.10,4.30,0.19,0.61,NaN,NaN,NaN,NaN,NaN,NaN
6.92,0,-0.906,-1,0.31,0.09,1.16,0.19,0.58,NaN,NaN,NaN,NaN,NaN,NaN
7.00,0,-0.905,-1,0.31,0.09,0.10,0.19,0.58,NaN,NaN,NaN,NaN,NaN,NaN
7.08,0,-0.904,-1,0.31,0.07,0.00,0.19,0.60,NaN,NaN,NaN,NaN,NaN,NaN
7.16,0,-0.902,-1,0.32,0.09,0.09,0.19,0.60,NaN,NaN,NaN,NaN,NaN,NaN
7.24,0,-0.901,-1,0.32,0.11,0.07,0.19,0.61,NaN,NaN,NaN,NaN,NaN,NaN
7.32,0,-0.900,-1,0.31,0.04,0.06,0.19,0.58,NaN,NaN,NaN,NaN,NaN,NaN
7.40,0,-0.898,-1,0.31,0.10,0.10,0.19,0.59,NaN,NaN,NaN,NaN,NaN,NaN
7.48,0,-0.897,-1,0.31,0.01,0.06,0.19,0.59,NaN,NaN,NaN,NaN,NaN,NaN
7.56,0,-0.896,-1,0.32,0.26,0.23,0.19,0.59,NaN,NaN,NaN,NaN,NaN,NaN
7.64,0,-0.894,-1,0.31,0.31,0.40,0.19,0.58,NaN,NaN,NaN,NaN,NaN,NaN
7.72,0,-0.893,-1,0.31,0.03,0.38,0.31,0.58,NaN,NaN,NaN,NaN,NaN,NaN
7.80,0,-0.892,-1,0.32,0.19,0.10,0.29,0.38,NaN,NaN,NaN,NaN,NaN,NaN
7.89,0,-0.892,-1,0.32,0.12,0.08,0.06,0.38,NaN,NaN,NaN,NaN,NaN,NaN
7.97,0,-0.892,-1,0.60,0.02,0.27,0.00,0.55,NaN,NaN,NaN,NaN,NaN,NaN
8.04,0,-0.891,-1,0.59,0.01,0.37,0.02,0.50,NaN,NaN,NaN,NaN,NaN,NaN
8.12,0,-0.889,-1,0.48,0.07,0.62,0.09,0.46,NaN,NaN,NaN,NaN,NaN,NaN
8.20,0,-0.888,-1,0.45,0.12,0.52,0.06,0.52,NaN,NaN,NaN,NaN,NaN,NaN
8.29,0,-0.887,-1,0.44,0.16,0.54,0.12,0.36,NaN,NaN,NaN,NaN,NaN,NaN
8.37,0,-0.886,-1,0.41,0.21,0.54,0.07,0.44,NaN,NaN,NaN,NaN,NaN,NaN
8.45,0,-0.885,-1,0.41,0.44,0.67,0.08,0.34,NaN,NaN,NaN,NaN,NaN,NaN
8.53,0,-0.883,-1,0.40,0.47,0.85,0.04,0.59,NaN,NaN,NaN,NaN,NaN,NaN
8.61,0,-0.882,-1,0.40,0.60,1.22,0.33,0.59,NaN,NaN,NaN,NaN,NaN,NaN
8.69,0,-0.881,-1,0.40,0.73,0.19,0.13,0.62,NaN,NaN,NaN,NaN,NaN,NaN
8.77,0,-0.879,-1,0.40,0.20,0.07,0.31,0.62,NaN,NaN,NaN,NaN,NaN,NaN
8.85,0,-0.878,-1,0.40,0.80,0.06,0.19,0.62,NaN,NaN,NaN,NaN,NaN,NaN
8.93,0,-0.877,-1,0.39,1.30,0.19,0.17,0.60,NaN,NaN,NaN,NaN,NaN,NaN
9.01,0,-0.875,-1,0.38,1.79,0.34,0.13,0.59,NaN,NaN,NaN,NaN,NaN,NaN
9.09,0,-0.874,-1,0.38,2.04,0.25,0.13,0.60,NaN,NaN,NaN,NaN,NaN,NaN
9.17,0,-0.873,-1,0.38,3.06,0.26,0.14,0.58,NaN,NaN,NaN,NaN,NaN,NaN
9.25,0,-0.871,-1,0.37,4.81,0.25,0.16,0.56,NaN,NaN,NaN,NaN,NaN,NaN
9.33,0,-0.870,-1,0.37,5.85,0.02,0.18,0.56,NaN,NaN,NaN,NaN,NaN,NaN
9.42,0,-0.869,-1,0.37,5.98,0.04,0.14,0.58,NaN,NaN,NaN,NaN,NaN,NaN
9.50,0,-0.867,-1,0.39,5.69,0.06,0.09,0.59,NaN,NaN,NaN,NaN,NaN,NaN
9.58,0,-0.866,-1,0.38,4.25,0.01,0.06,0.61,NaN,NaN,NaN,NaN,NaN,NaN
9.66,0,-0.865,-1,0.37,4.83,0.05,0.14,0.60,NaN,NaN,NaN,NaN,NaN,NaN
9.73,0,-0.863,-1,0.38,6.13,0.01,0.19,0.56,NaN,NaN,NaN,NaN,NaN,NaN
9.81,0,-0.862,-1,0.38,6.53,0.02,0.17,0.59,NaN,NaN,NaN,NaN,NaN,NaN
9.89,0,-0.861,-1,0.39,6.36,0.01,0.17,0.56,NaN,NaN,NaN,NaN,NaN,NaN
9.97,0,-0.859,-1,0.37,6.72,0.01,0.17,0.56,NaN,NaN,NaN,NaN,NaN,NaN
10.05,0,-0.858,-1,0.38,6.75,0.02,0.17,0.58,NaN,NaN,NaN,NaN,NaN,NaN
10.13,0,-0.857,-1,0.37,4.77,0.01,0.16,0.58,NaN,NaN,NaN,NaN,NaN,NaN
10.21,0,-0.855,-1,0.36,4.44,0.00,0.16,0.58,NaN,NaN,NaN,NaN,NaN,NaN
10.29,0,-0.854,-1,0.37,4.72,0.01,0.17,0.58,NaN,NaN,NaN,NaN,NaN,NaN
10.37,0,-0.853,-1,0.39,4.16,0.01,0.17,0.56,NaN,NaN,NaN,NaN,NaN,NaN
10.46,0,-0.851,-1,0.39,3.04,0.00,0.16,0.58,NaN,NaN,NaN,NaN,NaN,NaN
10.54,0,-0.850,-1,0.39,1.78,0.01,0.09,0.60,NaN,NaN,NaN,NaN,NaN,NaN
10.63,0,-0.849,-1,0.37,1.52,0.01,0.25,0.57,NaN,NaN,NaN,NaN,NaN,NaN
10.71,0,-0.847,-1,0.37,1.99,0.06,0.19,0.58,NaN,NaN,NaN,NaN,NaN,NaN
10.79,0,-0.846,-1,0.36,1.53,0.05,0.15,0.57,NaN,NaN,NaN,NaN,NaN,NaN
10.87,0,-0.844,-1,0.37,1.19,0.06,0.12,0.58,NaN,NaN,NaN,NaN,NaN,NaN
10.95,0,-0.843,-1,0.37,0.58,0.16,0.10,0.57,NaN,NaN,NaN,NaN,NaN,NaN
11.03,0,-0.842,-1,0.38,0.49,0.09,0.41,0.61,NaN,NaN,NaN,NaN,NaN,NaN
11.11,0,-0.841,-1,0.39,0.21,0.04,0.40,0.59,NaN,NaN,NaN,NaN,NaN,NaN
11.18,0,-0.839,-1,0.38,0.24,0.07,0.19,0.58,NaN,NaN,NaN,NaN,NaN,NaN
11.26,0,-0.838,-1,0.40,0.21,0.05,0.32,0.60,NaN,NaN,NaN,NaN,NaN,NaN
11.34,0,-0.837,-1,0.38,0.06,0.06,0.31,0.60,NaN,NaN,NaN,NaN,NaN,NaN
11.42,0,-0.835,-1,0.38,0.12,0.04,0.06,0.58,NaN,NaN,NaN,NaN,NaN,NaN
11.50,0,-0.834,-1,0.37,0.19,0.04,0.13,0.58,NaN,NaN,NaN,NaN,NaN,NaN
11.58,0,-0.833,-1,0.37,0.05,0.03,0.19,0.47,NaN,NaN,NaN,NaN,NaN,NaN
11.67,0,-0.833,-1,0.38,0.07,0.04,0.06,0.41,NaN,NaN,NaN,NaN,NaN,NaN
11.77,0,-0.832,-1,0.64,0.13,0.34,0.25,0.50,NaN,NaN,NaN,NaN,NaN,NaN
11.85,0,-0.831,-1,0.65,0.00,0.18,0.06,0.57,NaN,NaN,NaN,NaN,NaN,NaN
11.93,0,-0.829,-1,0.29,0.03,0.11,0.01,0.57,NaN,NaN,NaN,NaN,NaN,NaN
12.01,0,-0.828,-1,0.25,0.03,0.12,0.08,0.59,NaN,NaN,NaN,NaN,NaN,NaN
12.09,0,-0.827,-1,0.12,0.10,0.13,0.02,0.58,NaN,NaN,NaN,NaN,NaN,NaN
12.17,0,-0.825,-1,1.32,0.07,0.17,0.06,0.51,NaN,NaN,NaN,NaN,NaN,NaN
12.25,0,-0.824,-1,1.84,0.06,0.37,0.33,0.20,NaN,NaN,NaN,NaN,NaN,NaN
12.34,0,-0.823,-1,2.30,0.14,0.50,0.33,0.21,NaN,NaN,NaN,NaN,NaN,NaN
12.41,0,-0.821,-1,2.59,0.06,0.47,0.27,0.32,NaN,NaN,NaN,NaN,NaN,NaN
12.50,0,-0.820,-1,2.64,0.15,0.12,0.09,0.66,NaN,NaN,NaN,NaN,NaN,NaN
12.58,0,-0.819,-1,2.59,0.15,0.16,0.21,0.61,NaN,NaN,NaN,NaN,NaN,NaN
12.66,0,-0.817,-1,2.57,0.13,0.00,0.27,0.57,NaN,NaN,NaN,NaN,NaN,NaN
12.73,0,-0.816,-1,2.60,0.13,0.06,0.26,0.58,NaN,NaN,NaN,NaN,NaN,NaN
12.82,0,-0.815,-1,2.86,0.10,0.08,0.17,0.59,NaN,NaN,NaN,NaN,NaN,NaN
12.90,0,-0.813,-1,3.21,0.02,0.05,0.16,0.56,NaN,NaN,NaN,NaN,NaN,NaN
12.98,0,-0.812,-1,3.59,0.17,0.04,0.16,0.56,NaN,NaN,NaN,NaN,NaN,NaN
13.06,0,-0.811,-1,3.65,0.11,0.03,0.16,0.59,NaN,NaN,NaN,NaN,NaN,NaN
13.14,0,-0.809,-1,3.44,0.02,0.02,0.15,0.56,NaN,NaN,NaN,NaN,NaN,NaN
13.21,0,-0.808,-1,2.80,0.15,0.02,0.13,0.54,NaN,NaN,NaN,NaN,NaN,NaN
13.29,0,-0.807,-1,2.58,0.14,0.01,0.13,0.55,NaN,NaN,NaN,NaN,NaN,NaN
13.37,0,-0.806,-1,2.38,0.12,0.03,0.13,0.53,NaN,NaN,NaN,NaN,NaN,NaN
13.45,0,-0.804,-1,2.19,0.14,0.03,0.13,0.41,NaN,NaN,NaN,NaN,NaN,NaN
13.53,0,-0.803,-1,2.10,0.14,0.02,0.13,0.43,NaN,NaN,NaN,NaN,NaN,NaN
13.61,0,-0.802,-1,2.11,0.14,0.02,0.13,0.51,NaN,NaN,NaN,NaN,NaN,NaN
13.69,0,-0.800,-1,1.67,0.14,0.00,0.14,0.60,NaN,NaN,NaN,NaN,NaN,NaN
13.77,0,-0.799,-1,0.32,0.15,0.02,0.14,0.61,NaN,NaN,NaN,NaN,NaN,NaN
13.85,0,-0.798,-1,0.35,0.14,0.01,0.13,0.61,NaN,NaN,NaN,NaN,NaN,NaN
13.93,0,-0.796,-1,0.12,0.13,0.05,0.14,0.61,NaN,NaN,NaN,NaN,NaN,NaN
14.01,0,-0.795,-1,0.13,0.13,0.02,0.12,0.60,NaN,NaN,NaN,NaN,NaN,NaN
14.08,0,-0.794,-1,0.31,0.13,0.01,0.05,0.16,NaN,NaN,NaN,NaN,NaN,NaN
14.16,0,-0.793,-1,0.58,0.12,0.00,0.30,0.18,NaN,NaN,NaN,NaN,NaN,NaN
14.24,0,-0.792,-1,0.57,0.24,0.19,0.24,0.33,NaN,NaN,NaN,NaN,NaN,NaN
14.32,0,-0.791,-1,1.63,0.51,0.72,0.61,0.50,NaN,NaN,NaN,NaN,NaN,NaN
14.39,0,-0.789,-1,2.44,0.86,1.49,0.97,1.19,NaN,NaN,NaN,NaN,NaN,NaN
14.47,0,-0.788,-1,2.77,1.08,3.60,1.30,0.95,NaN,NaN,NaN,NaN,NaN,NaN
14.55,0,-0.787,-1,3.12,1.79,5.20,0.72,1.64,NaN,NaN,NaN,NaN,NaN,NaN
14.63,0,-0.785,-1,3.39,2.46,7.27,1.44,2.36,NaN,NaN,NaN,NaN,NaN,NaN
14.71,0,-0.784,-1,3.27,1.94,6.31,1.37,2.62,NaN,NaN,NaN,NaN,NaN,NaN
14.79,0,-0.783,-1,2.93,1.73,4.47,0.98,2.57,NaN,NaN,NaN,NaN,NaN,NaN
14.87,0,-0.781,-1,2.80,1.52,3.77,0.51,2.38,NaN,NaN,NaN,NaN,NaN,NaN
14.95,0,-0.780,-1,2.70,0.84,3.07,1.69,2.23,NaN,NaN,NaN,NaN,NaN,NaN
15.03,0,-0.779,-1,2.68,0.79,2.81,1.57,2.18,NaN,NaN,NaN,NaN,NaN,NaN
15.11,0,-0.777,-1,2.51,0.26,1.74,0.53,1.44,NaN,NaN,NaN,NaN,NaN,NaN
15.19,0,-0.776,-1,2.28,0.09,0.28,0.06,0.86,NaN,NaN,NaN,NaN,NaN,NaN
15.27,0,-0.775,-1,2.18,0.02,0.15,0.40,0.01,NaN,NaN,NaN,NaN,NaN,NaN
15.35,0,-0.773,-1,1.47,0.12,0.21,0.43,0.32,NaN,NaN,NaN,NaN,NaN,NaN
15.43,0,-0.772,-1,0.21,0.16,0.17,0.38,0.60,NaN,NaN,NaN,NaN,NaN,NaN
15.51,0,-0.771,-1,0.17,0.15,0.11,0.25,0.57,NaN,NaN,NaN,NaN,NaN,NaN
15.59,0,-0.769,-1,0.28,0.13,0.06,0.21,0.56,NaN,NaN,NaN,NaN,NaN,NaN
15.67,0,-0.768,-1,0.34,0.04,0.06,0.06,0.55,NaN,NaN,NaN,NaN,NaN,NaN
15.75,0,-0.767,-1,0.77,0.13,0.21,0.38,0.11,NaN,NaN,NaN,NaN,NaN,NaN
15.83,0,-0.766,-1,2.26,0.39,0.94,0.94,0.48,NaN,NaN,NaN,NaN,NaN,NaN
15.91,0,-0.765,-1,2.46,0.58,1.63,1.47,0.56,NaN,NaN,NaN,NaN,NaN,NaN
15.98,0,-0.763,-1,2.84,1.75,2.56,0.90,2.02,NaN,NaN,NaN,NaN,NaN,NaN
16.06,0,-0.762,-1,3.05,2.07,3.62,1.23,3.21,NaN,NaN,NaN,NaN,NaN,NaN
16.14,0,-0.761,-1,3.05,1.94,4.05,1.30,3.47,NaN,NaN,NaN,NaN,NaN,NaN
16.22,0,-0.759,-1,2.87,1.55,3.39,0.86,2.79,NaN,NaN,NaN,NaN,NaN,NaN
16.30,0,-0.758,-1,2.66,0.99,2.24,1.42,1.91,NaN,NaN,NaN,NaN,NaN,NaN
16.38,0,-0.757,-1,2.47,0.50,1.15,0.49,0.82,NaN,NaN,NaN,NaN,NaN,NaN
16.46,0,-0.755,-1,2.28,0.13,0.11,0.26,0.32,NaN,NaN,NaN,NaN,NaN,NaN
16.54,0,-0.754,-1,1.46,0.09,0.46,0.59,0.35,NaN,NaN,NaN,NaN,NaN,NaN
16.62,0,-0.753,-1,0.20,0.17,0.24,0.34,0.39,NaN,NaN,NaN,NaN,NaN,NaN
16.71,0,-0.753,-1,0.34,0.11,0.11,0.20,0.44,NaN,NaN,NaN,NaN,NaN,NaN
16.80,0,-0.753,-1,0.28,0.09,0.05,0.03,0.34,NaN,NaN,NaN,NaN,NaN,NaN
16.87,0,-0.752,-1,1.71,0.10,0.31,0.43,0.04,NaN,NaN,NaN,NaN,NaN,NaN
16.95,0,-0.751,-1,2.69,0.77,1.81,0.47,0.53,NaN,NaN,NaN,NaN,NaN,NaN
17.03,0,-0.750,-1,3.06,1.69,4.78,1.71,1.64,NaN,NaN,NaN,NaN,NaN,NaN
17.11,0,-0.748,-1,3.29,2.04,6.79,3.10,1.42,NaN,NaN,NaN,NaN,NaN,NaN
17.19,0,-0.747,-1,3.44,2.20,8.17,3.91,2.26,NaN,NaN,NaN,NaN,NaN,NaN
17.27,0,-0.746,-1,3.68,2.50,10.42,4.74,2.85,NaN,NaN,NaN,NaN,NaN,NaN
17.34,0,-0.745,-1,4.05,2.97,10.42,5.79,3.48,NaN,NaN,NaN,NaN,NaN,NaN
17.42,0,-0.743,-1,4.73,4.31,10.42,7.95,4.10,NaN,NaN,NaN,NaN,NaN,NaN
17.50,0,-0.742,-1,5.46,5.96,10.42,9.36,4.46,NaN,NaN,NaN,NaN,NaN,NaN
17.58,0,-0.741,-1,6.42,7.30,10.42,9.36,4.60,NaN,NaN,NaN,NaN,NaN,NaN
17.66,0,-0.739,-1,6.90,8.05,10.42,9.36,5.09,NaN,NaN,NaN,NaN,NaN,NaN
17.74,0,-0.738,-1,7.16,8.44,10.42,9.36,5.54,NaN,NaN,NaN,NaN,NaN,NaN
17.82,0,-0.737,-1,7.29,8.48,10.42,9.36,7.04,NaN,NaN,NaN,NaN,NaN,NaN
17.90,0,-0.735,-1,7.53,8.15,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
17.98,0,-0.734,-1,7.70,7.87,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.06,0,-0.733,-1,7.87,6.18,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.14,0,-0.731,-1,7.84,5.58,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.22,0,-0.730,-1,7.76,5.51,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.31,0,-0.729,-1,7.69,5.55,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.39,0,-0.727,-1,7.60,5.37,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.47,0,-0.726,-1,7.58,5.23,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.56,0,-0.724,-1,7.54,5.30,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.64,0,-0.723,-1,7.52,5.75,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.72,0,-0.722,-1,7.54,5.91,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.80,0,-0.720,-1,7.54,5.93,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.88,0,-0.719,-1,7.42,5.72,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
18.96,0,-0.718,-1,7.42,5.67,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
19.04,0,-0.716,-1,7.41,5.87,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
19.12,0,-0.715,-1,7.45,5.94,10.42,9.36,8.07,NaN,NaN,NaN,NaN,NaN,NaN
