Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
2.86,0,-0.977,-1,2.95,0.57,1.58,1.48,1.08,NaN,NaN,NaN,NaN,NaN,NaN
2.94,0,-0.976,-1,3.19,0.35,1.41,1.28,1.00,NaN,NaN,NaN,NaN,NaN,NaN
3.03,0,-0.974,-1,2.44,0.03,0.31,0.25,0.19,NaN,NaN,NaN,NaN,NaN,NaN
3.11,0,-0.973,-1,0.27,0.06,0.40,0.19,0.19,NaN,NaN,NaN,NaN,NaN,NaN
3.19,0,-0.973,-1,0.40,0.05,0.45,0.36,0.35,NaN,NaN,NaN,NaN,NaN,NaN
3.26,0,-0.972,-1,2.41,0.98,2.10,1.00,1.70,NaN,NaN,NaN,NaN,NaN,NaN
3.35,0,-0.971,-1,2.37,0.69,1.84,0.89,0.51,NaN,NaN,NaN,NaN,NaN,NaN
3.43,0,-0.969,-1,0.14,0.13,0.02,0.12,0.28,NaN,NaN,NaN,NaN,NaN,NaN
3.51,0,-0.969,-1,0.56,0.29,0.37,0.11,0.12,NaN,NaN,NaN,NaN,NaN,NaN
3.59,0,-0.968,-1,2.79,1.13,1.48,0.55,1.51,NaN,NaN,NaN,NaN,NaN,NaN
3.67,0,-0.967,-1,3.01,0.97,1.72,0.58,0.60,NaN,NaN,NaN,NaN,NaN,NaN
3.76,0,-0.965,-1,0.64,0.02,0.32,0.48,0.63,NaN,NaN,NaN,NaN,NaN,NaN
3.84,0,-0.964,-1,0.32,0.47,0.69,0.55,0.56,NaN,NaN,NaN,NaN,NaN,NaN
3.92,0,-0.962,-1,2.78,1.00,1.87,0.98,0.65,NaN,NaN,NaN,NaN,NaN,NaN
4.00,0,-0.961,-1,2.76,0.43,1.54,0.59,0.52,NaN,NaN,NaN,NaN,NaN,NaN
4.09,0,-0.960,-1,0.13,0.15,0.68,0.96,0.91,NaN,NaN,NaN,NaN,NaN,NaN
4.17,0,-0.958,-1,2.36,0.61,1.07,1.68,1.47,NaN,NaN,NaN,NaN,NaN,NaN
4.26,0,-0.957,-1,3.05,0.69,1.56,1.00,0.74,NaN,NaN,NaN,NaN,NaN,NaN
4.34,0,-0.956,-1,3.11,0.50,1.42,0.67,0.52,NaN,NaN,NaN,NaN,NaN,NaN
4.42,0,-0.954,-1,3.03,0.25,1.05,1.30,0.82,NaN,NaN,NaN,NaN,NaN,NaN
4.51,0,-0.953,-1,1.45,0.08,0.37,0.42,0.36,NaN,NaN,NaN,NaN,NaN,NaN
4.58,0,-0.952,-1,0.02,0.04,0.46,0.32,0.37,NaN,NaN,NaN,NaN,NaN,NaN
4.66,0,-0.951,-1,2.57,1.31,1.95,0.83,1.44,NaN,NaN,NaN,NaN,NaN,NaN
4.74,0,-0.950,-1,2.58,1.53,2.64,1.55,0.77,NaN,NaN,NaN,NaN,NaN,NaN
4.83,0,-0.949,-1,0.12,0.08,0.12,0.23,0.87,NaN,NaN,NaN,NaN,NaN,NaN
4.91,0,-0.947,-1,0.02,0.21,0.21,0.54,0.42,NaN,NaN,NaN,NaN,NaN,NaN
4.99,0,-0.947,-1,1.83,0.83,1.64,0.47,1.27,NaN,NaN,NaN,NaN,NaN,NaN
5.07,0,-0.946,-1,2.87,2.64,2.11,1.33,0.55,NaN,NaN,NaN,NaN,NaN,NaN
5.15,0,-0.944,-1,1.68,0.40,0.30,0.16,0.51,NaN,NaN,NaN,NaN,NaN,NaN
5.23,0,-0.943,-1,0.47,0.31,0.11,0.45,0.14,NaN,NaN,NaN,NaN,NaN,NaN
5.31,0,-0.942,-1,2.33,2.39,1.91,0.99,0.56,NaN,NaN,NaN,NaN,NaN,NaN
5.40,0,-0.941,-1,2.78,1.72,2.23,1.35,0.90,NaN,NaN,NaN,NaN,NaN,NaN
5.48,0,-0.940,-1,0.09,0.36,0.37,0.72,0.28,NaN,NaN,NaN,NaN,NaN,NaN
5.56,0,-0.938,-1,1.48,0.85,1.76,1.40,0.69,NaN,NaN,NaN,NaN,NaN,NaN
5.64,0,-0.937,-1,2.86,1.84,2.85,1.94,1.32,NaN,NaN,NaN,NaN,NaN,NaN
5.73,0,-0.935,-1,0.17,0.17,0.43,0.32,0.00,NaN,NaN,NaN,NaN,NaN,NaN
5.81,0,-0.935,-1,1.19,0.42,0.45,0.44,0.34,NaN,NaN,NaN,NaN,NaN,NaN
5.89,0,-0.933,-1,1.78,1.22,1.70,1.19,1.10,NaN,NaN,NaN,NaN,NaN,NaN
5.98,0,-0.932,-1,2.59,1.53,2.06,1.84,2.32,NaN,NaN,NaN,NaN,NaN,NaN
6.06,0,-0.930,-1,0.17,0.26,0.44,0.49,0.04,NaN,NaN,NaN,NaN,NaN,NaN
6.14,0,-0.930,-1,0.26,0.59,0.78,0.82,0.44,NaN,NaN,NaN,NaN,NaN,NaN
6.22,0,-0.929,-1,2.06,3.09,3.07,2.14,1.41,NaN,NaN,NaN,NaN,NaN,NaN
6.30,0,-0.927,-1,1.25,0.27,0.11,0.37,0.42,NaN,NaN,NaN,NaN,NaN,NaN
6.39,0,-0.926,-1,0.42,0.41,0.52,0.06,0.22,NaN,NaN,NaN,NaN,NaN,NaN
6.47,0,-0.924,-1,1.94,1.72,2.48,1.17,0.61,NaN,NaN,NaN,NaN,NaN,NaN
6.55,0,-0.923,-1,2.17,2.63,4.72,3.14,1.34,NaN,NaN,NaN,NaN,NaN,NaN
6.63,0,-0.922,-1,0.17,0.05,0.27,0.35,0.13,NaN,NaN,NaN,NaN,NaN,NaN
6.72,0,-0.921,-1,0.44,0.59,0.69,0.16,0.01,NaN,NaN,NaN,NaN,NaN,NaN
6.80,0,-0.919,-1,2.67,3.28,4.37,2.13,0.79,NaN,NaN,NaN,NaN,NaN,NaN
6.89,0,-0.918,-1,2.65,1.14,1.71,0.57,1.24,NaN,NaN,NaN,NaN,NaN,NaN
6.97,0,-0.917,-1,0.08,0.09,0.26,0.58,0.25,NaN,NaN,NaN,NaN,NaN,NaN
7.05,0,-0.917,-1,0.06,0.31,0.32,0.00,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.12,0,-0.916,-1,2.68,2.98,3.64,1.82,0.61,NaN,NaN,NaN,NaN,NaN,NaN
7.21,0,-0.914,-1,2.71,1.84,2.92,1.58,0.64,NaN,NaN,NaN,NaN,NaN,NaN
7.30,0,-0.913,-1,0.09,0.18,0.19,0.37,0.19,NaN,NaN,NaN,NaN,NaN,NaN
7.37,0,-0.913,-1,0.59,0.41,0.38,0.09,0.04,NaN,NaN,NaN,NaN,NaN,NaN
7.46,0,-0.912,-1,2.76,1.90,2.59,1.42,0.93,NaN,NaN,NaN,NaN,NaN,NaN
7.54,0,-0.910,-1,2.03,0.44,1.22,1.37,0.46,NaN,NaN,NaN,NaN,NaN,NaN
7.63,0,-0.909,-1,0.12,0.01,0.20,0.43,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.70,0,-0.909,-1,0.03,0.03,0.05,0.26,0.04,NaN,NaN,NaN,NaN,NaN,NaN
7.78,0,-0.909,-1,0.03,0.08,0.13,0.19,0.47,NaN,NaN,NaN,NaN,NaN,NaN
7.85,0,-0.908,-1,0.01,0.06,0.28,0.78,1.14,NaN,NaN,NaN,NaN,NaN,NaN
7.93,0,-0.907,-1,0.03,0.31,2.87,0.67,1.66,NaN,NaN,NaN,NaN,NaN,NaN
8.02,0,-0.906,-1,0.02,0.17,2.93,1.49,0.48,NaN,NaN,NaN,NaN,NaN,NaN
8.10,0,-0.904,-1,0.03,0.08,0.30,0.55,0.72,NaN,NaN,NaN,NaN,NaN,NaN
8.18,0,-0.903,-1,0.03,0.17,0.17,0.12,0.21,NaN,NaN,NaN,NaN,NaN,NaN
8.25,0,-0.903,-1,0.03,0.15,0.02,0.23,0.30,NaN,NaN,NaN,NaN,NaN,NaN
8.33,0,-0.903,-1,0.03,0.49,4.51,1.12,0.22,NaN,NaN,NaN,NaN,NaN,NaN
8.41,0,-0.901,-1,0.02,0.11,1.43,0.06,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.49,0,-0.901,-1,0.02,0.13,0.31,0.10,0.35,NaN,NaN,NaN,NaN,NaN,NaN
8.57,0,-0.900,-1,0.02,0.85,3.98,0.69,0.10,NaN,NaN,NaN,NaN,NaN,NaN
8.65,0,-0.899,-1,0.02,0.09,2.29,0.58,0.31,NaN,NaN,NaN,NaN,NaN,NaN
8.73,0,-0.898,-1,0.04,0.28,0.18,0.35,0.19,NaN,NaN,NaN,NaN,NaN,NaN
8.81,0,-0.898,-1,0.04,1.06,4.79,0.42,0.10,NaN,NaN,NaN,NaN,NaN,NaN
8.89,0,-0.896,-1,0.03,0.16,4.10,0.00,0.02,NaN,NaN,NaN,NaN,NaN,NaN
8.98,0,-0.895,-1,0.05,0.22,0.14,0.23,0.04,NaN,NaN,NaN,NaN,NaN,NaN
9.05,0,-0.895,-1,0.04,0.14,1.22,0.79,1.65,NaN,NaN,NaN,NaN,NaN,NaN
9.13,0,-0.894,-1,0.04,0.09,1.22,4.42,1.17,NaN,NaN,NaN,NaN,NaN,NaN
9.22,0,-0.892,-1,0.05,0.08,0.06,0.23,0.22,NaN,NaN,NaN,NaN,NaN,NaN
9.29,0,-0.892,-1,0.04,0.06,0.20,0.76,0.14,NaN,NaN,NaN,NaN,NaN,NaN
9.37,0,-0.891,-1,0.05,0.06,0.33,1.73,0.06,NaN,NaN,NaN,NaN,NaN,NaN
9.46,0,-0.890,-1,0.03,0.06,0.49,3.35,0.06,NaN,NaN,NaN,NaN,NaN,NaN
9.54,0,-0.888,-1,0.05,0.06,0.28,0.26,0.24,NaN,NaN,NaN,NaN,NaN,NaN
9.62,0,-0.888,-1,0.04,0.06,0.00,0.62,0.16,NaN,NaN,NaN,NaN,NaN,NaN
9.70,0,-0.886,-1,0.06,0.06,0.82,1.10,0.09,NaN,NaN,NaN,NaN,NaN,NaN
9.78,0,-0.885,-1,0.04,0.05,0.48,4.61,0.06,NaN,NaN,NaN,NaN,NaN,NaN
9.87,0,-0.884,-1,0.04,0.05,0.26,9.17,0.06,NaN,NaN,NaN,NaN,NaN,NaN
9.95,0,-0.882,-1,0.05,0.05,0.07,9.30,0.09,NaN,NaN,NaN,NaN,NaN,NaN
10.04,0,-0.881,-1,0.05,0.06,0.03,9.30,0.07,NaN,NaN,NaN,NaN,NaN,NaN
10.12,0,-0.879,-1,0.03,0.05,0.05,9.30,0.06,NaN,NaN,NaN,NaN,NaN,NaN
10.20,0,-0.878,-1,0.04,0.05,0.06,9.30,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.29,0,-0.877,-1,0.03,0.04,0.06,9.30,0.06,NaN,NaN,NaN,NaN,NaN,NaN
10.37,0,-0.875,-1,0.05,0.05,0.07,9.30,0.06,NaN,NaN,NaN,NaN,NaN,NaN
10.46,0,-0.874,-1,0.04,0.05,0.08,9.30,0.06,NaN,NaN,NaN,NaN,NaN,NaN
10.54,0,-0.872,-1,0.04,0.05,0.08,9.30,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.63,0,-0.871,-1,0.04,0.04,0.08,9.30,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.71,0,-0.870,-1,0.04,0.05,0.08,8.16,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.79,0,-0.868,-1,0.04,0.05,0.08,0.78,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.87,0,-0.868,-1,0.04,0.05,0.07,0.62,0.05,NaN,NaN,NaN,NaN,NaN,NaN
10.94,0,-0.867,-1,0.05,0.08,0.11,0.31,0.07,NaN,NaN,NaN,NaN,NaN,NaN
11.01,0,-0.867,-1,0.04,0.74,0.46,0.18,0.07,NaN,NaN,NaN,NaN,NaN,NaN
11.10,0,-0.865,-1,0.04,3.12,1.51,0.13,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.18,0,-0.864,-1,0.03,4.47,0.98,0.10,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.27,0,-0.862,-1,0.05,3.61,0.42,0.09,0.05,NaN,NaN,NaN,NaN,NaN,NaN
11.35,0,-0.861,-1,0.03,3.10,0.17,0.09,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.43,0,-0.860,-1,0.04,2.09,1.43,0.08,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.51,0,-0.858,-1,0.04,3.73,5.33,0.04,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.59,0,-0.857,-1,0.04,5.83,4.76,0.06,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.68,0,-0.856,-1,0.04,5.83,6.30,0.06,0.08,NaN,NaN,NaN,NaN,NaN,NaN
11.76,0,-0.854,-1,0.04,4.52,10.30,0.19,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.84,0,-0.853,-1,0.05,4.59,10.54,0.21,0.06,NaN,NaN,NaN,NaN,NaN,NaN
11.92,0,-0.851,-1,0.04,1.53,6.19,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
12.00,0,-0.850,-1,0.04,0.19,0.01,0.12,0.06,NaN,NaN,NaN,NaN,NaN,NaN
12.08,0,-0.850,-1,0.05,0.15,0.25,0.10,0.08,NaN,NaN,NaN,NaN,NaN,NaN
12.17,0,-0.849,-1,0.04,0.06,0.05,0.95,0.77,NaN,NaN,NaN,NaN,NaN,NaN
12.26,0,-0.848,-1,0.03,0.05,0.00,3.89,3.14,NaN,NaN,NaN,NaN,NaN,NaN
12.34,0,-0.847,-1,0.04,0.04,0.11,3.49,2.61,NaN,NaN,NaN,NaN,NaN,NaN
12.42,0,-0.845,-1,0.04,0.05,0.00,0.86,1.68,NaN,NaN,NaN,NaN,NaN,NaN
12.50,0,-0.844,-1,0.05,0.54,1.28,1.36,0.40,NaN,NaN,NaN,NaN,NaN,NaN
12.58,0,-0.842,-1,0.04,1.27,4.61,1.79,0.38,NaN,NaN,NaN,NaN,NaN,NaN
12.67,0,-0.841,-1,0.05,0.31,3.94,1.16,0.57,NaN,NaN,NaN,NaN,NaN,NaN
12.75,0,-0.840,-1,0.02,0.14,0.29,0.50,0.02,NaN,NaN,NaN,NaN,NaN,NaN
12.82,0,-0.840,-1,0.05,0.31,0.12,0.46,0.62,NaN,NaN,NaN,NaN,NaN,NaN
12.91,0,-0.839,-1,0.04,1.52,2.43,2.19,2.44,NaN,NaN,NaN,NaN,NaN,NaN
12.99,0,-0.837,-1,0.04,0.07,0.40,0.63,1.05,NaN,NaN,NaN,NaN,NaN,NaN
13.07,0,-0.837,-1,0.04,0.24,0.33,0.56,0.29,NaN,NaN,NaN,NaN,NaN,NaN
13.15,0,-0.836,-1,0.04,1.30,1.64,0.55,1.21,NaN,NaN,NaN,NaN,NaN,NaN
13.23,0,-0.835,-1,0.03,2.77,4.52,2.38,1.16,NaN,NaN,NaN,NaN,NaN,NaN
13.31,0,-0.833,-1,0.04,0.15,0.06,0.19,0.16,NaN,NaN,NaN,NaN,NaN,NaN
13.39,0,-0.832,-1,0.03,0.44,0.25,0.26,0.23,NaN,NaN,NaN,NaN,NaN,NaN
13.47,0,-0.832,-1,0.03,2.22,3.18,1.69,0.47,NaN,NaN,NaN,NaN,NaN,NaN
13.55,0,-0.830,-1,0.03,0.94,1.71,0.61,1.20,NaN,NaN,NaN,NaN,NaN,NaN
13.63,0,-0.830,-1,0.04,0.16,0.38,0.52,0.31,NaN,NaN,NaN,NaN,NaN,NaN
13.71,0,-0.829,-1,0.03,1.44,1.92,0.66,1.43,NaN,NaN,NaN,NaN,NaN,NaN
13.80,0,-0.828,-1,0.04,2.26,2.98,1.69,1.07,NaN,NaN,NaN,NaN,NaN,NaN
13.88,0,-0.826,-1,0.03,0.03,0.32,0.69,0.57,NaN,NaN,NaN,NaN,NaN,NaN
13.96,0,-0.825,-1,0.05,0.94,1.16,0.96,0.56,NaN,NaN,NaN,NaN,NaN,NaN
14.05,0,-0.823,-1,2.82,1.85,1.75,0.50,0.83,NaN,NaN,NaN,NaN,NaN,NaN
14.13,0,-0.822,-1,2.75,0.46,0.77,1.02,0.54,NaN,NaN,NaN,NaN,NaN,NaN
14.21,0,-0.821,-1,0.09,0.03,0.22,0.28,0.15,NaN,NaN,NaN,NaN,NaN,NaN
14.29,0,-0.821,-1,0.13,0.02,0.14,0.36,0.21,NaN,NaN,NaN,NaN,NaN,NaN
14.37,0,-0.820,-1,2.48,1.67,2.35,0.92,0.46,NaN,NaN,NaN,NaN,NaN,NaN
14.45,0,-0.818,-1,1.58,0.38,1.21,1.07,0.88,NaN,NaN,NaN,NaN,NaN,NaN
14.53,0,-0.818,-1,0.08,0.14,0.41,0.56,0.28,NaN,NaN,NaN,NaN,NaN,NaN
14.61,0,-0.817,-1,1.80,0.65,1.02,0.90,0.31,NaN,NaN,NaN,NaN,NaN,NaN
14.69,0,-0.816,-1,3.01,2.10,3.62,1.84,1.56,NaN,NaN,NaN,NaN,NaN,NaN
14.77,0,-0.815,-1,2.49,0.05,0.52,0.56,0.21,NaN,NaN,NaN,NaN,NaN,NaN
14.85,0,-0.814,-1,1.65,0.90,1.14,0.94,0.41,NaN,NaN,NaN,NaN,NaN,NaN
14.93,0,-0.812,-1,2.02,1.50,2.31,0.86,0.79,NaN,NaN,NaN,NaN,NaN,NaN
15.02,0,-0.811,-1,0.12,0.28,0.44,0.32,0.03,NaN,NaN,NaN,NaN,NaN,NaN
15.10,0,-0.810,-1,1.24,1.49,3.05,1.20,0.94,NaN,NaN,NaN,NaN,NaN,NaN
15.19,0,-0.809,-1,0.06,0.33,0.10,0.22,0.22,NaN,NaN,NaN,NaN,NaN,NaN
15.26,0,-0.808,-1,1.77,1.37,1.74,0.48,0.94,NaN,NaN,NaN,NaN,NaN,NaN
15.36,0,-0.807,-1,2.63,1.46,1.70,0.66,1.07,NaN,NaN,NaN,NaN,NaN,NaN
15.44,0,-0.805,-1,0.66,0.82,1.27,0.89,0.35,NaN,NaN,NaN,NaN,NaN,NaN
15.53,0,-0.804,-1,1.83,1.46,2.12,0.83,0.82,NaN,NaN,NaN,NaN,NaN,NaN
15.61,0,-0.803,-1,0.05,0.12,0.24,0.35,0.01,NaN,NaN,NaN,NaN,NaN,NaN
15.69,0,-0.802,-1,2.29,2.33,2.74,0.51,0.73,NaN,NaN,NaN,NaN,NaN,NaN
15.77,0,-0.801,-1,2.21,0.38,0.33,0.09,0.26,NaN,NaN,NaN,NaN,NaN,NaN
15.85,0,-0.800,-1,0.35,0.73,1.21,0.73,0.44,NaN,NaN,NaN,NaN,NaN,NaN
15.93,0,-0.799,-1,0.07,1.67,2.47,1.89,1.31,NaN,NaN,NaN,NaN,NaN,NaN
16.01,0,-0.798,-1,0.02,0.39,0.31,0.32,1.08,NaN,NaN,NaN,NaN,NaN,NaN
16.09,0,-0.797,-1,0.21,0.20,0.22,0.44,0.22,NaN,NaN,NaN,NaN,NaN,NaN
16.17,0,-0.797,-1,0.11,0.21,3.73,1.04,0.03,NaN,NaN,NaN,NaN,NaN,NaN
16.25,0,-0.795,-1,1.49,1.30,1.59,0.54,0.12,NaN,NaN,NaN,NaN,NaN,NaN
16.34,0,-0.794,-1,0.01,1.49,0.27,0.24,0.08,NaN,NaN,NaN,NaN,NaN,NaN
16.42,0,-0.792,-1,0.30,0.22,1.69,0.61,1.32,NaN,NaN,NaN,NaN,NaN,NaN
16.50,0,-0.791,-1,1.70,0.21,2.95,1.93,0.55,NaN,NaN,NaN,NaN,NaN,NaN
16.59,0,-0.790,-1,0.08,1.00,0.28,0.13,0.13,NaN,NaN,NaN,NaN,NaN,NaN
16.67,0,-0.788,-1,0.22,2.77,0.20,0.30,0.04,NaN,NaN,NaN,NaN,NaN,NaN
16.75,0,-0.787,-1,0.97,2.23,1.38,0.45,1.11,NaN,NaN,NaN,NaN,NaN,NaN
16.83,0,-0.786,-1,0.35,0.36,0.58,0.79,1.25,NaN,NaN,NaN,NaN,NaN,NaN
16.91,0,-0.784,-1,0.87,0.24,3.99,3.44,2.25,NaN,NaN,NaN,NaN,NaN,NaN
16.99,0,-0.783,-1,0.06,0.48,1.50,1.35,0.36,NaN,NaN,NaN,NaN,NaN,NaN
17.07,0,-0.782,-1,0.54,1.02,0.31,0.47,0.29,NaN,NaN,NaN,NaN,NaN,NaN
17.15,0,-0.780,-1,0.50,0.01,0.42,1.55,1.40,NaN,NaN,NaN,NaN,NaN,NaN
17.23,0,-0.779,-1,0.08,0.54,2.69,2.42,1.32,NaN,NaN,NaN,NaN,NaN,NaN
17.31,0,-0.778,-1,0.14,1.69,3.79,1.36,0.95,NaN,NaN,NaN,NaN,NaN,NaN
17.39,0,-0.776,-1,0.01,0.26,0.28,0.45,0.29,NaN,NaN,NaN,NaN,NaN,NaN
17.46,0,-0.776,-1,0.03,0.15,0.18,0.34,0.36,NaN,NaN,NaN,NaN,NaN,NaN
17.54,0,-0.775,-1,0.03,0.18,1.52,0.80,1.38,NaN,NaN,NaN,NaN,NaN,NaN
17.62,0,-0.774,-1,2.06,1.78,2.89,1.70,0.56,NaN,NaN,NaN,NaN,NaN,NaN
17.70,0,-0.772,-1,0.69,0.61,0.06,0.19,0.19,NaN,NaN,NaN,NaN,NaN,NaN
17.78,0,-0.771,-1,0.01,0.19,0.19,0.40,0.33,NaN,NaN,NaN,NaN,NaN,NaN
17.86,0,-0.771,-1,0.31,0.38,1.04,1.31,0.74,NaN,NaN,NaN,NaN,NaN,NaN
17.93,0,-0.770,-1,1.76,2.79,3.40,2.14,0.62,NaN,NaN,NaN,NaN,NaN,NaN
18.01,0,-0.768,-1,2.45,1.04,1.43,0.63,0.82,NaN,NaN,NaN,NaN,NaN,NaN
18.12,0,-0.767,-1,0.14,0.06,0.22,0.46,0.09,NaN,NaN,NaN,NaN,NaN,NaN
18.20,0,-0.766,-1,1.79,1.09,2.02,0.90,1.30,NaN,NaN,NaN,NaN,NaN,NaN
18.28,0,-0.765,-1,2.32,2.83,3.69,2.90,0.65,NaN,NaN,NaN,NaN,NaN,NaN
18.36,0,-0.763,-1,0.18,0.15,0.16,0.46,0.48,NaN,NaN,NaN,NaN,NaN,NaN
18.43,0,-0.762,-1,0.03,0.06,0.22,0.44,0.31,NaN,NaN,NaN,NaN,NaN,NaN
18.50,0,-0.762,-1,1.97,0.87,1.81,1.74,0.79,NaN,NaN,NaN,NaN,NaN,NaN
18.58,0,-0.761,-1,0.41,0.19,0.18,0.11,0.17,NaN,NaN,NaN,NaN,NaN,NaN
18.66,0,-0.760,-1,0.02,0.16,0.23,0.39,0.13,NaN,NaN,NaN,NaN,NaN,NaN
18.74,0,-0.759,-1,1.81,2.46,3.80,2.06,0.45,NaN,NaN,NaN,NaN,NaN,NaN
18.82,0,-0.758,-1,0.45,0.80,1.80,0.88,1.75,NaN,NaN,NaN,NaN,NaN,NaN
18.89,0,-0.756,-1,0.01,0.14,0.32,0.61,0.24,NaN,NaN,NaN,NaN,NaN,NaN
18.97,0,-0.756,-1,0.41,1.27,1.83,0.49,0.92,NaN,NaN,NaN,NaN,NaN,NaN
19.05,0,-0.754,-1,0.73,1.75,3.34,2.35,0.91,NaN,NaN,NaN,NaN,NaN,NaN
19.13,0,-0.753,-1,0.62,1.78,1.79,0.77,0.48,NaN,NaN,NaN,NaN,NaN,NaN
19.21,0,-0.752,-1,0.04,1.20,1.47,1.63,1.74,NaN,NaN,NaN,NaN,NaN,NaN
19.29,0,-0.750,-1,0.08,0.53,0.64,0.54,0.56,NaN,NaN,NaN,NaN,NaN,NaN
