Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
2.68,0,-1.000,-1,0.14,0.01,0.16,0.18,0.19,NaN,NaN,NaN,NaN,NaN,NaN
2.76,0,-1.000,-1,0.10,0.03,0.16,0.19,0.19,NaN,NaN,NaN,NaN,NaN,NaN
2.86,0,-1.000,-1,0.13,0.01,0.16,0.19,0.19,NaN,NaN,NaN,NaN,NaN,NaN
2.94,0,-1.000,-1,0.16,0.02,0.16,0.19,0.19,NaN,NaN,NaN,NaN,NaN,NaN
3.04,0,-1.000,-1,0.14,0.02,0.16,0.20,0.20,NaN,NaN,NaN,NaN,NaN,NaN
3.12,0,-1.000,-1,0.03,0.04,0.17,0.21,0.20,NaN,NaN,NaN,NaN,NaN,NaN
3.21,0,-1.000,-1,0.13,0.09,0.15,0.21,0.13,NaN,NaN,NaN,NaN,NaN,NaN
3.29,0,-1.000,-1,0.20,0.13,0.17,0.19,0.05,NaN,NaN,NaN,NaN,NaN,NaN
3.40,0,-1.000,-1,0.21,0.12,0.18,0.18,0.02,NaN,NaN,NaN,NaN,NaN,NaN
3.50,0,-1.000,-1,0.18,0.09,0.16,0.19,0.31,NaN,NaN,NaN,NaN,NaN,NaN
3.61,0,-1.000,-1,0.10,0.11,0.17,0.21,0.20,NaN,NaN,NaN,NaN,NaN,NaN
3.71,0,-1.000,-1,0.06,0.11,0.18,0.23,0.19,NaN,NaN,NaN,NaN,NaN,NaN
3.79,0,-1.000,-1,0.23,0.15,0.19,0.25,0.19,NaN,NaN,NaN,NaN,NaN,NaN
3.89,0,-1.000,-1,0.34,0.15,0.18,0.19,0.12,NaN,NaN,NaN,NaN,NaN,NaN
3.97,0,-1.000,-1,0.19,0.14,0.21,0.20,0.10,NaN,NaN,NaN,NaN,NaN,NaN
4.07,0,-1.000,-1,0.32,0.24,0.20,0.19,0.09,NaN,NaN,NaN,NaN,NaN,NaN
4.15,0,-0.999,-1,2.36,0.35,0.43,0.43,0.21,NaN,NaN,NaN,NaN,NaN,NaN
4.24,0,-0.998,-1,2.60,0.20,0.25,0.35,0.11,NaN,NaN,NaN,NaN,NaN,NaN
4.33,0,-0.996,-1,2.70,0.03,0.14,0.19,0.12,NaN,NaN,NaN,NaN,NaN,NaN
4.42,0,-0.995,-1,2.91,0.05,0.16,0.21,0.05,NaN,NaN,NaN,NaN,NaN,NaN
4.51,0,-0.993,-1,3.03,0.04,0.14,0.22,0.03,NaN,NaN,NaN,NaN,NaN,NaN
4.59,0,-0.992,-1,3.08,0.04,0.17,0.22,0.03,NaN,NaN,NaN,NaN,NaN,NaN
4.68,0,-0.991,-1,3.02,0.01,0.11,0.22,0.03,NaN,NaN,NaN,NaN,NaN,NaN
4.77,0,-0.989,-1,2.97,0.02,0.12,0.19,0.04,NaN,NaN,NaN,NaN,NaN,NaN
4.87,0,-0.988,-1,2.91,0.05,0.08,0.19,0.03,NaN,NaN,NaN,NaN,NaN,NaN
4.97,0,-0.986,-1,2.23,0.06,0.05,0.13,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.05,0,-0.984,-1,0.54,0.15,0.05,0.04,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.13,0,-0.983,-1,1.27,0.01,0.00,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.22,0,-0.982,-1,0.43,0.08,0.01,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.30,0,-0.982,-1,0.38,0.06,0.02,0.07,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.40,0,-0.982,-1,0.37,0.66,0.05,0.07,0.05,NaN,NaN,NaN,NaN,NaN,NaN
5.49,0,-0.980,-1,0.37,4.11,0.01,0.13,0.05,NaN,NaN,NaN,NaN,NaN,NaN
5.58,0,-0.979,-1,0.33,7.63,0.02,0.06,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.65,0,-0.977,-1,0.37,8.72,0.01,0.04,0.05,NaN,NaN,NaN,NaN,NaN,NaN
5.73,0,-0.976,-1,0.38,8.61,0.02,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.81,0,-0.975,-1,0.38,8.48,0.02,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.89,0,-0.973,-1,0.36,8.42,0.03,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
5.97,0,-0.972,-1,0.36,7.56,0.03,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.06,0,-0.971,-1,0.36,4.76,0.03,0.01,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.15,0,-0.969,-1,0.36,1.57,0.03,0.00,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.25,0,-0.967,-1,0.36,0.42,0.40,0.01,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.32,0,-0.967,-1,0.36,0.22,0.15,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.40,0,-0.967,-1,0.36,0.30,0.24,0.00,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.48,0,-0.967,-1,0.36,0.19,3.07,0.01,0.05,NaN,NaN,NaN,NaN,NaN,NaN
6.58,0,-0.965,-1,0.36,0.16,7.04,0.04,0.05,NaN,NaN,NaN,NaN,NaN,NaN
6.66,0,-0.964,-1,0.36,0.15,7.31,0.01,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.74,0,-0.962,-1,0.36,0.14,7.19,0.02,0.05,NaN,NaN,NaN,NaN,NaN,NaN
6.84,0,-0.961,-1,0.36,0.14,6.41,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
6.95,0,-0.959,-1,0.36,0.14,5.80,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
7.05,0,-0.957,-1,0.36,0.14,5.34,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.17,0,-0.955,-1,0.36,0.14,4.37,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
7.26,0,-0.954,-1,0.36,0.14,3.94,0.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
7.34,0,-0.952,-1,0.35,0.14,3.33,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.44,0,-0.951,-1,0.35,0.11,2.37,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.53,0,-0.949,-1,0.36,0.13,0.43,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.61,0,-0.949,-1,0.36,0.12,0.31,0.02,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.71,0,-0.949,-1,0.36,0.14,0.25,0.03,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.79,0,-0.949,-1,0.36,0.12,0.08,0.31,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.86,0,-0.949,-1,0.35,0.13,0.01,0.73,0.06,NaN,NaN,NaN,NaN,NaN,NaN
7.95,0,-0.947,-1,0.36,0.13,0.01,1.54,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.04,0,-0.946,-1,0.36,0.12,0.03,4.94,0.18,NaN,NaN,NaN,NaN,NaN,NaN
8.13,0,-0.944,-1,0.36,0.13,0.03,4.69,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.22,0,-0.943,-1,0.35,0.13,0.04,4.42,0.13,NaN,NaN,NaN,NaN,NaN,NaN
8.32,0,-0.941,-1,0.35,0.13,0.04,4.18,0.07,NaN,NaN,NaN,NaN,NaN,NaN
8.40,0,-0.940,-1,0.35,0.13,0.03,4.05,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.48,0,-0.938,-1,0.36,0.13,0.04,3.65,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.56,0,-0.937,-1,0.35,0.13,0.04,2.51,0.06,NaN,NaN,NaN,NaN,NaN,NaN
8.65,0,-0.936,-1,0.35,0.13,0.04,1.00,0.07,NaN,NaN,NaN,NaN,NaN,NaN
8.74,0,-0.934,-1,0.35,0.13,0.04,0.60,0.01,NaN,NaN,NaN,NaN,NaN,NaN
8.82,0,-0.933,-1,0.36,0.12,0.04,0.69,0.32,NaN,NaN,NaN,NaN,NaN,NaN
8.91,0,-0.931,-1,0.36,0.13,0.04,0.36,0.15,NaN,NaN,NaN,NaN,NaN,NaN
8.98,0,-0.931,-1,0.35,0.13,0.04,1.23,1.34,NaN,NaN,NaN,NaN,NaN,NaN
9.06,0,-0.930,-1,0.36,0.14,0.04,1.75,2.68,NaN,NaN,NaN,NaN,NaN,NaN
9.13,0,-0.929,-1,0.35,0.13,0.03,3.42,4.83,NaN,NaN,NaN,NaN,NaN,NaN
9.23,0,-0.927,-1,0.36,0.14,0.34,5.64,5.55,NaN,NaN,NaN,NaN,NaN,NaN
9.34,0,-0.925,-1,0.36,0.13,1.59,7.06,4.98,NaN,NaN,NaN,NaN,NaN,NaN
9.42,0,-0.923,-1,0.35,0.14,7.58,7.89,3.69,NaN,NaN,NaN,NaN,NaN,NaN
9.51,0,-0.922,-1,0.36,0.18,10.47,9.38,3.50,NaN,NaN,NaN,NaN,NaN,NaN
9.60,0,-0.920,-1,0.36,0.22,10.47,9.38,4.10,NaN,NaN,NaN,NaN,NaN,NaN
9.69,0,-0.919,-1,0.34,0.65,10.47,9.38,5.08,NaN,NaN,NaN,NaN,NaN,NaN
9.78,0,-0.918,-1,0.35,6.33,10.47,9.38,6.47,NaN,NaN,NaN,NaN,NaN,NaN
9.87,0,-0.916,-1,0.36,10.42,10.47,9.38,7.74,NaN,NaN,NaN,NaN,NaN,NaN
9.94,0,-0.915,-1,0.36,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
10.03,0,-0.913,-1,0.36,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
10.12,0,-0.912,-1,0.35,10.42,10.47,9.38,8.22,NaN,NaN,NaN,NaN,NaN,NaN
10.20,0,-0.910,-1,0.38,10.42,10.45,9.35,7.01,NaN,NaN,NaN,NaN,NaN,NaN
10.31,0,-0.909,-1,0.40,10.42,8.83,8.52,6.32,NaN,NaN,NaN,NaN,NaN,NaN
10.39,0,-0.907,-1,2.53,10.42,8.48,8.14,6.32,NaN,NaN,NaN,NaN,NaN,NaN
10.48,0,-0.906,-1,3.99,10.42,8.41,8.58,6.66,NaN,NaN,NaN,NaN,NaN,NaN
10.56,0,-0.905,-1,4.38,10.42,10.31,9.38,7.99,NaN,NaN,NaN,NaN,NaN,NaN
10.66,0,-0.903,-1,4.75,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
10.75,0,-0.901,-1,5.41,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
10.83,0,-0.900,-1,6.37,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
10.92,0,-0.899,-1,6.82,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.00,0,-0.897,-1,6.91,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.09,0,-0.896,-1,6.75,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.19,0,-0.894,-1,6.56,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.27,0,-0.893,-1,6.34,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.36,0,-0.891,-1,6.49,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.45,0,-0.890,-1,6.65,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.53,0,-0.888,-1,6.88,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.62,0,-0.887,-1,7.65,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.70,0,-0.886,-1,8.11,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.77,0,-0.884,-1,8.84,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.86,0,-0.883,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
11.96,0,-0.881,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.04,0,-0.880,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.11,0,-0.879,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.19,0,-0.877,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.26,0,-0.876,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.34,0,-0.875,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.43,0,-0.873,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.52,0,-0.872,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.61,0,-0.870,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.70,0,-0.869,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.79,0,-0.867,-1,8.84,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.87,0,-0.866,-1,8.32,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
12.95,0,-0.865,-1,8.07,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
13.04,0,-0.863,-1,7.89,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
13.14,0,-0.862,-1,7.56,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
13.22,0,-0.860,-1,7.44,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
13.30,0,-0.859,-1,7.42,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
13.38,0,-0.858,-1,7.01,10.42,10.47,9.38,8.27,NaN,NaN,NaN,NaN,NaN,NaN
13.47,0,-0.856,-1,6.51,10.42,10.47,9.38,7.88,NaN,NaN,NaN,NaN,NaN,NaN
13.55,0,-0.855,-1,6.23,10.42,10.47,9.38,7.38,NaN,NaN,NaN,NaN,NaN,NaN
13.63,0,-0.853,-1,5.74,10.42,10.47,9.38,6.60,NaN,NaN,NaN,NaN,NaN,NaN
13.72,0,-0.852,-1,5.62,10.42,10.47,9.38,5.94,NaN,NaN,NaN,NaN,NaN,NaN
13.83,0,-0.850,-1,6.04,10.42,10.47,9.38,6.15,NaN,NaN,NaN,NaN,NaN,NaN
13.91,0,-0.849,-1,6.03,10.42,10.47,9.38,6.25,NaN,NaN,NaN,NaN,NaN,NaN
14.00,0,-0.847,-1,5.99,10.42,9.12,9.38,6.28,NaN,NaN,NaN,NaN,NaN,NaN
14.09,0,-0.846,-1,5.97,10.42,8.52,9.38,6.26,NaN,NaN,NaN,NaN,NaN,NaN
14.17,0,-0.844,-1,6.01,10.42,9.11,9.38,6.22,NaN,NaN,NaN,NaN,NaN,NaN
14.26,0,-0.843,-1,6.55,10.42,10.47,9.38,7.17,NaN,NaN,NaN,NaN,NaN,NaN
14.35,0,-0.841,-1,6.90,10.42,10.47,9.38,7.66,NaN,NaN,NaN,NaN,NaN,NaN
14.44,0,-0.840,-1,6.86,10.42,10.47,9.38,7.29,NaN,NaN,NaN,NaN,NaN,NaN
14.52,0,-0.839,-1,6.67,10.42,10.10,9.38,6.64,NaN,NaN,NaN,NaN,NaN,NaN
14.62,0,-0.837,-1,6.65,10.42,9.88,9.38,6.35,NaN,NaN,NaN,NaN,NaN,NaN
14.71,0,-0.835,-1,6.70,10.42,9.69,9.38,6.38,NaN,NaN,NaN,NaN,NaN,NaN
14.78,0,-0.834,-1,6.98,10.42,10.05,9.38,6.57,NaN,NaN,NaN,NaN,NaN,NaN
14.86,0,-0.833,-1,8.22,10.42,10.47,9.38,7.41,NaN,NaN,NaN,NaN,NaN,NaN
14.95,0,-0.831,-1,9.01,10.42,10.47,9.38,8.02,NaN,NaN,NaN,NaN,NaN,NaN
15.04,0,-0.830,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
15.13,0,-0.828,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
15.21,0,-0.827,-1,9.01,10.42,10.47,9.38,7.99,NaN,NaN,NaN,NaN,NaN,NaN
15.28,0,-0.826,-1,9.01,10.42,9.78,9.38,7.16,NaN,NaN,NaN,NaN,NaN,NaN
15.37,0,-0.824,-1,9.01,10.42,9.15,9.38,8.17,NaN,NaN,NaN,NaN,NaN,NaN
15.45,0,-0.823,-1,9.01,10.42,9.04,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
15.54,0,-0.821,-1,9.01,10.42,9.92,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
15.63,0,-0.820,-1,9.01,10.42,10.47,9.38,8.37,NaN,NaN,NaN,NaN,NaN,NaN
15.71,0,-0.819,-1,6.42,10.42,10.32,9.38,4.60,NaN,NaN,NaN,NaN,NaN,NaN
15.81,0,-0.817,-1,2.50,2.09,1.12,1.44,1.09,NaN,NaN,NaN,NaN,NaN,NaN
15.89,0,-0.816,-1,1.24,0.11,0.35,0.29,0.23,NaN,NaN,NaN,NaN,NaN,NaN
15.98,0,-0.815,-1,0.17,0.04,0.16,0.36,0.13,NaN,NaN,NaN,NaN,NaN,NaN
16.08,0,-0.815,-1,0.22,0.06,0.09,0.20,0.01,NaN,NaN,NaN,NaN,NaN,NaN
16.18,0,-0.815,-1,0.18,0.11,0.09,0.06,0.04,NaN,NaN,NaN,NaN,NaN,NaN
16.25,0,-0.815,-1,0.17,0.10,0.08,0.07,0.04,NaN,NaN,NaN,NaN,NaN,NaN
16.36,0,-0.815,-1,0.06,0.11,0.08,0.09,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.44,0,-0.814,-1,1.67,0.10,0.08,0.08,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.53,0,-0.813,-1,3.26,0.10,0.07,0.12,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.62,0,-0.811,-1,4.86,0.06,0.15,0.12,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.70,0,-0.810,-1,5.75,0.03,0.23,0.06,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.80,0,-0.808,-1,6.45,0.02,0.26,0.11,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.88,0,-0.807,-1,7.26,0.09,0.22,0.19,0.02,NaN,NaN,NaN,NaN,NaN,NaN
16.99,0,-0.805,-1,7.18,0.04,0.23,0.07,0.02,NaN,NaN,NaN,NaN,NaN,NaN
17.08,0,-0.804,-1,7.37,0.02,0.25,0.07,0.02,NaN,NaN,NaN,NaN,NaN,NaN
17.18,0,-0.802,-1,7.86,0.02,0.31,0.11,0.03,NaN,NaN,NaN,NaN,NaN,NaN
17.27,0,-0.801,-1,7.99,0.04,0.23,0.15,0.03,NaN,NaN,NaN,NaN,NaN,NaN
17.37,0,-0.799,-1,8.01,0.02,0.27,0.13,0.02,NaN,NaN,NaN,NaN,NaN,NaN
17.48,0,-0.797,-1,7.55,0.04,0.24,0.21,0.02,NaN,NaN,NaN,NaN,NaN,NaN
17.57,0,-0.796,-1,3.86,0.08,0.22,0.31,0.03,NaN,NaN,NaN,NaN,NaN,NaN
17.65,0,-0.794,-1,0.14,0.09,0.20,0.31,0.03,NaN,NaN,NaN,NaN,NaN,NaN
17.75,0,-0.794,-1,1.17,0.39,0.02,0.03,0.03,NaN,NaN,NaN,NaN,NaN,NaN
17.83,0,-0.792,-1,1.06,2.69,0.03,0.06,0.02,NaN,NaN,NaN,NaN,NaN,NaN
17.90,0,-0.791,-1,0.94,10.42,0.06,0.06,0.02,NaN,NaN,NaN,NaN,NaN,NaN
17.98,0,-0.790,-1,0.94,10.42,0.45,0.07,0.02,NaN,NaN,NaN,NaN,NaN,NaN
18.06,0,-0.789,-1,0.94,10.42,0.75,0.06,0.02,NaN,NaN,NaN,NaN,NaN,NaN
18.13,0,-0.787,-1,0.93,10.42,0.44,0.07,0.02,NaN,NaN,NaN,NaN,NaN,NaN
18.21,0,-0.786,-1,0.94,10.42,0.23,0.07,0.03,NaN,NaN,NaN,NaN,NaN,NaN
18.29,0,-0.785,-1,0.94,10.42,0.37,0.07,0.03,NaN,NaN,NaN,NaN,NaN,NaN
18.38,0,-0.783,-1,0.93,10.42,0.23,0.07,0.03,NaN,NaN,NaN,NaN,NaN,NaN
18.46,0,-0.782,-1,0.93,10.42,0.06,0.07,0.03,NaN,NaN,NaN,NaN,NaN,NaN
18.55,0,-0.780,-1,0.93,10.42,0.44,0.08,0.03,NaN,NaN,NaN,NaN,NaN,NaN
18.64,0,-0.779,-1,0.93,10.42,0.34,0.08,0.03,NaN,NaN,NaN,NaN,NaN,NaN
18.73,0,-0.778,-1,0.93,10.42,0.38,0.08,0.02,NaN,NaN,NaN,NaN,NaN,NaN
18.82,0,-0.776,-1,0.93,10.42,0.72,0.07,0.02,NaN,NaN,NaN,NaN,NaN,NaN
18.90,0,-0.775,-1,0.92,10.42,0.79,0.06,0.02,NaN,NaN,NaN,NaN,NaN,NaN
18.98,0,-0.773,-1,0.92,10.42,0.47,0.08,0.03,NaN,NaN,NaN,NaN,NaN,NaN
19.06,0,-0.772,-1,0.93,10.42,0.39,0.07,0.03,NaN,NaN,NaN,NaN,NaN,NaN
19.15,0,-0.771,-1,0.93,10.42,0.36,0.08,0.03,NaN,NaN,NaN,NaN,NaN,NaN
19.23,0,-0.769,-1,0.92,10.42,0.60,0.08,0.02,NaN,NaN,NaN,NaN,NaN,NaN
19.32,0,-0.768,-1,0.93,10.42,0.06,0.09,0.02,NaN,NaN,NaN,NaN,NaN,NaN
19.40,0,-0.766,-1,0.92,10.42,0.16,0.09,0.02,NaN,NaN,NaN,NaN,NaN,NaN
19.49,0,-0.765,-1,0.92,6.52,0.02,0.09,0.02,NaN,NaN,NaN,NaN,NaN,NaN
19.59,0,-0.763,-1,0.92,0.50,1.43,0.06,0.03,NaN,NaN,NaN,NaN,NaN,NaN
19.70,0,-0.762,-1,0.92,0.79,7.18,0.21,0.03,NaN,NaN,NaN,NaN,NaN,NaN
19.79,0,-0.760,-1,0.92,0.33,10.47,1.10,0.02,NaN,NaN,NaN,NaN,NaN,NaN
19.90,0,-0.758,-1,0.92,0.21,10.47,2.60,0.02,NaN,NaN,NaN,NaN,NaN,NaN
19.98,0,-0.757,-1,0.93,0.17,10.47,5.11,0.02,NaN,NaN,NaN,NaN,NaN,NaN
20.06,0,-0.755,-1,0.93,0.15,10.47,9.22,0.02,NaN,NaN,NaN,NaN,NaN,NaN
20.15,0,-0.754,-1,0.92,0.15,10.47,8.92,0.02,NaN,NaN,NaN,NaN,NaN,NaN
20.23,0,-0.752,-1,0.92,0.14,10.47,2.97,0.02,NaN,NaN,NaN,NaN,NaN,NaN
20.32,0,-0.751,-1,0.92,0.14,10.47,0.44,0.30,NaN,NaN,NaN,NaN,NaN,NaN
20.42,0,-0.749,-1,0.93,0.13,10.47,0.56,0.29,NaN,NaN,NaN,NaN,NaN,NaN
20.51,0,-0.748,-1,0.92,0.14,10.47,0.53,0.06,NaN,NaN,NaN,NaN,NaN,NaN
20.58,0,-0.746,-1,0.93,0.14,10.47,1.72,0.06,NaN,NaN,NaN,NaN,NaN,NaN
20.69,0,-0.745,-1,0.92,0.14,10.47,1.58,0.17,NaN,NaN,NaN,NaN,NaN,NaN
20.79,0,-0.743,-1,0.93,0.14,9.87,0.50,0.89,NaN,NaN,NaN,NaN,NaN,NaN
20.86,0,-0.742,-1,0.91,0.15,0.64,0.48,1.27,NaN,NaN,NaN,NaN,NaN,NaN
20.94,0,-0.741,-1,0.92,0.15,0.31,0.15,1.60,NaN,NaN,NaN,NaN,NaN,NaN
