Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
5.85,0,-0.954,-1,0.04,0.13,0.05,0.36,0.19,NaN,NaN,NaN,NaN,NaN,NaN
5.93,0,-0.954,-1,0.04,0.13,0.05,0.50,0.06,NaN,NaN,NaN,NaN,NaN,NaN
6.00,0,-0.954,-1,0.04,0.12,0.05,0.27,0.26,NaN,NaN,NaN,NaN,NaN,NaN
6.07,0,-0.954,-1,0.04,0.12,0.05,0.33,0.16,NaN,NaN,NaN,NaN,NaN,NaN
6.14,0,-0.953,-1,0.04,0.12,0.06,0.84,0.13,NaN,NaN,NaN,NaN,NaN,NaN
6.24,0,-0.952,-1,0.12,0.11,0.05,6.90,0.12,NaN,NaN,NaN,NaN,NaN,NaN
6.33,0,-0.950,-1,0.04,0.13,0.06,7.95,0.12,NaN,NaN,NaN,NaN,NaN,NaN
6.41,0,-0.949,-1,0.04,0.12,0.04,7.40,0.11,NaN,NaN,NaN,NaN,NaN,NaN
6.50,0,-0.947,-1,0.05,0.12,0.05,6.63,0.10,NaN,NaN,NaN,NaN,NaN,NaN
6.57,0,-0.946,-1,0.06,0.11,0.05,6.28,0.11,NaN,NaN,NaN,NaN,NaN,NaN
6.65,0,-0.945,-1,0.06,0.12,0.04,6.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
6.74,0,-0.943,-1,0.05,0.12,0.05,5.83,0.10,NaN,NaN,NaN,NaN,NaN,NaN
6.81,0,-0.942,-1,0.05,0.12,0.05,5.78,0.10,NaN,NaN,NaN,NaN,NaN,NaN
6.88,0,-0.941,-1,0.04,0.12,0.05,5.54,0.11,NaN,NaN,NaN,NaN,NaN,NaN
6.98,0,-0.939,-1,0.05,0.12,0.05,6.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.07,0,-0.938,-1,0.05,0.13,0.04,7.38,0.10,NaN,NaN,NaN,NaN,NaN,NaN
7.14,0,-0.936,-1,0.05,0.12,0.05,7.92,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.24,0,-0.935,-1,0.06,0.12,0.06,9.30,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.31,0,-0.934,-1,0.05,0.12,0.05,9.38,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.38,0,-0.932,-1,0.06,0.12,0.04,9.38,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.46,0,-0.931,-1,0.05,0.12,0.05,9.38,0.10,NaN,NaN,NaN,NaN,NaN,NaN
7.53,0,-0.930,-1,0.05,0.12,0.05,9.38,0.10,NaN,NaN,NaN,NaN,NaN,NaN
7.60,0,-0.929,-1,0.05,0.12,0.05,9.38,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.70,0,-0.927,-1,0.05,0.12,0.05,9.38,0.07,NaN,NaN,NaN,NaN,NaN,NaN
7.77,0,-0.926,-1,0.05,0.11,0.05,9.38,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.86,0,-0.925,-1,0.05,0.12,0.05,9.38,0.11,NaN,NaN,NaN,NaN,NaN,NaN
7.95,0,-0.923,-1,0.05,0.12,0.05,9.38,0.10,NaN,NaN,NaN,NaN,NaN,NaN
8.05,0,-0.921,-1,0.05,0.12,0.05,9.38,0.10,NaN,NaN,NaN,NaN,NaN,NaN
8.14,0,-0.920,-1,0.05,0.12,0.05,9.38,0.10,NaN,NaN,NaN,NaN,NaN,NaN
8.23,0,-0.918,-1,0.06,0.12,0.04,9.38,0.10,NaN,NaN,NaN,NaN,NaN,NaN
8.33,0,-0.917,-1,0.05,0.12,0.05,9.38,0.11,NaN,NaN,NaN,NaN,NaN,NaN
8.42,0,-0.915,-1,0.05,0.12,0.05,9.38,0.10,NaN,NaN,NaN,NaN,NaN,NaN
8.49,0,-0.914,-1,0.05,0.11,0.05,8.04,0.09,NaN,NaN,NaN,NaN,NaN,NaN
8.59,0,-0.912,-1,0.05,0.12,0.05,1.56,0.11,NaN,NaN,NaN,NaN,NaN,NaN
8.68,0,-0.911,-1,0.06,0.13,0.06,0.44,0.11,NaN,NaN,NaN,NaN,NaN,NaN
8.78,0,-0.911,-1,0.05,0.13,0.28,0.24,0.12,NaN,NaN,NaN,NaN,NaN,NaN
8.87,0,-0.910,-1,0.05,0.12,1.29,0.15,0.10,NaN,NaN,NaN,NaN,NaN,NaN
8.94,0,-0.909,-1,0.05,0.12,1.26,0.11,0.10,NaN,NaN,NaN,NaN,NaN,NaN
9.04,0,-0.908,-1,0.05,0.12,0.25,0.02,0.10,NaN,NaN,NaN,NaN,NaN,NaN
9.13,0,-0.907,-1,0.05,0.12,1.76,0.03,0.10,NaN,NaN,NaN,NaN,NaN,NaN
9.22,0,-0.906,-1,0.05,0.02,10.46,0.06,0.11,NaN,NaN,NaN,NaN,NaN,NaN
9.31,0,-0.904,-1,0.05,0.15,10.46,0.04,0.10,NaN,NaN,NaN,NaN,NaN,NaN
9.41,0,-0.903,-1,0.05,0.12,10.46,0.02,0.10,NaN,NaN,NaN,NaN,NaN,NaN
9.50,0,-0.901,-1,0.05,0.13,10.46,0.02,0.10,NaN,NaN,NaN,NaN,NaN,NaN
9.59,0,-0.900,-1,0.05,0.12,10.46,0.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
9.68,0,-0.898,-1,0.05,0.12,10.46,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
9.77,0,-0.897,-1,0.05,0.12,10.46,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
9.86,0,-0.895,-1,0.05,0.12,10.46,0.00,0.10,NaN,NaN,NaN,NaN,NaN,NaN
9.95,0,-0.894,-1,0.05,0.11,10.46,0.00,0.10,NaN,NaN,NaN,NaN,NaN,NaN
10.04,0,-0.892,-1,0.05,0.11,10.46,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
10.13,0,-0.891,-1,0.05,0.12,10.46,0.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
10.22,0,-0.889,-1,0.06,0.11,10.46,0.01,0.09,NaN,NaN,NaN,NaN,NaN,NaN
10.31,0,-0.888,-1,0.05,0.11,10.46,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
10.40,0,-0.886,-1,0.05,0.11,10.20,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
10.49,0,-0.885,-1,0.05,0.12,10.02,0.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
10.57,0,-0.883,-1,0.05,0.12,9.82,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
10.66,0,-0.882,-1,0.05,0.46,8.90,0.00,0.10,NaN,NaN,NaN,NaN,NaN,NaN
10.73,0,-0.881,-1,0.05,0.00,8.41,0.00,0.10,NaN,NaN,NaN,NaN,NaN,NaN
10.81,0,-0.879,-1,0.05,0.20,8.22,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
10.90,0,-0.878,-1,0.05,0.16,6.82,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
10.99,0,-0.876,-1,0.05,5.75,2.17,0.04,0.12,NaN,NaN,NaN,NaN,NaN,NaN
11.09,0,-0.875,-1,0.04,9.28,0.46,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.18,0,-0.873,-1,0.04,9.14,0.22,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.27,0,-0.872,-1,0.05,9.88,0.12,0.01,0.11,NaN,NaN,NaN,NaN,NaN,NaN
11.37,0,-0.870,-1,0.04,9.92,0.07,0.00,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.46,0,-0.868,-1,0.05,9.66,0.05,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.55,0,-0.867,-1,0.05,9.23,0.03,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.65,0,-0.865,-1,0.05,9.19,0.03,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.74,0,-0.864,-1,0.04,8.83,0.03,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.83,0,-0.862,-1,0.05,6.87,0.04,0.00,0.10,NaN,NaN,NaN,NaN,NaN,NaN
11.92,0,-0.861,-1,0.04,5.06,0.04,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.01,0,-0.859,-1,0.04,3.45,0.03,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.10,0,-0.858,-1,0.25,3.12,0.04,0.02,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.19,0,-0.856,-1,0.69,2.95,0.04,0.00,0.09,NaN,NaN,NaN,NaN,NaN,NaN
12.29,0,-0.855,-1,2.66,4.91,0.03,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.38,0,-0.853,-1,2.66,5.25,0.02,0.01,0.09,NaN,NaN,NaN,NaN,NaN,NaN
12.47,0,-0.852,-1,2.67,5.72,0.03,0.02,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.56,0,-0.850,-1,2.92,6.47,0.03,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.65,0,-0.849,-1,3.11,7.45,0.03,0.01,0.09,NaN,NaN,NaN,NaN,NaN,NaN
12.74,0,-0.847,-1,3.18,8.02,0.03,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.83,0,-0.846,-1,3.25,8.22,0.03,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
12.92,0,-0.844,-1,3.20,7.35,0.02,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
13.02,0,-0.842,-1,2.97,4.95,0.09,0.12,0.07,NaN,NaN,NaN,NaN,NaN,NaN
13.11,0,-0.841,-1,2.69,3.56,0.06,0.01,0.10,NaN,NaN,NaN,NaN,NaN,NaN
13.20,0,-0.839,-1,2.66,3.38,0.01,0.03,0.10,NaN,NaN,NaN,NaN,NaN,NaN
13.29,0,-0.838,-1,2.61,2.98,0.04,0.02,0.09,NaN,NaN,NaN,NaN,NaN,NaN
13.38,0,-0.836,-1,2.60,2.64,0.17,0.14,0.06,NaN,NaN,NaN,NaN,NaN,NaN
13.47,0,-0.835,-1,2.60,2.02,0.26,0.26,0.11,NaN,NaN,NaN,NaN,NaN,NaN
13.56,0,-0.833,-1,2.57,1.65,0.47,0.44,0.26,NaN,NaN,NaN,NaN,NaN,NaN
13.65,0,-0.832,-1,2.76,2.80,1.61,1.20,2.13,NaN,NaN,NaN,NaN,NaN,NaN
13.74,0,-0.830,-1,3.65,4.75,4.45,4.65,7.10,NaN,NaN,NaN,NaN,NaN,NaN
13.83,0,-0.829,-1,3.96,6.25,6.31,5.88,8.04,NaN,NaN,NaN,NaN,NaN,NaN
13.92,0,-0.827,-1,4.07,6.60,6.91,6.26,7.62,NaN,NaN,NaN,NaN,NaN,NaN
14.01,0,-0.826,-1,3.97,6.56,7.47,6.40,6.71,NaN,NaN,NaN,NaN,NaN,NaN
14.10,0,-0.824,-1,3.78,5.71,9.14,5.83,4.27,NaN,NaN,NaN,NaN,NaN,NaN
14.19,0,-0.823,-1,3.69,4.86,9.33,6.59,4.86,NaN,NaN,NaN,NaN,NaN,NaN
14.28,0,-0.821,-1,3.68,4.82,8.17,6.97,6.30,NaN,NaN,NaN,NaN,NaN,NaN
14.37,0,-0.820,-1,3.49,4.66,7.67,6.24,6.01,NaN,NaN,NaN,NaN,NaN,NaN
14.46,0,-0.818,-1,3.47,4.73,7.83,7.18,5.78,NaN,NaN,NaN,NaN,NaN,NaN
14.56,0,-0.817,-1,3.50,4.41,8.61,8.13,6.08,NaN,NaN,NaN,NaN,NaN,NaN
14.64,0,-0.815,-1,3.53,4.39,8.91,8.49,6.43,NaN,NaN,NaN,NaN,NaN,NaN
14.73,0,-0.814,-1,3.54,5.23,9.02,8.36,5.82,NaN,NaN,NaN,NaN,NaN,NaN
14.82,0,-0.812,-1,3.51,5.20,8.71,7.84,5.80,NaN,NaN,NaN,NaN,NaN,NaN
14.91,0,-0.811,-1,3.30,4.71,7.87,7.60,5.88,NaN,NaN,NaN,NaN,NaN,NaN
15.00,0,-0.809,-1,2.98,4.16,7.09,6.83,5.82,NaN,NaN,NaN,NaN,NaN,NaN
15.09,0,-0.808,-1,2.71,3.82,6.55,6.41,5.52,NaN,NaN,NaN,NaN,NaN,NaN
15.18,0,-0.806,-1,2.72,3.72,6.54,6.40,5.52,NaN,NaN,NaN,NaN,NaN,NaN
15.27,0,-0.805,-1,2.73,3.62,6.50,5.89,5.14,NaN,NaN,NaN,NaN,NaN,NaN
15.36,0,-0.803,-1,2.74,3.44,6.40,5.76,4.94,NaN,NaN,NaN,NaN,NaN,NaN
15.45,0,-0.802,-1,2.72,3.17,5.99,5.57,4.86,NaN,NaN,NaN,NaN,NaN,NaN
15.54,0,-0.800,-1,2.65,3.00,5.25,6.48,6.47,NaN,NaN,NaN,NaN,NaN,NaN
15.63,0,-0.799,-1,2.70,3.35,5.35,7.53,8.21,NaN,NaN,NaN,NaN,NaN,NaN
15.73,0,-0.797,-1,2.80,3.49,5.49,7.53,8.11,NaN,NaN,NaN,NaN,NaN,NaN
15.80,0,-0.796,-1,2.80,3.50,5.50,7.32,8.07,NaN,NaN,NaN,NaN,NaN,NaN
15.89,0,-0.795,-1,2.79,3.45,5.30,6.45,7.83,NaN,NaN,NaN,NaN,NaN,NaN
15.98,0,-0.793,-1,2.79,3.28,4.67,5.82,7.62,NaN,NaN,NaN,NaN,NaN,NaN
16.07,0,-0.792,-1,2.82,3.42,4.71,6.07,7.68,NaN,NaN,NaN,NaN,NaN,NaN
16.17,0,-0.790,-1,2.85,3.90,4.75,6.07,7.68,NaN,NaN,NaN,NaN,NaN,NaN
16.27,0,-0.788,-1,3.02,8.21,5.59,6.25,7.13,NaN,NaN,NaN,NaN,NaN,NaN
16.36,0,-0.787,-1,3.05,8.03,5.91,6.80,6.92,NaN,NaN,NaN,NaN,NaN,NaN
16.46,0,-0.785,-1,3.12,7.64,5.86,6.51,6.92,NaN,NaN,NaN,NaN,NaN,NaN
16.55,0,-0.784,-1,3.12,6.87,5.38,6.02,6.92,NaN,NaN,NaN,NaN,NaN,NaN
16.65,0,-0.782,-1,3.07,5.93,4.85,5.93,6.92,NaN,NaN,NaN,NaN,NaN,NaN
16.72,0,-0.781,-1,3.06,5.75,4.69,5.53,6.92,NaN,NaN,NaN,NaN,NaN,NaN
16.79,0,-0.780,-1,3.02,5.35,4.59,5.35,6.92,NaN,NaN,NaN,NaN,NaN,NaN
16.90,0,-0.778,-1,2.94,4.83,4.63,5.92,6.97,NaN,NaN,NaN,NaN,NaN,NaN
16.97,0,-0.777,-1,2.95,4.80,4.72,6.48,7.77,NaN,NaN,NaN,NaN,NaN,NaN
17.07,0,-0.775,-1,2.97,4.76,5.07,6.96,7.90,NaN,NaN,NaN,NaN,NaN,NaN
17.18,0,-0.773,-1,3.15,5.25,5.78,7.71,8.35,NaN,NaN,NaN,NaN,NaN,NaN
17.25,0,-0.772,-1,3.49,6.09,7.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
17.35,0,-0.770,-1,3.54,6.27,8.57,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
17.45,0,-0.769,-1,3.56,6.59,9.86,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
17.55,0,-0.767,-1,3.82,7.70,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
17.65,0,-0.766,-1,3.96,8.05,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
17.74,0,-0.764,-1,4.00,8.55,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
17.82,0,-0.763,-1,4.02,8.48,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
17.92,0,-0.761,-1,4.10,8.96,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
17.99,0,-0.760,-1,4.14,10.47,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.06,0,-0.759,-1,4.28,10.47,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.16,0,-0.757,-1,4.33,10.47,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.26,0,-0.755,-1,4.26,10.47,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.34,0,-0.754,-1,3.58,10.47,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.43,0,-0.752,-1,3.60,10.47,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.53,0,-0.751,-1,3.84,10.47,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.60,0,-0.750,-1,4.06,10.42,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.68,0,-0.748,-1,4.12,10.47,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.79,0,-0.747,-1,4.11,10.47,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.89,0,-0.745,-1,4.10,9.66,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
18.96,0,-0.744,-1,4.09,8.60,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
19.04,0,-0.742,-1,4.09,8.44,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
19.13,0,-0.741,-1,4.13,9.01,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
19.23,0,-0.739,-1,4.37,10.47,10.46,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
19.32,0,-0.738,-1,4.23,9.93,9.29,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
19.43,0,-0.736,-1,4.08,9.36,8.87,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
19.51,0,-0.735,-1,4.08,9.49,8.89,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
19.60,0,-0.733,-1,4.02,8.96,7.47,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
19.69,0,-0.731,-1,3.88,7.66,6.19,7.10,5.48,NaN,NaN,NaN,NaN,NaN,NaN
19.77,0,-0.730,-1,3.61,6.42,5.35,5.13,3.83,NaN,NaN,NaN,NaN,NaN,NaN
19.87,0,-0.728,-1,3.27,5.01,4.70,5.67,4.81,NaN,NaN,NaN,NaN,NaN,NaN
19.97,0,-0.727,-1,3.31,5.06,5.30,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
20.08,0,-0.725,-1,3.48,5.84,6.48,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
20.18,0,-0.723,-1,3.48,5.25,5.76,9.38,8.35,NaN,NaN,NaN,NaN,NaN,NaN
20.27,0,-0.722,-1,3.35,3.62,4.07,8.04,8.35,NaN,NaN,NaN,NaN,NaN,NaN
20.35,0,-0.721,-1,2.94,2.57,3.56,4.07,3.76,NaN,NaN,NaN,NaN,NaN,NaN
20.45,0,-0.719,-1,2.39,1.55,1.97,0.48,0.24,NaN,NaN,NaN,NaN,NaN,NaN
20.55,0,-0.717,-1,2.37,1.59,0.94,0.16,0.08,NaN,NaN,NaN,NaN,NaN,NaN
20.64,0,-0.716,-1,2.41,1.97,1.42,1.42,0.09,NaN,NaN,NaN,NaN,NaN,NaN
20.73,0,-0.714,-1,2.48,2.19,1.45,3.58,4.90,NaN,NaN,NaN,NaN,NaN,NaN
20.80,0,-0.713,-1,2.46,2.20,1.43,1.85,1.36,NaN,NaN,NaN,NaN,NaN,NaN
20.90,0,-0.711,-1,2.36,1.72,1.66,1.04,0.19,NaN,NaN,NaN,NaN,NaN,NaN
