Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
1.64,0,-0.996,-1,0.72,0.06,0.03,0.20,0.07,NaN,NaN,NaN,NaN,NaN,NaN
1.73,0,-0.994,-1,0.74,0.04,0.02,0.19,0.07,NaN,NaN,NaN,NaN,NaN,NaN
1.81,0,-0.993,-1,0.84,0.03,0.03,0.19,0.04,NaN,NaN,NaN,NaN,NaN,NaN
1.90,0,-0.991,-1,1.20,0.01,0.04,0.19,0.05,NaN,NaN,NaN,NaN,NaN,NaN
1.99,0,-0.990,-1,1.46,0.05,0.14,0.19,0.01,NaN,NaN,NaN,NaN,NaN,NaN
2.09,0,-0.988,-1,1.76,0.02,0.17,0.21,0.00,NaN,NaN,NaN,NaN,NaN,NaN
2.21,0,-0.987,-1,1.94,0.00,0.18,0.19,0.01,NaN,NaN,NaN,NaN,NaN,NaN
2.29,0,-0.985,-1,2.13,0.05,0.31,0.17,0.06,NaN,NaN,NaN,NaN,NaN,NaN
2.37,0,-0.983,-1,2.23,0.03,0.31,0.10,0.07,NaN,NaN,NaN,NaN,NaN,NaN
2.45,0,-0.982,-1,2.40,0.06,0.40,0.02,0.15,NaN,NaN,NaN,NaN,NaN,NaN
2.54,0,-0.980,-1,2.54,0.11,0.39,0.21,0.23,NaN,NaN,NaN,NaN,NaN,NaN
2.63,0,-0.979,-1,2.70,0.06,0.34,0.31,0.45,NaN,NaN,NaN,NaN,NaN,NaN
2.72,0,-0.978,-1,2.89,0.11,0.10,0.13,0.46,NaN,NaN,NaN,NaN,NaN,NaN
2.81,0,-0.976,-1,3.06,0.16,0.05,0.09,0.60,NaN,NaN,NaN,NaN,NaN,NaN
2.89,0,-0.975,-1,3.13,0.13,0.30,0.18,0.50,NaN,NaN,NaN,NaN,NaN,NaN
2.98,0,-0.973,-1,3.15,0.15,0.18,0.10,0.38,NaN,NaN,NaN,NaN,NaN,NaN
3.06,0,-0.972,-1,3.18,0.29,0.22,0.06,0.41,NaN,NaN,NaN,NaN,NaN,NaN
3.15,0,-0.970,-1,3.55,0.24,0.31,0.08,0.71,NaN,NaN,NaN,NaN,NaN,NaN
3.23,0,-0.969,-1,3.72,0.01,0.11,0.17,0.71,NaN,NaN,NaN,NaN,NaN,NaN
3.33,0,-0.967,-1,3.71,0.08,0.00,0.08,0.13,NaN,NaN,NaN,NaN,NaN,NaN
3.42,0,-0.966,-1,3.79,0.26,0.22,0.45,0.27,NaN,NaN,NaN,NaN,NaN,NaN
3.55,0,-0.964,-1,4.24,0.06,0.49,0.28,0.07,NaN,NaN,NaN,NaN,NaN,NaN
3.63,0,-0.962,-1,4.58,0.10,0.70,0.21,0.13,NaN,NaN,NaN,NaN,NaN,NaN
3.73,0,-0.961,-1,4.45,0.22,0.51,0.13,0.11,NaN,NaN,NaN,NaN,NaN,NaN
3.81,0,-0.959,-1,3.58,0.16,0.25,0.40,0.42,NaN,NaN,NaN,NaN,NaN,NaN
3.88,0,-0.958,-1,2.14,0.11,0.19,0.56,0.37,NaN,NaN,NaN,NaN,NaN,NaN
3.96,0,-0.957,-1,0.20,0.26,0.70,0.50,0.31,NaN,NaN,NaN,NaN,NaN,NaN
4.04,0,-0.955,-1,0.16,0.24,0.62,0.47,0.28,NaN,NaN,NaN,NaN,NaN,NaN
4.12,0,-0.954,-1,0.16,0.22,0.62,0.45,0.26,NaN,NaN,NaN,NaN,NaN,NaN
4.20,0,-0.953,-1,1.01,0.17,0.50,0.41,0.21,NaN,NaN,NaN,NaN,NaN,NaN
4.29,0,-0.952,-1,2.77,0.23,0.57,0.28,0.18,NaN,NaN,NaN,NaN,NaN,NaN
4.37,0,-0.950,-1,3.58,0.47,0.44,0.02,0.21,NaN,NaN,NaN,NaN,NaN,NaN
4.45,0,-0.949,-1,4.10,0.44,0.42,0.08,0.22,NaN,NaN,NaN,NaN,NaN,NaN
4.54,0,-0.947,-1,4.33,0.35,0.40,0.13,0.68,NaN,NaN,NaN,NaN,NaN,NaN
4.62,0,-0.946,-1,4.28,0.04,0.33,0.14,0.82,NaN,NaN,NaN,NaN,NaN,NaN
4.71,0,-0.944,-1,4.12,0.33,0.46,0.26,0.44,NaN,NaN,NaN,NaN,NaN,NaN
4.79,0,-0.943,-1,3.55,0.26,0.31,0.40,0.00,NaN,NaN,NaN,NaN,NaN,NaN
4.90,0,-0.941,-1,2.91,0.21,0.37,0.42,0.26,NaN,NaN,NaN,NaN,NaN,NaN
4.98,0,-0.940,-1,2.53,0.18,0.57,0.40,0.30,NaN,NaN,NaN,NaN,NaN,NaN
5.07,0,-0.938,-1,0.61,0.06,0.61,0.40,0.30,NaN,NaN,NaN,NaN,NaN,NaN
5.16,0,-0.938,-1,0.69,0.20,0.43,0.39,0.09,NaN,NaN,NaN,NaN,NaN,NaN
5.24,0,-0.936,-1,0.41,0.41,0.44,0.39,0.10,NaN,NaN,NaN,NaN,NaN,NaN
5.31,0,-0.936,-1,0.33,0.70,0.43,0.37,0.06,NaN,NaN,NaN,NaN,NaN,NaN
5.38,0,-0.934,-1,0.16,2.24,0.46,0.38,0.09,NaN,NaN,NaN,NaN,NaN,NaN
5.46,0,-0.933,-1,0.06,7.21,0.46,0.37,0.19,NaN,NaN,NaN,NaN,NaN,NaN
5.57,0,-0.931,-1,0.58,10.41,0.47,0.35,0.16,NaN,NaN,NaN,NaN,NaN,NaN
5.65,0,-0.930,-1,0.70,10.41,0.46,0.36,0.23,NaN,NaN,NaN,NaN,NaN,NaN
5.72,0,-0.929,-1,0.16,10.41,0.45,0.36,0.30,NaN,NaN,NaN,NaN,NaN,NaN
5.80,0,-0.928,-1,0.05,6.82,0.46,0.35,0.28,NaN,NaN,NaN,NaN,NaN,NaN
5.88,0,-0.926,-1,0.35,2.99,0.42,0.36,0.26,NaN,NaN,NaN,NaN,NaN,NaN
5.97,0,-0.925,-1,0.18,1.61,0.11,0.35,0.23,NaN,NaN,NaN,NaN,NaN,NaN
6.06,0,-0.923,-1,0.09,1.06,0.39,0.35,0.20,NaN,NaN,NaN,NaN,NaN,NaN
6.16,0,-0.922,-1,0.10,0.37,0.37,0.36,0.13,NaN,NaN,NaN,NaN,NaN,NaN
6.24,0,-0.922,-1,0.14,0.04,0.42,0.36,0.04,NaN,NaN,NaN,NaN,NaN,NaN
6.35,0,-0.922,-1,0.14,0.24,0.37,0.36,0.02,NaN,NaN,NaN,NaN,NaN,NaN
6.45,0,-0.922,-1,0.23,0.19,0.08,0.35,0.02,NaN,NaN,NaN,NaN,NaN,NaN
6.53,0,-0.922,-1,0.20,0.08,0.20,0.35,0.01,NaN,NaN,NaN,NaN,NaN,NaN
6.65,0,-0.921,-1,0.39,4.55,0.45,0.34,0.28,NaN,NaN,NaN,NaN,NaN,NaN
6.74,0,-0.919,-1,0.40,10.41,0.46,0.34,0.30,NaN,NaN,NaN,NaN,NaN,NaN
6.84,0,-0.918,-1,0.10,10.41,0.44,0.34,0.28,NaN,NaN,NaN,NaN,NaN,NaN
6.92,0,-0.916,-1,0.11,10.41,0.44,0.34,0.27,NaN,NaN,NaN,NaN,NaN,NaN
6.99,0,-0.915,-1,0.18,10.41,0.44,0.33,0.29,NaN,NaN,NaN,NaN,NaN,NaN
7.07,0,-0.914,-1,0.20,10.41,0.44,0.33,0.28,NaN,NaN,NaN,NaN,NaN,NaN
7.16,0,-0.912,-1,0.25,10.41,0.20,0.33,0.28,NaN,NaN,NaN,NaN,NaN,NaN
7.26,0,-0.911,-1,0.25,10.41,0.26,0.33,0.28,NaN,NaN,NaN,NaN,NaN,NaN
7.34,0,-0.909,-1,0.39,10.41,0.45,0.34,0.27,NaN,NaN,NaN,NaN,NaN,NaN
7.44,0,-0.908,-1,0.82,7.93,0.34,0.34,0.29,NaN,NaN,NaN,NaN,NaN,NaN
7.55,0,-0.906,-1,0.48,7.29,1.00,0.34,0.29,NaN,NaN,NaN,NaN,NaN,NaN
7.64,0,-0.904,-1,0.06,7.34,1.46,0.34,0.28,NaN,NaN,NaN,NaN,NaN,NaN
7.73,0,-0.903,-1,0.10,2.59,2.79,0.35,0.29,NaN,NaN,NaN,NaN,NaN,NaN
7.81,0,-0.901,-1,0.18,0.63,5.14,0.34,0.28,NaN,NaN,NaN,NaN,NaN,NaN
7.89,0,-0.900,-1,0.10,0.60,6.01,0.34,0.28,NaN,NaN,NaN,NaN,NaN,NaN
7.98,0,-0.898,-1,0.05,0.54,10.25,0.31,0.28,NaN,NaN,NaN,NaN,NaN,NaN
8.06,0,-0.897,-1,0.64,0.27,10.25,0.35,0.29,NaN,NaN,NaN,NaN,NaN,NaN
8.15,0,-0.896,-1,1.34,0.02,10.25,0.34,0.29,NaN,NaN,NaN,NaN,NaN,NaN
8.25,0,-0.894,-1,1.57,0.21,10.25,0.33,0.28,NaN,NaN,NaN,NaN,NaN,NaN
8.34,0,-0.892,-1,1.69,0.41,10.25,0.32,0.27,NaN,NaN,NaN,NaN,NaN,NaN
8.43,0,-0.891,-1,1.72,0.25,10.25,0.34,0.28,NaN,NaN,NaN,NaN,NaN,NaN
8.51,0,-0.890,-1,1.73,0.22,10.25,0.33,0.28,NaN,NaN,NaN,NaN,NaN,NaN
8.60,0,-0.888,-1,1.48,0.20,10.25,0.34,0.28,NaN,NaN,NaN,NaN,NaN,NaN
8.68,0,-0.887,-1,1.63,0.20,10.25,0.34,0.28,NaN,NaN,NaN,NaN,NaN,NaN
8.77,0,-0.885,-1,1.66,0.19,10.25,0.32,0.27,NaN,NaN,NaN,NaN,NaN,NaN
8.88,0,-0.884,-1,1.93,0.20,10.25,0.34,0.28,NaN,NaN,NaN,NaN,NaN,NaN
8.96,0,-0.882,-1,1.89,0.21,10.25,0.33,0.28,NaN,NaN,NaN,NaN,NaN,NaN
9.05,0,-0.881,-1,1.73,0.21,10.25,0.34,0.29,NaN,NaN,NaN,NaN,NaN,NaN
9.14,0,-0.879,-1,1.65,0.19,8.80,0.34,0.29,NaN,NaN,NaN,NaN,NaN,NaN
9.23,0,-0.877,-1,0.36,0.20,6.39,1.36,0.29,NaN,NaN,NaN,NaN,NaN,NaN
9.30,0,-0.876,-1,0.06,0.20,4.98,0.69,0.30,NaN,NaN,NaN,NaN,NaN,NaN
9.39,0,-0.875,-1,0.04,0.20,4.56,0.70,0.29,NaN,NaN,NaN,NaN,NaN,NaN
9.46,0,-0.874,-1,0.06,0.19,3.77,0.59,0.29,NaN,NaN,NaN,NaN,NaN,NaN
9.54,0,-0.872,-1,0.06,0.20,0.81,0.91,0.29,NaN,NaN,NaN,NaN,NaN,NaN
9.63,0,-0.871,-1,0.27,0.21,0.60,5.34,0.31,NaN,NaN,NaN,NaN,NaN,NaN
9.72,0,-0.869,-1,0.11,0.21,0.10,9.20,0.31,NaN,NaN,NaN,NaN,NaN,NaN
9.80,0,-0.868,-1,0.16,0.20,1.25,9.20,0.30,NaN,NaN,NaN,NaN,NaN,NaN
9.89,0,-0.867,-1,0.19,0.20,1.86,9.20,0.30,NaN,NaN,NaN,NaN,NaN,NaN
9.98,0,-0.865,-1,0.18,0.20,1.57,9.20,0.29,NaN,NaN,NaN,NaN,NaN,NaN
10.06,0,-0.864,-1,0.17,0.14,0.54,9.20,0.28,NaN,NaN,NaN,NaN,NaN,NaN
10.17,0,-0.862,-1,0.21,0.24,0.06,9.20,0.29,NaN,NaN,NaN,NaN,NaN,NaN
10.26,0,-0.860,-1,0.29,0.25,0.31,9.20,0.29,NaN,NaN,NaN,NaN,NaN,NaN
10.35,0,-0.859,-1,0.40,0.22,0.52,9.20,0.30,NaN,NaN,NaN,NaN,NaN,NaN
10.43,0,-0.858,-1,0.46,0.20,0.46,9.20,0.28,NaN,NaN,NaN,NaN,NaN,NaN
10.51,0,-0.856,-1,0.49,0.22,0.45,9.20,0.29,NaN,NaN,NaN,NaN,NaN,NaN
10.59,0,-0.855,-1,0.80,0.19,0.45,9.20,0.28,NaN,NaN,NaN,NaN,NaN,NaN
10.67,0,-0.854,-1,1.15,0.19,0.45,9.20,0.14,NaN,NaN,NaN,NaN,NaN,NaN
10.76,0,-0.852,-1,1.57,0.23,0.42,6.32,0.96,NaN,NaN,NaN,NaN,NaN,NaN
10.84,0,-0.851,-1,1.59,0.22,0.41,3.28,0.19,NaN,NaN,NaN,NaN,NaN,NaN
10.93,0,-0.849,-1,1.56,0.23,0.32,2.13,0.44,NaN,NaN,NaN,NaN,NaN,NaN
11.01,0,-0.848,-1,0.62,0.23,0.33,1.32,0.34,NaN,NaN,NaN,NaN,NaN,NaN
11.10,0,-0.846,-1,0.40,0.23,0.35,0.61,0.30,NaN,NaN,NaN,NaN,NaN,NaN
11.18,0,-0.845,-1,0.38,0.23,0.39,1.58,0.30,NaN,NaN,NaN,NaN,NaN,NaN
11.27,0,-0.844,-1,0.30,0.23,0.38,0.36,0.30,NaN,NaN,NaN,NaN,NaN,NaN
11.35,0,-0.844,-1,1.13,0.24,0.38,0.71,1.03,NaN,NaN,NaN,NaN,NaN,NaN
11.43,0,-0.842,-1,1.68,0.23,0.52,0.33,2.56,NaN,NaN,NaN,NaN,NaN,NaN
11.53,0,-0.841,-1,1.92,0.24,0.33,0.31,7.44,NaN,NaN,NaN,NaN,NaN,NaN
11.62,0,-0.839,-1,2.13,0.24,0.36,0.24,8.26,NaN,NaN,NaN,NaN,NaN,NaN
11.71,0,-0.838,-1,2.23,0.24,0.38,0.09,8.26,NaN,NaN,NaN,NaN,NaN,NaN
11.79,0,-0.836,-1,2.43,0.23,0.35,0.07,8.26,NaN,NaN,NaN,NaN,NaN,NaN
11.87,0,-0.835,-1,3.14,0.24,0.37,0.03,8.26,NaN,NaN,NaN,NaN,NaN,NaN
11.96,0,-0.833,-1,3.83,0.24,0.37,0.37,8.26,NaN,NaN,NaN,NaN,NaN,NaN
12.04,0,-0.832,-1,4.51,0.23,0.36,0.32,0.45,NaN,NaN,NaN,NaN,NaN,NaN
12.13,0,-0.831,-1,4.88,0.25,0.38,0.31,0.46,NaN,NaN,NaN,NaN,NaN,NaN
12.22,0,-0.829,-1,4.84,0.23,0.37,0.31,0.26,NaN,NaN,NaN,NaN,NaN,NaN
12.30,0,-0.828,-1,4.82,0.23,0.37,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
12.38,0,-0.826,-1,5.10,0.24,0.36,0.31,0.22,NaN,NaN,NaN,NaN,NaN,NaN
12.48,0,-0.825,-1,5.41,0.24,0.36,0.31,0.22,NaN,NaN,NaN,NaN,NaN,NaN
12.58,0,-0.823,-1,5.48,0.24,0.36,0.31,0.22,NaN,NaN,NaN,NaN,NaN,NaN
12.67,0,-0.822,-1,5.51,0.24,0.36,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
12.75,0,-0.820,-1,5.43,0.23,0.36,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
12.82,0,-0.819,-1,5.44,0.24,0.34,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
12.91,0,-0.818,-1,5.46,0.19,0.34,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
13.00,0,-0.816,-1,5.66,0.34,0.35,0.31,0.22,NaN,NaN,NaN,NaN,NaN,NaN
13.08,0,-0.815,-1,5.87,0.37,0.35,0.31,0.22,NaN,NaN,NaN,NaN,NaN,NaN
13.17,0,-0.813,-1,5.24,0.04,0.34,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
13.26,0,-0.812,-1,3.84,0.34,0.37,0.31,0.22,NaN,NaN,NaN,NaN,NaN,NaN
13.36,0,-0.810,-1,1.60,0.17,0.37,0.31,0.22,NaN,NaN,NaN,NaN,NaN,NaN
13.45,0,-0.809,-1,0.02,0.19,0.35,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
13.56,0,-0.809,-1,0.30,0.18,0.32,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
13.63,0,-0.809,-1,0.10,0.19,0.36,0.31,0.22,NaN,NaN,NaN,NaN,NaN,NaN
13.71,0,-0.809,-1,0.20,0.19,0.34,0.31,0.22,NaN,NaN,NaN,NaN,NaN,NaN
13.79,0,-0.809,-1,0.42,0.19,0.33,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
13.89,0,-0.808,-1,1.66,0.19,0.34,0.31,0.21,NaN,NaN,NaN,NaN,NaN,NaN
13.97,0,-0.807,-1,2.24,0.08,0.33,0.31,0.15,NaN,NaN,NaN,NaN,NaN,NaN
14.05,0,-0.805,-1,2.45,0.01,0.29,0.31,0.14,NaN,NaN,NaN,NaN,NaN,NaN
14.15,0,-0.804,-1,2.92,0.13,0.26,0.31,0.18,NaN,NaN,NaN,NaN,NaN,NaN
14.24,0,-0.802,-1,3.54,0.14,0.31,0.31,0.16,NaN,NaN,NaN,NaN,NaN,NaN
14.33,0,-0.801,-1,4.25,0.19,0.31,0.31,0.15,NaN,NaN,NaN,NaN,NaN,NaN
14.41,0,-0.800,-1,4.69,0.13,0.32,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
14.50,0,-0.798,-1,4.79,0.24,0.36,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
14.59,0,-0.797,-1,5.04,0.19,0.35,0.31,0.25,NaN,NaN,NaN,NaN,NaN,NaN
14.68,0,-0.795,-1,5.44,0.16,0.34,0.31,0.25,NaN,NaN,NaN,NaN,NaN,NaN
14.77,0,-0.794,-1,5.89,0.10,0.35,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
14.86,0,-0.792,-1,6.29,0.20,0.34,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
14.96,0,-0.791,-1,6.64,0.14,0.34,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
15.05,0,-0.789,-1,6.37,0.20,0.33,0.30,0.24,NaN,NaN,NaN,NaN,NaN,NaN
15.18,0,-0.787,-1,2.71,0.24,0.36,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
15.28,0,-0.786,-1,0.30,0.25,0.35,0.32,0.23,NaN,NaN,NaN,NaN,NaN,NaN
15.35,0,-0.786,-1,0.18,0.21,0.36,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
15.44,0,-0.786,-1,0.17,0.22,0.34,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
15.52,0,-0.786,-1,0.18,0.24,0.35,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
15.59,0,-0.786,-1,0.55,0.26,0.36,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
15.67,0,-0.785,-1,2.19,0.20,0.34,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
15.76,0,-0.784,-1,2.88,0.13,0.27,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
15.85,0,-0.782,-1,3.88,0.19,0.23,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
15.93,0,-0.781,-1,4.39,0.23,0.26,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
16.02,0,-0.779,-1,4.85,0.20,0.29,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
16.10,0,-0.778,-1,5.33,0.21,0.30,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
16.19,0,-0.776,-1,5.58,0.21,0.31,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
16.29,0,-0.775,-1,5.80,0.20,0.35,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
16.40,0,-0.773,-1,5.55,0.20,0.31,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
16.48,0,-0.771,-1,5.43,0.20,0.33,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
16.56,0,-0.770,-1,5.44,0.20,0.34,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
16.65,0,-0.769,-1,5.53,0.19,0.35,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
16.73,0,-0.767,-1,5.58,0.19,0.32,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
16.82,0,-0.766,-1,5.70,0.19,0.31,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
16.91,0,-0.764,-1,5.79,0.17,0.31,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
16.99,0,-0.763,-1,5.89,0.19,0.34,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
17.09,0,-0.761,-1,5.87,0.20,0.35,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
17.18,0,-0.760,-1,5.83,0.22,0.35,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
17.27,0,-0.759,-1,5.97,0.21,0.35,0.31,0.22,NaN,NaN,NaN,NaN,NaN,NaN
17.36,0,-0.757,-1,5.97,0.21,0.34,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
17.45,0,-0.755,-1,5.93,0.21,0.31,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
17.54,0,-0.754,-1,5.89,0.21,0.31,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
17.62,0,-0.752,-1,5.82,0.19,0.31,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
17.71,0,-0.751,-1,5.76,0.19,0.29,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
17.80,0,-0.749,-1,5.72,0.16,0.30,0.31,0.15,NaN,NaN,NaN,NaN,NaN,NaN
17.88,0,-0.748,-1,5.41,0.19,0.31,0.31,0.18,NaN,NaN,NaN,NaN,NaN,NaN
17.97,0,-0.747,-1,4.46,0.23,0.35,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
18.06,0,-0.745,-1,3.40,0.25,0.35,0.31,0.25,NaN,NaN,NaN,NaN,NaN,NaN
18.15,0,-0.744,-1,3.00,0.21,0.33,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
18.23,0,-0.742,-1,2.57,0.21,0.29,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
18.35,0,-0.741,-1,0.69,0.01,0.33,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
18.45,0,-0.740,-1,0.94,0.06,0.33,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
18.56,0,-0.738,-1,0.13,0.01,0.34,0.31,0.25,NaN,NaN,NaN,NaN,NaN,NaN
18.66,0,-0.737,-1,0.11,1.09,0.39,0.31,0.25,NaN,NaN,NaN,NaN,NaN,NaN
18.75,0,-0.736,-1,0.07,3.76,0.37,0.31,0.25,NaN,NaN,NaN,NaN,NaN,NaN
18.83,0,-0.734,-1,0.12,8.35,0.37,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
18.93,0,-0.733,-1,0.34,10.41,0.36,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
19.03,0,-0.731,-1,0.74,10.41,0.38,0.32,0.25,NaN,NaN,NaN,NaN,NaN,NaN
19.11,0,-0.730,-1,0.76,10.41,0.38,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
19.18,0,-0.729,-1,0.80,10.41,0.37,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
19.27,0,-0.727,-1,0.78,10.41,0.36,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
19.36,0,-0.726,-1,0.66,10.41,0.37,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
19.44,0,-0.724,-1,0.55,10.41,0.35,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
19.53,0,-0.723,-1,1.31,10.41,0.36,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
19.63,0,-0.721,-1,1.31,10.41,0.21,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
19.72,0,-0.720,-1,1.30,10.41,0.36,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
19.80,0,-0.718,-1,1.28,10.41,0.36,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
19.87,0,-0.717,-1,1.20,10.41,0.36,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
19.95,0,-0.716,-1,0.85,10.41,0.36,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
20.03,0,-0.714,-1,0.02,5.20,0.36,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
20.12,0,-0.713,-1,0.09,0.62,0.33,0.31,0.24,NaN,NaN,NaN,NaN,NaN,NaN
20.20,0,-0.712,-1,0.12,0.34,1.45,0.33,0.25,NaN,NaN,NaN,NaN,NaN,NaN
20.28,0,-0.710,-1,0.14,0.29,6.60,0.34,0.23,NaN,NaN,NaN,NaN,NaN,NaN
20.37,0,-0.709,-1,0.15,0.19,10.25,0.32,0.23,NaN,NaN,NaN,NaN,NaN,NaN
20.45,0,-0.707,-1,0.17,0.19,10.25,0.32,0.23,NaN,NaN,NaN,NaN,NaN,NaN
20.54,0,-0.706,-1,0.24,0.18,10.25,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
20.62,0,-0.705,-1,0.15,0.17,10.25,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
20.71,0,-0.703,-1,0.16,0.17,10.25,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
20.80,0,-0.702,-1,0.16,0.17,10.25,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
20.88,0,-0.700,-1,0.08,0.17,10.25,0.31,0.23,NaN,NaN,NaN,NaN,NaN,NaN
